,State,389,395,402,409,416,423,430,437
0,Washington,4675,129,101,80,63,50,39,31
1,Illinois,22121,398,324,284,241,208,177,152
2,California,47057,2630,1921,1488,1176,923,724,565
3,Arizona,14978,642,436,326,253,195,151,116
4,Massachusetts,15484,333,264,232,211,190,171,153
5,Wisconsin,6745,111,89,74,60,49,39,33
6,Texas,41273,1952,1610,1248,942,707,530,394
7,Nebraska,2002,25,21,20,19,18,16,16
8,Utah,1794,54,43,38,32,28,24,20
9,Oregon,2137,65,58,47,39,30,25,20
10,Florida,28779,1023,877,795,693,611,534,468
11,New York,45884,1009,841,762,658,577,499,433
12,Rhode Island,2290,54,44,36,27,21,17,12
13,Georgia,15871,655,506,425,350,288,236,194
14,New Hampshire,1133,32,27,23,21,18,16,14
15,North Carolina,10491,465,386,340,295,256,222,191
16,New Jersey,22454,467,410,389,371,349,328,305
17,Colorado,5824,95,87,87,85,82,81,78
18,Maryland,7554,171,134,116,99,86,74,63
19,Nevada,4709,186,143,120,103,88,75,64
20,Tennessee,10933,341,301,283,256,232,207,186
21,Hawaii,425,8,7,5,5,4,3,3
22,Indiana,12173,360,274,231,200,174,150,129
23,Kentucky,4282,231,196,162,129,104,83,66
24,Minnesota,6444,70,61,58,54,50,46,43
25,Oklahoma,4024,230,194,162,134,110,92,75
26,Pennsylvania,23065,696,601,553,513,474,435,397
27,South Carolina,7998,299,254,240,221,200,179,160
28,District of Columbia,979,34,30,25,21,18,15,12
29,Kansas,4329,192,153,120,84,58,41,28
30,Missouri,7771,113,87,69,55,44,35,27
31,Vermont,189,6,6,6,6,5,6,6
32,Virginia,7012,239,200,183,145,111,84,62
33,Connecticut,7381,133,93,64,55,49,45,39
34,Iowa,5236,125,105,91,78,66,57,49
35,Louisiana,9292,169,129,91,62,43,29,19
36,Ohio,16394,1948,1541,1302,1082,904,753,626
37,Michigan,16119,227,185,157,130,108,89,73
38,South Dakota,1844,23,20,21,21,22,22,22
39,Arkansas,5265,176,152,116,82,57,39,28
40,Delaware,1283,31,23,22,21,19,19,18
41,Mississippi,6462,184,136,113,98,87,76,65
42,New Mexico,3529,91,73,65,56,48,42,37
43,North Dakota,1461,9,6,4,4,4,2,3
44,Wyoming,647,14,10,6,4,3,2,1
45,Alaska,282,3,3,2,2,2,2,2
46,Maine,649,11,8,7,5,4,4,2
47,Alabama,9242,664,503,356,264,195,142,105
48,Idaho,1803,27,22,20,17,15,12,11
49,Montana,1327,21,19,17,14,13,12,9
50,Puerto Rico,1919,34,25,21,22,20,20,19
51,Virgin Islands,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,130,0,1,0,0,1,0,1
53,West Virginia,2210,82,62,51,40,30,25,19
54,Northern Mariana Islands,2,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0
