,State,340,346,353,360,367
0,Washington,3184,77,66,64,66
1,Illinois,17336,898,760,658,631
2,California,24282,2489,2994,3276,3594
3,Arizona,8427,738,765,753,768
4,Massachusetts,12110,405,404,418,427
5,Wisconsin,5039,277,228,186,163
6,Texas,26966,1536,1538,1387,1314
7,Nebraska,1559,57,45,38,36
8,Utah,1214,83,77,77,73
9,Oregon,1427,104,93,90,92
10,Florida,21212,761,834,896,888
11,New York,37411,1000,1053,1088,1080
12,Rhode Island,1704,86,75,52,44
13,Georgia,10689,345,390,405,412
14,New Hampshire,708,58,57,56,59
15,North Carolina,6549,297,287,254,254
16,New Jersey,18630,463,441,433,431
17,Colorado,4610,294,236,204,199
18,Maryland,5712,317,299,287,279
19,Nevada,2950,245,230,211,198
20,Tennessee,6512,760,857,809,827
21,Hawaii,285,5,5,5,5
22,Indiana,7843,539,478,438,420
23,Kentucky,2555,140,122,110,108
24,Minnesota,5206,260,178,143,135
25,Oklahoma,2370,175,186,195,201
26,Pennsylvania,14969,1228,1160,1072,1077
27,South Carolina,5155,247,266,272,262
28,District of Columbia,768,31,28,28,27
29,Kansas,2503,196,169,133,116
30,Missouri,5471,393,359,338,314
31,Vermont,127,15,14,13,13
32,Virginia,4854,290,307,317,301
33,Connecticut,5791,143,135,103,96
34,Iowa,3744,228,200,181,163
35,Louisiana,7291,273,262,222,212
36,Ohio,8509,467,435,421,430
37,Michigan,12690,648,485,403,382
38,South Dakota,1446,86,69,58,54
39,Arkansas,3482,309,318,310,290
40,Delaware,897,49,44,43,43
41,Mississippi,4606,156,156,146,146
42,New Mexico,2346,167,146,128,120
43,North Dakota,1266,32,24,19,18
44,Wyoming,373,8,5,4,5
45,Alaska,200,11,8,6,5
46,Maine,323,44,50,51,54
47,Alabama,4691,389,408,400,395
48,Idaho,1354,74,62,53,48
49,Montana,924,52,42,34,31
50,Puerto Rico,1445,77,83,89,93
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,121,1,1,1,0
53,West Virginia,1254,165,171,177,177
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
