,County,243,248,255,262,269,276,283,290,297
0,01001,1691,52,47,43,40,36,33,30,28
1,01003,5087,80,61,47,36,28,21,16,12
2,01005,838,0,0,0,0,0,0,0,0
3,01007,636,17,14,12,10,8,6,5,4
4,01009,1560,19,15,11,8,6,5,3,3
5,01011,591,0,0,0,0,0,0,0,0
6,01013,911,7,6,4,3,2,2,1,1
7,01015,3374,53,41,32,24,19,14,11,8
8,01017,1132,8,6,5,4,3,2,2,1
9,01019,569,65,63,54,45,38,34,31,29
10,01021,1502,77,74,70,66,63,60,57,54
11,01023,345,13,12,10,7,6,4,3,2
12,01025,1055,3,2,1,1,0,0,0,0
13,01027,552,32,19,9,3,1,0,0,0
14,01029,332,29,21,15,11,9,8,7,6
15,01031,1283,17,14,12,10,9,8,7,6
16,01033,1609,12,9,6,4,3,2,1,1
17,01035,524,1,1,1,0,0,0,0,0
18,01037,165,15,22,18,11,6,3,1,1
19,01039,1311,59,44,31,23,18,16,13,11
20,01041,523,1,0,0,0,0,0,0,0
21,01043,1862,19,18,17,16,16,15,15,15
22,01045,1333,2,1,0,0,0,0,0,0
23,01047,1749,38,37,32,28,23,20,16,13
24,01049,2371,29,23,19,15,13,11,9,8
25,01051,2558,61,57,52,48,44,41,38,35
26,01053,1564,24,19,16,13,11,9,7,6
27,01055,3365,86,73,62,53,45,38,32,27
28,01057,426,25,16,10,7,6,5,4,3
29,01059,1745,42,32,24,18,13,9,6,4
30,01061,581,20,18,17,15,14,13,12,11
31,01063,300,2,2,1,1,1,0,0,0
32,01065,615,2,1,1,0,0,0,0,0
33,01067,475,28,27,25,23,20,17,14,11
34,01069,2727,90,83,78,74,70,67,64,62
35,01071,1516,47,39,33,27,23,19,16,13
36,01073,19123,565,526,489,455,423,393,366,340
37,01075,353,10,9,9,8,8,8,8,8
38,01077,1653,52,45,40,35,31,27,23,21
39,01079,592,17,12,10,9,8,8,7,7
40,01081,5751,132,117,104,93,83,74,66,58
41,01083,2001,50,42,36,31,26,22,19,16
42,01085,649,4,3,3,2,2,1,1,1
43,01087,478,7,6,5,4,3,3,2,2
44,01089,7630,107,100,93,87,81,76,70,66
45,01091,701,7,6,4,3,2,2,1,1
46,01093,948,9,7,6,5,4,3,3,2
47,01095,3879,24,17,11,8,5,3,2,1
48,01097,13122,28,14,7,4,2,1,0,0
49,01099,576,6,5,4,4,4,3,3,2
50,01101,8688,146,116,91,72,56,44,34,27
51,01103,3214,67,56,47,39,33,27,23,19
52,01105,538,1,0,0,0,0,0,0,0
53,01107,638,18,16,15,14,13,12,12,11
54,01109,1161,27,24,22,20,18,16,14,13
55,01111,622,0,0,0,0,0,0,0,0
56,01113,1731,14,11,9,7,5,4,3,2
57,01115,2243,27,24,22,20,18,17,16,15
58,01117,5719,124,109,96,85,75,67,60,54
59,01119,418,1,0,0,0,0,0,0,0
60,01121,2077,40,33,27,22,18,14,12,9
61,01123,1136,15,13,11,9,8,7,6,5
62,01125,7323,254,241,229,218,207,197,187,178
63,01127,2243,53,48,44,40,36,33,30,28
64,01129,549,1,0,0,0,0,0,0,0
65,01131,531,1,0,0,0,0,0,0,0
66,01133,716,39,37,33,29,25,21,18,16
67,02013,2,0,0,0,0,0,0,0,0
68,02016,7,0,0,0,0,0,0,0,0
69,02020,3873,131,112,95,80,68,57,48,41
70,02050,95,12,14,15,14,11,9,7,6
71,02060,10,0,0,0,0,0,0,0,0
72,02068,2,0,0,0,0,0,0,0,0
73,02070,8,0,0,0,0,0,0,0,0
74,02090,985,84,68,53,41,31,24,18,14
75,02100,5,0,0,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,272,26,27,27,27,26,25,24,22
78,02122,435,0,0,0,0,0,0,0,0
79,02130,49,0,0,0,0,0,0,0,0
80,02150,20,0,0,0,0,0,0,0,0
81,02158,12,0,0,0,0,0,0,0,0
82,02164,0,0,0,0,0,0,0,0,0
83,02170,579,24,22,20,18,17,15,14,13
84,02180,57,1,0,0,0,0,0,0,0
85,02185,93,31,32,24,15,11,9,8,8
86,02188,93,4,4,4,4,3,3,3,3
87,02195,7,0,0,0,0,0,0,0,0
88,02198,30,0,0,0,0,0,0,0,0
89,02220,44,1,1,0,0,0,0,0,0
90,02230,0,0,0,0,0,0,0,0,0
91,02240,22,0,0,0,0,0,0,0,0
92,02261,76,0,0,0,0,0,0,0,0
93,02275,13,1,1,1,1,0,0,0,0
94,02282,23,3,2,2,2,2,2,2,1
95,02290,79,0,0,0,0,0,0,0,0
96,04001,3451,8,5,3,1,1,0,0,0
