,County,257,262,269,276,283,290,297,304,311
0,01001,1831,53,49,46,43,40,37,35,32
1,01003,6085,187,132,106,94,86,79,72,66
2,01005,921,11,2,1,1,0,0,0,0
3,01007,687,34,32,28,24,19,15,11,7
4,01009,1662,11,3,0,0,0,0,0,0
5,01011,613,4,4,4,4,4,4,3,3
6,01013,927,24,25,15,6,2,2,1,1
7,01015,3705,113,76,51,35,25,18,13,10
8,01017,1208,9,1,0,0,0,0,0,0
9,01019,642,8,2,1,0,0,0,0,0
10,01021,1661,34,16,7,3,2,1,0,0
11,01023,366,64,57,36,21,12,8,5,3
12,01025,1158,75,43,20,9,4,1,0,0
13,01027,613,11,4,1,0,0,0,0,0
14,01029,428,22,4,0,0,0,0,0,0
15,01031,1472,106,90,65,45,35,31,29,27
16,01033,1744,57,38,24,14,8,5,3,1
17,01035,540,1,0,0,0,0,0,0,0
18,01037,179,6,5,4,4,4,3,3,3
19,01039,1480,19,3,0,0,0,0,0,0
20,01041,547,11,10,9,8,7,6,5,5
21,01043,1971,37,23,15,9,6,4,2,1
22,01045,1513,18,12,9,7,6,5,5,4
23,01047,1808,14,10,8,6,5,4,3,3
24,01049,2623,542,1168,1171,707,360,187,111,80
25,01051,2835,69,20,6,3,1,0,0,0
26,01053,1652,34,31,29,27,25,23,21,19
27,01055,3691,142,77,35,16,10,7,5,4
28,01057,485,18,13,9,6,4,3,2,1
29,01059,1850,44,38,34,30,26,23,20,18
30,01061,739,24,8,2,1,0,0,0,0
31,01063,310,6,5,3,1,1,0,0,0
32,01065,669,15,10,8,8,7,7,7,7
33,01067,570,30,20,12,7,4,2,1,0
34,01069,3368,79,62,51,44,38,33,29,26
35,01071,1694,52,30,16,9,4,2,1,0
36,01073,20731,932,697,451,274,162,94,54,30
37,01075,402,13,6,2,1,0,0,0,0
38,01077,1832,84,69,49,32,21,14,9,6
39,01079,662,15,7,2,1,0,0,0,0
40,01081,6156,202,152,116,89,68,52,39,29
41,01083,2298,53,24,10,4,1,0,0,0
42,01085,662,2,1,0,0,0,0,0,0
43,01087,492,0,0,0,0,0,0,0,0
44,01089,8276,286,247,212,182,157,135,117,102
45,01091,748,12,8,4,2,0,0,0,0
46,01093,1002,26,22,19,15,13,10,8,7
47,01095,4038,40,18,8,3,1,0,0,0
48,01097,13744,325,249,184,134,96,68,49,34
49,01099,597,6,4,2,1,1,0,0,0
50,01101,9029,93,68,51,40,31,25,20,16
51,01103,3481,197,211,187,140,91,57,38,29
52,01105,544,2,1,1,0,0,0,0,0
53,01107,684,14,14,13,12,11,11,10,9
54,01109,1242,33,31,29,27,25,24,22,21
55,01111,706,59,61,60,55,48,40,31,23
56,01113,1822,43,22,10,4,1,0,0,0
57,01115,2474,143,113,59,20,5,1,0,0
58,01117,6407,422,383,330,271,211,157,112,76
59,01119,438,3,0,0,0,0,0,0,0
60,01121,2257,26,10,3,1,0,0,0,0
61,01123,1197,32,27,20,12,6,2,1,0
62,01125,9219,414,268,164,112,89,76,67,59
63,01127,2436,72,31,9,2,0,0,0,0
64,01129,582,8,5,3,2,1,1,0,0
65,01131,538,0,0,0,0,0,0,0,0
66,01133,770,9,3,0,0,0,0,0,0
67,02013,14,0,0,0,0,0,0,0,0
68,02016,96,0,0,0,0,0,0,0,0
69,02020,5075,688,514,307,232,216,208,201,194
70,02050,128,11,9,7,3,1,1,0,0
71,02060,0,0,0,0,0,0,0,0,0
72,02068,14,1,0,0,0,0,0,0,0
73,02070,31,0,0,0,0,0,0,0,0
74,02090,1401,351,332,154,50,24,16,12,9
75,02100,9,0,0,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,391,9,5,2,1,0,0,0,0
78,02122,653,23,17,11,6,4,2,1,0
79,02130,69,0,0,0,0,0,0,0,0
80,02150,75,17,18,8,2,0,0,0,0
81,02158,15,0,0,0,0,0,0,0,0
82,02164,95,0,0,0,0,0,0,0,0
83,02170,692,100,143,131,93,60,38,25,17
84,02180,87,8,2,0,0,0,0,0,0
85,02185,157,8,1,0,0,0,0,0,0
86,02188,144,22,12,6,3,2,1,1,0
87,02195,13,2,1,1,0,0,0,0,0
88,02198,32,3,7,8,5,2,1,0,0
89,02220,70,3,0,0,0,0,0,0,0
90,02230,0,0,0,0,0,0,0,0,0
91,02240,48,12,18,18,12,5,2,0,0
92,02261,129,0,0,0,0,0,0,0,0
93,02275,19,0,0,0,0,0,0,0,0
94,02282,31,0,0,0,0,0,0,0,0
95,02290,86,7,6,5,3,3,2,1,1
96,04001,3581,15,3,1,1,0,0,0,0
97,04003,1919,13,9,6,3,1,0,0,0
98,04005,4291,98,30,11,7,5,4,3,2
99,04007,1451,117,89,57,33,18,10,5,2
100,04009,895,51,34,20,11,6,3,1,0
101,04011,60,0,0,0,0,0,0,0,0
102,04012,548,0,0,0,0,0,0,0,0
103,04013,143411,1304,1036,819,648,515,412,331,268
104,04015,4050,24,9,5,3,2,1,0,0
105,04017,5817,17,7,2,0,0,0,0,0
106,04019,25980,294,125,52,21,9,3,1,0
107,04021,10746,87,70,56,45,36,29,23,19
108,04023,2889,104,89,74,61,49,39,31,25
109,04025,2617,33,27,22,18,14,12,9,8
110,04027,12815,23,7,3,2,1,0,0,0
111,05001,460,38,16,5,2,1,1,0,0
112,05003,452,15,9,6,4,3,2,2,1
113,05005,403,36,23,15,10,7,4,3,2
114,05007,6910,186,97,48,27,19,15,12,10
115,05009,815,80,55,31,17,12,10,9,8
116,05011,345,2,1,0,0,0,0,0,0
117,05013,37,0,0,0,0,0,0,0,0
118,05015,759,103,76,43,23,13,8,6,5
119,05017,1013,3,1,0,0,0,0,0,0
120,05019,384,34,17,4,0,0,0,0,0
121,05021,342,43,38,31,26,22,20,19,18
122,05023,362,26,13,4,1,0,0,0,0
123,05025,192,24,30,19,9,3,1,0,0
124,05027,565,86,38,10,2,1,0,0,0
125,05029,297,19,34,36,21,9,4,1,0
126,05031,3287,254,127,67,41,27,17,11,7
127,05033,1575,123,92,64,44,31,22,16,11
128,05035,2007,28,9,2,0,0,0,0,0
129,05037,487,47,34,18,7,2,0,0,0
130,05039,171,11,8,4,2,1,0,0,0
131,05041,320,30,27,22,17,13,10,8,7
132,05043,363,3,1,0,0,0,0,0,0
133,05045,2728,195,131,72,35,18,11,9,7
134,05047,327,58,58,51,44,36,29,24,19
135,05049,201,18,4,1,0,0,0,0,0
136,05051,2037,81,42,25,17,11,7,4,2
137,05053,278,7,7,6,5,5,4,4,3
138,05055,960,44,13,4,2,1,0,0,0
139,05057,408,14,4,0,0,0,0,0,0
140,05059,1957,48,43,39,35,31,28,25,22
141,05061,503,12,3,1,0,0,0,0,0
142,05063,1217,41,14,5,3,3,2,2,2
143,05065,268,10,1,0,0,0,0,0,0
144,05067,449,290,304,185,89,38,15,6,2
145,05069,3562,243,140,65,25,8,2,0,0
146,05071,885,34,24,16,12,10,8,7,7
147,05073,123,7,2,0,0,0,0,0,0
148,05075,495,45,28,16,10,5,3,2,1
149,05077,1081,24,23,22,20,19,18,17,16
150,05079,2093,33,15,6,2,1,0,0,0
151,05081,373,13,11,10,8,7,6,5,5
152,05083,446,26,27,26,23,19,15,11,7
153,05085,1318,83,38,22,16,13,11,9,7
154,05087,377,14,8,4,2,1,1,0,0
155,05089,107,4,1,0,0,0,0,0,0
156,05091,919,90,67,40,25,19,17,15,14
157,05093,1777,151,192,127,41,6,0,0,0
158,05095,148,6,3,1,0,0,0,0,0
159,05097,169,25,8,1,0,0,0,0,0
160,05099,234,17,15,13,12,12,11,11,10
161,05101,257,9,3,1,0,0,0,0,0
162,05103,278,9,4,1,0,0,0,0,0
163,05105,98,2,1,0,0,0,0,0,0
164,05107,550,27,10,5,4,3,2,2,2
165,05109,237,4,1,0,0,0,0,0,0
166,05111,718,34,15,5,1,0,0,0,0
167,05113,281,13,6,3,2,2,2,1,1
168,05115,2254,107,109,78,45,23,11,5,2
169,05117,164,11,6,3,1,0,0,0,0
170,05119,9859,342,228,164,131,112,97,84,73
171,05121,477,32,21,11,4,1,0,0,0
172,05123,1564,25,16,11,9,7,6,5,5
173,05125,2275,122,52,20,12,8,6,5,4
174,05127,115,14,10,6,3,2,1,0,0
175,05129,154,3,2,2,1,1,1,0,0
176,05131,3974,252,238,152,60,15,2,0,0
177,05133,1214,6,4,3,2,2,1,1,1
178,05135,256,21,13,8,6,4,3,3,2
179,05137,373,18,11,7,5,3,2,1,0
180,05139,945,28,11,6,3,2,1,0,0
181,05141,178,3,2,1,1,0,0,0,0
182,05143,9949,193,56,19,11,7,5,3,2
183,05145,975,55,13,2,0,0,0,0,0
184,05147,63,6,4,2,1,0,0,0,0
185,05149,1271,18,17,17,17,16,16,16,15
186,06001,21746,190,117,69,40,22,11,6,3
187,06003,2,0,0,0,0,0,0,0,0
188,06005,297,0,0,0,0,0,0,0,0
189,06007,2903,55,47,41,36,31,27,23,20
190,06009,324,5,2,1,0,0,0,0,0
191,06011,538,3,0,0,0,0,0,0,0
192,06013,17263,550,456,371,299,240,193,156,126
193,06015,146,3,2,2,2,2,2,1,1
194,06017,1196,53,18,3,0,0,0,0,0
195,06019,29065,701,618,528,444,369,305,251,206
196,06021,603,7,6,5,4,3,2,2,1
197,06023,522,9,2,0,0,0,0,0,0
198,06025,12076,71,52,43,35,29,23,19,16
199,06027,195,34,32,19,9,3,1,0,0
200,06029,32491,391,381,370,360,350,341,332,323
201,06031,7919,59,36,21,12,7,4,2,1
202,06033,589,18,7,2,1,0,0,0,0
203,06035,743,4,2,0,0,0,0,0,0
204,06037,274942,5645,4226,3247,2617,2200,1904,1678,1496
205,06039,4706,48,31,21,15,11,8,5,4
206,06041,6781,72,59,49,40,33,27,22,18
207,06043,76,15,10,6,4,3,2,2,1
208,06045,1005,21,6,2,1,0,0,0,0
209,06047,9033,24,6,1,0,0,0,0,0
210,06049,27,0,0,0,0,0,0,0,0
211,06051,169,0,0,0,0,0,0,0,0
212,06053,10359,409,379,350,324,300,277,256,237
213,06055,1759,73,63,53,43,35,28,22,18
214,06057,547,7,2,0,0,0,0,0,0
215,06059,54760,1754,1447,976,657,489,382,302,238
216,06061,3684,81,68,57,48,41,34,29,24
217,06063,51,0,0,0,0,0,0,0,0
218,06065,60738,977,898,739,429,171,48,10,2
219,06067,23162,662,578,512,456,410,370,335,303
220,06069,1367,13,5,2,0,0,0,0,0
221,06071,56400,1568,968,569,331,195,117,73,47
222,06073,48660,1992,1951,1514,1101,832,664,551,467
223,06075,11480,248,215,187,162,140,122,106,92
224,06077,20569,64,30,14,6,2,1,0,0
225,06079,3688,57,43,36,30,25,22,18,15
226,06081,10275,80,48,33,26,22,20,18,17
227,06083,9276,136,110,91,76,64,53,45,37
228,06085,21926,610,534,470,416,370,330,296,266
229,06087,2501,59,27,11,5,2,0,0,0
230,06089,1158,434,486,349,218,143,105,84,71
231,06091,6,0,0,0,0,0,0,0,0
232,06093,167,2,1,1,1,1,0,0,0
233,06095,6601,331,738,790,484,236,108,51,27
234,06097,7940,1256,2070,1468,456,78,19,10,7
235,06099,16759,59,30,14,6,2,1,0,0
