,County,215,220,227,234,241,248,255,262,269
0,01001,1286,62,53,47,42,38,35,33,32
1,01003,4083,142,90,57,36,22,14,9,6
2,01005,633,5,4,3,2,2,1,1,1
3,01007,510,25,23,22,20,19,18,17,16
4,01009,946,26,15,8,5,2,1,1,0
5,01011,527,23,21,20,20,19,19,19,19
6,01013,805,16,16,15,15,15,14,14,14
7,01015,2168,150,132,120,111,105,100,96,92
8,01017,870,12,10,9,8,7,7,6,6
9,01019,336,14,7,3,2,1,1,1,0
10,01021,953,46,40,36,33,30,28,27,25
11,01023,312,11,10,9,8,8,7,7,7
12,01025,887,48,39,31,25,19,16,12,10
13,01027,317,9,3,1,0,0,0,0,0
14,01029,182,7,6,5,5,4,4,4,4
15,01031,906,45,41,38,36,34,32,31,30
16,01033,1350,38,34,32,31,30,30,30,29
17,01035,425,4,2,1,1,0,0,0,0
18,01037,112,1,0,0,0,0,0,0,0
19,01039,822,36,35,34,34,33,33,33,33
20,01041,367,23,20,17,15,13,12,11,10
21,01043,1380,38,31,26,23,21,20,19,19
22,01045,968,38,33,29,27,25,23,21,20
23,01047,1414,49,49,48,48,48,47,47,47
24,01049,1996,56,40,28,20,14,10,8,5
25,01051,1939,43,27,17,11,8,5,4,3
26,01053,1194,47,42,40,38,37,37,36,36
27,01055,2551,197,180,168,159,153,148,145,142
28,01057,270,27,25,24,23,22,22,21,21
29,01059,1453,63,63,63,63,63,62,62,62
30,01061,356,29,28,26,25,24,23,22,22
31,01063,268,3,2,2,1,1,1,1,0
32,01065,514,13,11,10,10,9,8,8,7
33,01067,313,18,17,16,15,14,14,13,13
34,01069,1753,101,89,80,72,67,63,59,57
35,01071,1217,66,40,27,20,15,12,10,8
36,01073,14688,332,187,118,82,60,47,38,32
37,01075,261,10,6,4,2,1,1,0,0
38,01077,1339,67,56,48,41,36,31,27,24
39,01079,411,20,20,20,20,20,20,20,20
40,01081,2940,90,68,52,40,31,24,18,14
41,01083,1541,71,57,47,38,32,27,23,20
42,01085,588,34,33,32,32,32,31,31,31
43,01087,375,11,9,7,6,6,5,5,5
44,01089,5926,140,101,81,70,64,61,59,58
45,01091,613,16,12,9,7,6,5,5,4
46,01093,670,20,13,9,6,4,3,2,1
47,01095,3436,103,88,78,71,66,62,59,57
48,01097,11568,282,170,127,111,103,100,97,96
49,01099,449,16,15,14,14,13,13,12,12
50,01101,7463,171,118,81,55,37,25,17,12
51,01103,2629,83,70,61,53,47,43,39,36
52,01105,472,9,7,7,7,6,6,6,6
53,01107,501,59,56,49,44,40,37,35,33
54,01109,784,39,39,39,38,38,38,38,38
55,01111,439,9,8,6,5,4,4,3,3
56,01113,1507,65,64,63,63,62,61,61,61
57,01115,1560,83,76,71,67,65,62,61,59
58,01117,3654,165,138,119,105,95,87,81,77
59,01119,391,15,12,11,11,10,10,10,10
60,01121,1234,56,38,25,17,11,7,5,3
61,01123,921,22,17,14,12,10,10,9,8
62,01125,4821,263,246,231,218,206,194,184,175
63,01127,1744,62,53,46,39,34,30,26,23
64,01129,484,13,7,4,2,1,0,0,0
65,01131,471,15,14,13,12,12,11,11,11
66,01133,506,15,13,11,10,9,8,7,6
67,02013,2,0,0,0,0,0,0,0,0
68,02016,5,0,0,0,0,0,0,0,0
69,02020,2737,208,190,176,166,158,151,146,142
70,02050,55,10,12,11,10,9,8,7,7
71,02060,11,0,0,0,0,0,0,0,0
72,02068,1,0,0,0,0,0,0,0,0
73,02070,5,0,0,0,0,0,0,0,0
74,02090,561,37,37,36,35,35,35,34,34
75,02100,5,0,0,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,163,26,22,18,16,13,12,10,9
78,02122,401,27,26,26,26,26,26,26,25
79,02130,42,2,2,2,2,2,2,2,2
80,02150,14,2,3,3,3,3,2,2,2
