,State,536,542,549,556,563
0,Washington,NaN,58,56,53,50
1,Illinois,NaN,183,173,162,152
2,California,NaN,50,42,36,31
3,Arizona,NaN,64,63,62,61
4,Massachusetts,NaN,8,5,4,2
5,Wisconsin,NaN,37,34,32,29
6,Texas,NaN,222,208,194,180
7,Nebraska,NaN,6,6,5,4
8,Utah,NaN,11,11,11,11
9,Oregon,NaN,39,37,35,34
10,Florida,NaN,153,130,111,93
11,New York,NaN,66,56,47,40
12,Rhode Island,NaN,4,3,3,2
13,Georgia,NaN,64,58,52,47
14,New Hampshire,NaN,1,0,0,0
15,North Carolina,NaN,52,47,42,37
16,New Jersey,NaN,1,0,0,0
17,Colorado,NaN,37,32,28,24
18,Maryland,NaN,41,37,34,31
19,Nevada,NaN,13,11,10,9
20,Tennessee,NaN,31,26,21,17
21,Hawaii,NaN,7,6,6,6
22,Indiana,NaN,58,52,47,42
23,Kentucky,NaN,110,105,100,95
24,Minnesota,NaN,47,41,36,31
25,Oklahoma,NaN,164,160,156,152
26,Pennsylvania,NaN,255,236,219,203
27,South Carolina,NaN,9,7,5,3
28,District of Columbia,NaN,0,0,0,0
29,Kansas,NaN,16,15,13,12
30,Missouri,NaN,32,29,27,25
31,Vermont,NaN,0,0,0,0
32,Virginia,NaN,87,80,73,67
33,Connecticut,NaN,1,1,0,0
34,Iowa,NaN,28,25,22,20
35,Louisiana,NaN,37,35,33,31
36,Ohio,NaN,76,66,56,48
37,Michigan,NaN,35,24,17,11
38,South Dakota,NaN,10,10,9,8
39,Arkansas,NaN,14,12,11,10
40,Delaware,NaN,1,1,1,0
41,Mississippi,NaN,7,6,6,5
42,New Mexico,NaN,18,17,16,15
43,North Dakota,NaN,7,6,6,5
44,Wyoming,NaN,6,5,5,5
45,Alaska,NaN,2,1,1,1
46,Maine,NaN,10,9,8,8
47,Alabama,NaN,64,61,59,56
48,Idaho,NaN,5,5,4,4
49,Montana,NaN,5,4,4,3
50,Puerto Rico,NaN,44,43,41,39
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,16,14,12,10
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
