,State,634,640,647,654,661
0,Washington,NaN,217,204,190,176
1,Illinois,NaN,105,103,102,101
2,California,NaN,1538,1597,1631,1641
3,Arizona,NaN,115,107,100,93
4,Massachusetts,NaN,262,281,297,307
5,Wisconsin,NaN,142,149,155,160
6,Texas,NaN,1982,1853,1695,1520
7,Nebraska,NaN,181,212,233,240
8,Utah,NaN,48,48,47,45
9,Oregon,NaN,139,131,122,112
10,Florida,NaN,1112,939,780,638
11,New York,NaN,118,117,117,117
12,Rhode Island,NaN,34,34,35,34
13,Georgia,NaN,691,654,613,569
14,New Hampshire,NaN,117,133,143,144
15,North Carolina,NaN,818,775,708,627
16,New Jersey,NaN,401,461,520,575
17,Colorado,NaN,126,123,120,114
18,Maryland,NaN,17,16,14,13
19,Nevada,NaN,91,85,79,73
20,Tennessee,NaN,485,444,402,362
21,Hawaii,NaN,29,28,26,25
22,Indiana,NaN,565,576,570,547
23,Kentucky,NaN,338,323,301,273
24,Minnesota,NaN,6,5,4,3
25,Oklahoma,NaN,158,159,158,155
26,Pennsylvania,NaN,897,955,989,997
27,South Carolina,NaN,326,290,252,215
28,District of Columbia,NaN,53,64,74,83
29,Kansas,NaN,92,90,86,82
30,Missouri,NaN,240,226,210,191
31,Vermont,NaN,22,24,27,28
32,Virginia,NaN,406,431,448,455
33,Connecticut,NaN,136,156,176,195
34,Iowa,NaN,30,29,27,26
35,Louisiana,NaN,285,244,205,171
36,Ohio,NaN,1567,1755,1873,1897
37,Michigan,NaN,524,554,575,585
38,South Dakota,NaN,25,26,27,28
39,Arkansas,NaN,103,85,68,54
40,Delaware,NaN,48,48,46,44
41,Mississippi,NaN,272,216,168,128
42,New Mexico,NaN,123,128,132,133
43,North Dakota,NaN,47,49,49,49
44,Wyoming,NaN,39,36,32,28
45,Alaska,NaN,29,27,25,22
46,Maine,NaN,69,76,82,85
47,Alabama,NaN,402,379,355,331
48,Idaho,NaN,113,108,100,90
49,Montana,NaN,340,316,265,202
50,Puerto Rico,NaN,124,135,145,152
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,372,376,356,315
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
