,County,291,297,304,311,318
0,01001,2307,80,45,39,37
1,01003,7263,327,217,184,170
2,01005,1098,20,19,17,16
3,01007,942,30,19,16,15
4,01009,2338,113,59,50,46
5,01011,664,7,7,7,6
6,01013,1053,15,12,11,11
7,01015,5214,250,160,147,143
8,01017,1488,49,28,24,22
9,01019,846,23,18,16,15
10,01021,2016,47,38,35,34
11,01023,407,11,5,4,4
12,01025,1449,22,26,24,23
13,01027,816,25,16,14,14
14,01029,627,23,15,13,13
15,01031,1999,78,43,37,35
16,01033,2478,100,58,50,46
17,01035,607,22,9,8,7
18,01037,239,8,5,4,4
19,01039,1943,48,41,37,36
20,01041,647,10,10,9,9
21,01043,3239,187,97,80,75
22,01045,2055,86,48,42,39
23,01047,1985,48,32,28,27
24,01049,3903,143,97,89,85
25,01051,3471,116,72,65,62
26,01053,1827,37,30,27,26
27,01055,4918,219,137,122,118
28,01057,679,39,16,13,12
29,01059,2254,55,37,33,31
30,01061,1033,28,23,21,20
31,01063,361,7,4,4,3
32,01065,832,16,12,11,11
33,01067,782,23,16,15,14
34,01069,4517,154,119,112,108
35,01071,2488,97,60,53,51
36,01073,25957,1721,1877,2040,2172
37,01075,556,24,12,10,10
38,01077,2956,135,78,68,64
39,01079,1006,41,24,21,20
40,01081,6921,264,309,323,336
41,01083,3386,147,90,80,76
42,01085,745,11,8,7,7
43,01087,612,14,10,9,8
44,01089,10442,752,728,761,819
45,01091,1097,32,20,18,17
46,01093,1213,33,23,19,18
47,01095,4865,161,106,95,91
48,01097,17802,1011,1406,1605,1738
49,01099,692,15,11,10,10
50,01101,11152,540,526,540,565
51,01103,4920,218,128,114,109
52,01105,619,12,8,8,7
53,01107,1008,41,22,19,18
54,01109,1430,31,25,23,22
55,01111,896,21,16,15,14
56,01113,2021,30,30,29,28
57,01115,3494,130,88,79,75
58,01117,8315,738,907,1029,1157
59,01119,509,14,7,6,5
60,01121,2947,102,72,65,63
61,01123,1484,46,27,24,22
62,01125,11244,656,672,708,751
63,01127,3141,98,72,64,61
64,01129,816,23,16,15,14
65,01131,592,11,7,6,6
66,01133,1042,30,19,16,15
67,02013,19,1,1,1,1
68,02016,103,6,5,5,5
69,02020,10209,2014,2275,2551,2863
70,02050,672,83,30,22,20
71,02060,0,0,0,0,0
72,02068,33,1,2,2,1
73,02070,70,9,4,3,3
74,02090,2533,115,77,70,68
75,02100,15,0,0,0,0
76,02105,0,1,1,1,0
77,02110,655,37,21,18,17
78,02122,1362,133,48,37,34
79,02130,134,28,8,6,5
80,02150,143,16,8,7,6
81,02158,327,57,22,17,15
82,02164,117,4,4,4,4
83,02170,1946,213,80,61,57
84,02180,153,11,7,6,6
85,02185,319,27,17,15,13
86,02188,284,16,13,12,11
87,02195,21,2,0,0,0
88,02198,40,4,1,1,1
89,02220,98,11,5,4,3
90,02230,7,0,1,1,0
91,02240,105,11,5,4,4
92,02261,196,17,7,6,5
93,02275,19,0,0,0,0
94,02282,38,1,1,1,1
95,02290,127,2,3,2,2
96,04001,4127,95,83,79,78
97,04003,2384,132,54,44,41
98,04005,5846,430,342,339,351
99,04007,2168,129,55,45,42
100,04009,1434,113,43,35,33
101,04011,116,5,2,2,2
102,04012,646,10,7,6,6
103,04013,166850,7073,5773,5379,5160
104,04015,4740,266,166,147,144
105,04017,6803,337,346,360,380
106,04019,30419,1962,2171,2457,2747
107,04021,12805,941,453,352,322
108,04023,3130,42,35,33,31
109,04025,3284,284,87,68,62
110,04027,14512,607,366,301,281
111,05001,778,28,18,16,15
112,05003,617,33,13,10,10
113,05005,916,81,34,26,24
114,05007,9508,1148,828,771,783
115,05009,1197,75,34,29,27
116,05011,383,6,5,4,4
117,05013,79,9,4,3,3
118,05015,1094,32,23,21,20
119,05017,1065,11,9,8,8
120,05019,602,42,18,14,13
121,05021,577,35,16,13,12
122,05023,547,21,12,10,9
123,05025,281,16,6,5,5
124,05027,805,32,20,18,17
125,05029,402,30,11,8,7
126,05031,5509,456,307,289,290
127,05033,2376,104,66,57,54
128,05035,2705,109,62,53,50
129,05037,639,17,12,11,10
130,05039,198,6,4,3,3
131,05041,458,13,9,8,8
132,05043,473,20,9,8,7
133,05045,3748,186,149,136,131
134,05047,622,47,18,15,14
135,05049,383,20,11,9,9
136,05051,2838,123,80,69,65
137,05053,410,16,10,9,8
138,05055,1917,152,66,53,49
139,05057,670,43,18,14,13
140,05059,2418,49,37,33,31
141,05061,687,30,14,11,10
142,05063,1613,46,35,31,30
143,05065,835,64,34,25,23
144,05067,1029,40,29,26,24
145,05069,4547,234,169,160,158
146,05071,1090,25,19,18,17
147,05073,220,9,5,5,4
148,05075,955,31,24,21,20
149,05077,1118,6,6,6,5
150,05079,2355,20,24,23,22
151,05081,517,15,10,8,8
152,05083,650,30,14,12,11
153,05085,2054,121,62,52,49
154,05087,473,26,9,7,7
155,05089,219,20,9,7,6
156,05091,1783,84,51,44,42
157,05093,2622,156,72,60,57
158,05095,249,11,8,7,7
159,05097,198,7,4,3,3
160,05099,366,19,8,7,6
161,05101,345,12,8,7,6
162,05103,434,25,12,9,9
163,05105,180,12,6,5,5
164,05107,807,23,16,15,14
165,05109,288,5,5,4,4
166,05111,1332,71,38,31,29
167,05113,435,30,12,9,8
168,05115,2981,107,68,61,58
169,05117,275,13,7,6,5
170,05119,13223,686,561,546,558
171,05121,754,50,20,16,15
172,05123,1843,40,26,23,22
173,05125,3382,202,103,86,81
174,05127,265,18,9,7,6
175,05129,227,7,6,6,5
176,05131,5562,818,1147,1372,1575
177,05133,1498,42,22,18,17
178,05135,446,40,14,10,9
179,05137,416,8,6,6,5
180,05139,1261,38,26,23,22
181,05141,246,15,7,5,4
182,05143,12523,774,521,448,425
183,05145,1917,151,73,58,55
184,05147,152,10,7,6,6
185,05149,1411,29,16,14,13
186,06001,24664,1298,1429,1686,1979
187,06003,23,5,2,1,1
188,06005,375,15,7,5,5
189,06007,3277,72,59,55,53
190,06009,366,12,6,5,4
191,06011,583,15,8,7,7
192,06013,19943,775,848,932,1032
193,06015,203,8,5,4,3
194,06017,1495,57,29,24,22
195,06019,32497,1279,1371,1509,1631
196,06021,716,14,11,10,9
197,06023,605,11,10,9,8
198,06025,13398,298,242,204,189
199,06027,252,8,4,4,4
200,06029,35063,877,998,1060,1113
201,06031,9005,249,250,249,251
202,06033,751,21,14,12,12
203,06035,799,31,16,15,14
204,06037,319977,13942,13356,13236,13091
205,06039,5249,97,116,113,111
206,06041,7232,136,95,83,77
207,06043,89,14,2,1,1
208,06045,1216,28,24,22,20
