,State,299,304,311,318,325,332,339,346,353
0,Washington,2548,112,131,150,167,184,198,210,219
1,Illinois,11204,603,744,881,1014,1143,1268,1388,1498
2,California,18288,345,393,454,533,625,720,809,889
3,Arizona,6302,191,229,274,328,390,452,510,561
4,Massachusetts,10340,218,266,316,368,422,476,527,573
5,Wisconsin,2764,316,373,436,507,584,662,735,800
6,Texas,20032,802,911,1038,1188,1357,1530,1694,1842
7,Nebraska,797,101,123,145,166,187,207,226,244
8,Utah,723,64,77,91,106,122,139,154,168
9,Oregon,765,55,66,77,89,102,114,126,137
10,Florida,17559,452,505,566,640,726,815,899,975
11,New York,34054,146,174,202,232,262,288,310,327
12,Rhode Island,1270,39,47,55,65,75,86,95,104
13,Georgia,8967,362,428,502,586,678,769,857,936
14,New Hampshire,500,13,16,19,21,24,26,27,29
15,North Carolina,4814,234,251,271,296,324,354,383,411
16,New Jersey,16580,119,146,177,214,255,296,335,369
17,Colorado,2578,168,209,245,276,303,328,352,376
18,Maryland,4309,86,103,124,149,177,205,232,256
19,Nevada,1917,61,72,84,97,111,124,137,149
20,Tennessee,3923,317,355,400,451,508,566,620,670
21,Hawaii,222,4,5,5,5,6,7,7,7
22,Indiana,4936,418,512,604,694,781,865,945,1020
23,Kentucky,1664,107,124,144,166,191,216,239,260
24,Minnesota,2973,287,357,419,471,516,558,599,640
25,Oklahoma,1538,126,141,160,182,207,233,257,280
26,Pennsylvania,9310,275,336,407,492,586,681,769,848
27,South Carolina,4143,97,104,112,121,132,144,156,167
28,District of Columbia,660,6,7,9,11,13,15,17,18
29,Kansas,1266,102,120,140,162,186,211,234,255
30,Missouri,3402,242,290,341,396,453,510,564,613
31,Vermont,59,0,0,0,0,0,0,0,0
32,Virginia,3806,62,67,72,78,84,89,94,97
33,Connecticut,4759,75,92,112,135,161,188,212,234
34,Iowa,2023,177,220,257,289,316,342,368,393
35,Louisiana,6139,115,120,127,136,146,154,160,165
36,Ohio,5742,250,306,356,399,436,470,505,538
37,Michigan,8431,441,549,653,754,852,946,1035,1119
38,South Dakota,644,114,134,157,184,212,240,266,290
39,Arkansas,2225,133,151,171,196,224,252,279,304
40,Delaware,736,23,27,31,37,44,50,57,62
41,Mississippi,3545,107,120,137,156,179,201,222,241
42,New Mexico,1236,127,156,190,230,275,320,361,398
43,North Dakota,743,114,135,159,185,214,243,270,294
44,Wyoming,144,31,38,45,53,62,70,78,86
45,Alaska,98,8,10,12,14,17,19,21,23
46,Maine,165,5,7,8,8,9,9,10,10
47,Alabama,3249,137,150,166,185,207,230,251,271
48,Idaho,763,89,104,120,139,160,181,200,218
49,Montana,522,91,105,120,138,156,174,191,206
50,Puerto Rico,942,48,57,67,80,95,110,124,136
51,Virgin Islands,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,92,5,5,6,6,6,7,7,7
53,West Virginia,585,57,69,82,98,117,135,153,168
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
