,County,298,304,311,318,325,332,339
0,01001,2456,100,108,115,117,103,90
1,01003,7646,281,294,320,333,315,296
2,01005,1128,27,30,32,33,30,29
3,01007,986,38,41,46,50,47,43
4,01009,2549,143,151,154,148,127,112
5,01011,677,9,11,13,13,11,10
6,01013,1087,25,24,25,24,23,21
7,01015,5608,223,236,258,271,256,231
8,01017,1570,55,59,62,66,61,57
9,01019,908,37,40,39,37,33,31
10,01021,2078,41,45,53,59,56,52
11,01023,411,8,8,8,8,8,8
12,01025,1503,38,37,39,42,41,39
13,01027,850,15,14,13,12,11,10
14,01029,669,20,19,19,17,16,14
15,01031,2170,117,131,147,155,138,123
16,01033,2736,154,162,173,174,158,144
17,01035,645,13,12,12,12,12,11
18,01037,269,10,10,11,12,11,11
19,01039,2039,57,62,65,65,57,50
20,01041,675,13,13,14,15,14,13
21,01043,3701,314,320,324,316,283,257
22,01045,2175,119,122,124,124,111,100
23,01047,2062,48,52,59,63,59,54
24,01049,4209,185,195,211,214,197,191
25,01051,3648,109,109,114,118,112,111
26,01053,1881,36,36,40,43,41,40
27,01055,5348,245,255,261,256,238,227
28,01057,735,32,32,34,32,29,26
29,01059,2336,67,74,80,83,77,70
30,01061,1101,41,42,41,39,36,34
31,01063,375,7,8,9,10,9,9
32,01065,873,23,24,26,25,23,22
33,01067,815,24,24,24,25,23,22
34,01069,4761,164,170,184,193,178,159
35,01071,2719,129,135,143,148,137,126
36,01073,27884,1143,1232,1356,1460,1414,1353
37,01075,584,13,13,14,15,14,13
38,01077,3298,224,249,276,281,254,225
39,01079,1076,51,49,50,51,50,48
40,01081,7212,128,134,148,163,166,170
41,01083,3653,153,163,179,193,181,170
42,01085,760,10,10,11,11,9,9
43,01087,654,24,27,31,32,29,26
44,01089,11305,539,606,700,757,692,618
45,01091,1132,30,30,31,31,29,28
46,01093,1276,39,39,42,44,41,37
47,01095,5330,210,246,277,280,253,226
48,01097,18524,743,892,1133,1300,1157,998
49,01099,732,21,21,22,23,22,20
50,01101,11596,412,430,461,477,461,444
51,01103,5400,327,356,367,353,302,266
52,01105,639,8,9,9,9,8,6
53,01107,1073,49,49,49,47,41,36
54,01109,1494,42,45,50,52,49,47
55,01111,950,29,30,33,34,31,27
56,01113,2073,39,44,50,55,52,48
57,01115,3736,165,178,196,205,189,174
58,01117,9011,355,415,499,545,502,454
59,01119,533,12,12,14,14,13,11
60,01121,3171,110,125,143,156,151,144
61,01123,1604,65,70,81,89,86,80
62,01125,11810,343,375,426,472,458,429
63,01127,3294,111,115,119,117,105,98
64,01129,875,28,30,30,28,25,24
65,01131,606,9,10,11,11,10,9
66,01133,1138,56,61,64,66,60,54
67,02013,22,0,1,1,1,1,1
68,02016,105,0,0,0,0,0,0
69,02020,12362,1148,1228,1299,1260,1056,886
70,02050,907,96,87,80,68,54,42
