,County,333,339,346,353,360,367,374
0,01001,3741,192,211,227,215,197,182
1,01003,11827,587,665,742,757,748,734
2,01005,1336,33,36,39,40,40,40
3,01007,1613,80,86,91,87,80,75
4,01009,4218,233,241,247,231,209,189
5,01011,753,12,14,16,16,15,15
6,01013,1399,54,61,69,67,63,60
7,01015,8648,406,422,441,426,396,367
8,01017,2125,74,76,79,76,73,70
9,01019,1287,52,54,56,56,53,51
10,01021,2696,78,89,105,106,98,88
11,01023,474,11,13,15,16,17,17
12,01025,2182,105,114,121,115,104,93
13,01027,1055,25,26,27,26,24,23
14,01029,948,29,31,32,30,28,26
15,01031,3185,128,139,152,157,157,157
16,01033,4106,153,156,161,158,155,154
17,01035,807,24,26,27,25,23,21
18,01037,454,29,30,31,28,25,22
19,01039,2701,102,110,117,115,111,108
20,01041,841,27,31,34,33,31,29
21,01043,6269,360,397,424,378,322,281
22,01045,3007,146,157,168,161,148,138
23,01047,2601,80,89,99,96,88,81
24,01049,6408,313,349,381,365,331,300
25,01051,5535,316,346,363,340,307,279
26,01053,2383,94,105,116,114,108,104
27,01055,8916,496,528,554,526,480,436
28,01057,1303,70,71,73,70,65,60
29,01059,3021,85,88,94,93,90,88
30,01061,1488,55,59,63,63,61,59
31,01063,585,29,29,29,27,25,22
32,01065,1274,53,56,60,57,52,48
33,01067,1085,42,46,50,48,44,42
34,01069,6570,247,265,285,285,275,262
35,01071,4689,220,221,225,216,202,187
36,01073,45527,2357,2494,2632,2563,2403,2237
37,01075,946,48,51,53,50,46,43
38,01077,5582,308,323,333,312,284,260
39,01079,1757,92,97,100,93,84,76
40,01081,9337,354,420,496,529,538,540
41,01083,5987,373,411,441,423,389,358
42,01085,897,22,24,27,26,23,21
43,01087,901,37,41,44,43,42,41
44,01089,19314,1376,1488,1581,1563,1511,1471
45,01091,1611,69,72,75,73,69,66
46,01093,1853,77,79,82,79,75,72
47,01095,8380,386,387,391,371,344,320
48,01097,23463,779,863,972,1014,1013,1002
49,01099,1027,59,66,71,68,62,57
50,01101,14775,524,567,627,637,619,594
51,01103,9355,556,592,619,581,529,486
52,01105,790,24,25,26,26,24,23
53,01107,1568,54,54,57,56,54,53
54,01109,1815,44,49,55,55,53,51
55,01111,1174,27,29,31,32,32,32
56,01113,2595,81,92,103,108,110,114
57,01115,5770,226,248,268,261,247,237
58,01117,13888,666,695,724,684,625,576
59,01119,743,40,47,54,54,51,46
60,01121,4655,218,239,253,240,222,207
61,01123,2167,80,89,99,103,102,101
62,01125,16663,633,673,717,718,694,657
63,01127,4720,187,203,220,214,200,186
64,01129,1105,29,33,37,37,36,35
65,01131,817,35,39,42,40,36,33
66,01133,1740,81,83,82,77,72,67
67,02013,40,1,0,0,0,0,0
68,02016,169,60,65,66,68,71,74
69,02020,21651,920,891,841,761,697,646
70,02050,2081,83,70,57,45,37,30
71,02060,0,0,0,0,0,0,0
72,02068,60,4,4,4,4,4,4
73,02070,111,2,2,2,2,2,2
74,02090,4605,218,238,265,283,295,306
75,02100,22,3,5,6,6,6,6
76,02105,0,0,0,0,0,0,0
77,02110,988,28,29,32,36,39,43
78,02122,3478,150,148,144,133,123,111
79,02130,230,7,8,9,8,8,9
80,02150,803,96,86,77,68,61,55
81,02158,672,61,60,56,52,46,40
82,02164,156,2,3,3,3,3,2
83,02170,5842,350,322,304,278,254,249
84,02180,264,9,9,9,8,9,9
85,02185,757,72,75,74,67,59,53
86,02188,391,6,6,5,5,4,4
87,02195,28,1,1,1,1,1,1
88,02198,69,7,7,8,9,9,10
