,County,354,360,367,374,381,388,395
0,01001,4879,196,191,191,187,171,139
1,01003,15327,752,796,878,967,962,813
2,01005,1658,65,69,76,83,83,71
3,01007,2051,75,76,79,84,82,65
4,01009,5066,173,169,171,174,167,144
5,01011,953,45,44,43,42,39,33
6,01013,1632,51,54,58,63,64,56
7,01015,10497,381,375,381,383,356,297
8,01017,2639,72,73,76,81,81,72
9,01019,1537,52,55,59,62,62,55
10,01021,3253,101,98,98,100,98,87
11,01023,501,15,16,18,21,23,21
12,01025,2633,84,82,81,81,75,64
13,01027,1230,29,29,30,31,30,26
14,01029,1118,28,30,33,37,38,34
15,01031,4145,138,139,146,156,154,134
16,01033,5081,169,172,182,196,198,175
17,01035,907,21,21,22,23,23,20
18,01037,579,18,19,20,21,21,18
19,01039,3156,82,81,86,94,98,87
20,01041,1123,47,51,55,58,55,46
21,01043,7702,287,284,288,294,281,237
22,01045,3720,150,158,179,202,199,162
23,01047,2923,85,87,92,99,102,95
24,01049,7376,219,214,212,212,203,174
25,01051,7390,359,367,380,392,374,309
26,01053,2972,107,109,116,126,127,110
27,01055,11111,403,409,425,439,422,356
28,01057,1570,49,47,45,44,41,36
29,01059,3530,91,89,89,90,84,69
30,01061,1903,71,75,82,88,90,81
31,01063,731,29,29,30,32,31,26
32,01065,1661,63,61,59,58,54,45
33,01067,1433,63,66,68,70,67,56
34,01069,8167,265,293,334,383,400,356
35,01071,5611,162,160,164,175,176,152
36,01073,58896,2817,2709,2685,2698,2568,2169
37,01075,1137,38,37,38,40,39,32
38,01077,7191,305,297,305,325,320,268
39,01079,2324,101,101,105,111,111,95
40,01081,11565,436,452,487,528,530,465
41,01083,7599,310,308,314,322,313,270
42,01085,1052,24,25,27,30,31,27
43,01087,1093,39,41,44,47,46,38
44,01089,25463,1136,1192,1293,1418,1437,1264
45,01091,1946,63,59,58,57,54,46
46,01093,2320,97,94,94,96,93,79
47,01095,9854,289,285,291,299,289,244
48,01097,28584,1395,1491,1583,1654,1603,1369
49,01099,1384,72,72,74,75,72,61
50,01101,18064,525,540,566,592,570,485
51,01103,11727,431,419,425,442,435,374
52,01105,930,26,26,27,29,28,22
53,01107,1888,62,59,59,60,59,51
54,01109,2338,74,79,89,102,107,91
55,01111,1349,39,41,45,49,51,45
56,01113,3067,136,148,163,178,176,150
57,01115,7213,300,303,319,340,332,281
58,01117,17562,638,653,704,763,748,625
59,01119,889,49,48,48,49,47,41
60,01121,5796,207,224,252,283,284,243
61,01123,2552,83,86,93,103,106,94
62,01125,20142,724,709,729,763,742,630
63,01127,5734,189,195,205,214,208,178
64,01129,1320,34,36,40,46,48,43
65,01131,974,31,32,33,35,34,28
66,01133,2182,81,79,79,81,77,66
67,02013,39,0,0,0,0,0,0
68,02016,224,28,38,48,52,50,42
69,02020,24091,446,451,484,515,512,472
70,02050,2797,114,103,94,86,73,56
71,02060,0,0,0,0,0,0,0
72,02068,61,1,1,1,1,1,1
73,02070,147,4,5,5,6,6,5
74,02090,5364,138,138,145,158,163,145
75,02100,23,1,1,2,3,3,3
