,State,250,255,262,269,276,283,290,297,304,311,318,325,332,339,346,353,360,367,374,381,388
0,Washington,2100,32,35,35,35,36,38,42,48,57,70,89,116,153,206,274,349,456,568,542,547
1,Illinois,8858,134,170,187,208,235,269,315,378,465,583,743,959,1215,1009,850,736,637,553,486,433
2,California,15633,618,781,854,945,1063,1215,1420,1702,2088,2620,3352,3803,3738,3876,4041,4219,4353,4444,4519,4528
3,Arizona,5624,114,145,159,173,187,201,219,245,280,326,384,457,544,522,384,314,258,214,182,159
4,Massachusetts,9415,80,101,110,123,140,162,194,238,300,390,518,657,492,405,344,298,264,238,221,215
5,Wisconsin,1283,36,44,46,49,53,59,68,79,95,118,148,190,248,327,433,566,480,377,310,256
6,Texas,15807,696,855,899,944,990,1039,1111,1222,1376,1581,1844,2163,1764,1354,1108,925,784,677,598,548
7,Nebraska,472,25,34,41,51,63,78,100,128,166,174,140,125,114,107,101,98,98,99,103,108
8,Utah,453,7,8,8,8,8,8,8,9,10,12,14,18,23,31,42,58,81,111,151,202
9,Oregon,547,21,24,23,23,24,25,28,32,37,46,58,76,102,141,198,280,398,455,416,400
10,Florida,14037,721,906,976,1056,1152,1264,1407,1318,979,809,685,595,531,485,464,462,472,494,529,577
11,New York,33140,60,82,95,111,130,153,184,227,287,370,490,661,908,1260,1749,2130,1544,1248,1007,818
12,Rhode Island,1110,17,23,26,31,39,51,67,90,104,81,72,65,61,58,56,56,56,57,59,60
13,Georgia,6961,208,235,231,232,239,252,273,305,349,409,489,593,727,886,769,627,532,454,392,340
14,New Hampshire,439,3,3,4,4,5,6,8,10,13,18,24,34,50,73,108,158,153,137,125,114
15,North Carolina,3445,162,200,215,237,268,311,370,452,565,719,929,956,873,840,813,792,768,747,728,701
16,New Jersey,16107,75,109,141,187,255,357,509,733,1045,1002,871,789,721,665,619,584,549,512,481,451
17,Colorado,2044,21,27,30,34,39,46,55,69,89,118,161,224,317,448,606,498,410,345,293,250
18,Maryland,3938,31,36,37,40,44,50,59,71,87,111,145,193,262,361,498,663,547,445,370,308
19,Nevada,1585,67,81,84,88,93,99,108,122,142,171,209,260,248,204,180,161,146,133,124,118
20,Tennessee,2389,208,272,305,342,381,422,462,382,322,282,253,232,218,210,208,210,217,229,243,259
21,Hawaii,132,8,8,6,4,3,2,1,1,1,1,1,1,1,2,3,4,5,7,8,11
22,Indiana,3591,73,95,107,120,137,159,187,226,279,349,445,571,581,449,385,333,290,255,227,207
23,Kentucky,1162,59,76,87,102,123,150,187,236,303,391,376,303,265,235,212,194,178,169,165,165
24,Minnesota,2067,59,76,86,97,112,130,155,189,236,302,392,510,422,319,257,211,175,146,125,111
25,Oklahoma,1007,54,67,72,77,83,89,98,112,130,156,189,234,290,340,255,208,171,141,118,100
26,Pennsylvania,8088,97,128,145,165,186,212,245,294,361,456,591,779,1040,1317,1063,922,802,699,620,555
27,South Carolina,3337,130,152,154,158,165,174,188,208,235,269,312,366,356,276,235,202,177,157,141,129
28,District of Columbia,624,3,4,5,5,6,7,8,10,13,16,20,27,35,47,62,56,47,41,35,30
29,Kansas,644,90,132,172,226,294,272,254,246,244,247,255,270,287,307,330,352,368,375,383,381
30,Missouri,2057,79,104,121,142,169,201,245,307,391,507,563,423,363,316,280,252,229,214,209,211
31,Vermont,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5
32,Virginia,3170,34,37,35,36,38,43,50,60,74,93,122,163,222,308,432,605,835,894,727,636
33,Connecticut,4503,16,22,27,34,45,62,88,127,186,279,420,450,388,360,336,317,298,281,269,255
34,Iowa,1324,35,39,38,39,40,43,47,53,63,76,93,118,152,197,257,287,230,202,177,156
35,Louisiana,5480,119,142,146,151,158,167,181,201,230,267,316,362,303,271,245,225,206,188,175,165
36,Ohio,4746,126,153,161,174,192,216,249,295,357,441,555,711,919,1089,897,811,731,660,601,549
37,Michigan,7051,55,74,83,93,103,114,128,149,176,214,265,335,429,554,719,900,657,485,374,293
38,South Dakota,218,15,19,20,22,24,28,34,42,53,68,72,50,41,34,29,25,22,21,21,21
39,Arkansas,1329,70,80,81,85,92,103,119,141,169,207,256,222,183,159,141,126,114,105,100,98
40,Delaware,634,6,8,9,10,12,15,18,23,29,38,49,64,82,83,63,53,44,36,30,26
41,Mississippi,2921,105,124,124,125,125,124,127,132,141,153,169,189,209,172,145,125,109,96,86,77
42,New Mexico,873,18,22,22,24,25,28,32,39,48,61,81,110,153,216,246,220,208,196,186,176
43,North Dakota,234,27,38,46,54,43,31,25,20,17,14,13,12,12,13,14,16,18,21,25,29
44,Wyoming,50,2,2,1,0,0,0,0,0,0,1,1,2,3,4,5,5,5,5,4,4
45,Alaska,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Maine,140,2,2,2,3,3,3,4,4,5,7,8,11,14,19,26,36,48,65,86,111
47,Alabama,2501,77,93,99,108,120,136,159,190,232,289,363,441,396,373,354,337,314,290,269,247
48,Idaho,460,24,28,28,28,30,31,34,39,46,55,69,88,114,151,156,123,108,95,85,77
49,Montana,174,18,21,21,22,23,25,27,30,35,42,51,62,76,87,70,62,54,48,43,38
50,Puerto Rico,648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,342,47,65,78,92,109,128,142,120,110,104,100,98,99,102,109,119,126,129,134,138
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
