,State,368,374,381,388,395
0,Washington,4114,165,158,158,158
1,Illinois,20680,757,773,736,683
2,California,37121,3575,3751,4080,4426
3,Arizona,12238,1270,1435,1689,2019
4,Massachusetts,14133,522,520,486,469
5,Wisconsin,6190,274,266,258,251
6,Texas,34911,2532,2926,3245,3703
7,Nebraska,1879,NaN,NaN,NaN,NaN
8,Utah,1595,NaN,NaN,NaN,NaN
9,Oregon,1880,NaN,NaN,NaN,NaN
10,Florida,25293,1422,1659,1893,2208
11,New York,42325,1150,1014,934,847
12,Rhode Island,2083,NaN,NaN,NaN,NaN
13,Georgia,13250,896,1071,1345,1646
14,New Hampshire,987,NaN,NaN,NaN,NaN
15,North Carolina,8695,561,565,568,572
16,New Jersey,20951,513,489,465,460
17,Colorado,5505,202,197,206,217
18,Maryland,6865,296,308,295,295
19,Nevada,4026,311,342,370,395
20,Tennessee,8859,679,718,779,849
21,Hawaii,341,NaN,NaN,NaN,NaN
22,Indiana,9716,341,315,305,310
23,Kentucky,3421,NaN,NaN,NaN,NaN
24,Minnesota,6163,252,268,294,274
25,Oklahoma,3279,NaN,NaN,NaN,NaN
26,Pennsylvania,20532,1458,1461,1329,1355
27,South Carolina,6547,456,531,631,733
28,District of Columbia,872,NaN,NaN,NaN,NaN
29,Kansas,3587,348,332,332,352
30,Missouri,6781,318,308,318,353
31,Vermont,170,NaN,NaN,NaN,NaN
32,Virginia,6078,317,322,334,349
33,Connecticut,6819,249,236,228,232
34,Iowa,4487,190,212,244,230
35,Louisiana,8565,317,324,328,331
36,Ohio,10711,573,622,600,576
37,Michigan,15181,493,418,373,353
38,South Dakota,1705,NaN,NaN,NaN,NaN
39,Arkansas,4606,316,339,377,426
40,Delaware,1041,NaN,NaN,NaN,NaN
41,Mississippi,5772,350,367,378,397
42,New Mexico,3145,NaN,NaN,NaN,NaN
43,North Dakota,1436,NaN,NaN,NaN,NaN
44,Wyoming,571,NaN,NaN,NaN,NaN
45,Alaska,259,NaN,NaN,NaN,NaN
46,Maine,544,NaN,NaN,NaN,NaN
47,Alabama,6660,771,840,875,951
48,Idaho,1669,NaN,NaN,NaN,NaN
49,Montana,1151,NaN,NaN,NaN,NaN
50,Puerto Rico,1773,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,128,NaN,NaN,NaN,NaN
53,West Virginia,1895,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
