,State,327,332,339,346,353
0,Washington,203797,22220,24679,27329,30170
1,Illinois,856118,58496,55130,51803,48545
2,California,1611493,301782,434290,616365,857733
3,Arizona,420248,49554,62265,77493,95355
4,Massachusetts,294231,45369,59433,77124,98847
5,Wisconsin,471285,25577,23159,20911,18840
6,Texas,1491942,89658,90446,91075,91504
7,Nebraska,149344,8800,7450,6304,5326
8,Utah,235872,19837,19971,20022,19981
9,Oregon,95010,10289,10544,10796,11033
10,Florida,1134383,75974,84334,93289,102810
11,New York,784137,87705,107145,130291,157418
12,Rhode Island,74071,10829,12511,14297,16131
13,Georgia,546558,48954,61296,76292,94250
14,New Hampshire,31875,7498,9973,13158,17175
15,North Carolina,441365,53238,69192,89254,114071
16,New Jersey,405448,36363,39192,42104,45062
17,Colorado,291104,26647,24635,22741,20943
18,Maryland,236961,22315,25172,28304,31699
19,Nevada,189413,20540,22607,24729,26865
20,Tennessee,464624,62446,82381,107140,136858
21,Hawaii,19775,778,838,903,972
22,Indiana,430401,47948,49887,51625,53109
23,Kentucky,224889,24981,26683,28375,30019
24,Minnesota,381841,26668,23122,20007,17280
25,Oklahoma,239767,23253,25221,27207,29182
26,Pennsylvania,505174,85381,102815,122859,145458
27,South Carolina,254776,25491,33368,43382,55889
28,District of Columbia,25038,2215,2700,3278,3959
29,Kansas,193010,14870,15486,16051,16605
30,Missouri,356107,22698,21380,20103,18865
31,Vermont,5857,951,1110,1293,1505
32,Virginia,285149,31826,40368,50945,63898
33,Connecticut,153992,21815,26732,32507,39165
34,Iowa,257311,9414,7381,5787,4534
35,Louisiana,269643,19954,22832,26012,29500
36,Ohio,570602,89452,102129,115702,129918
37,Michigan,472780,39150,36221,33454,30837
38,South Dakota,91354,4572,4019,3524,3084
39,Arkansas,187057,16747,18778,20940,23209
40,Delaware,46457,6871,8577,10611,12984
41,Mississippi,181095,18076,22203,27074,32716
42,New Mexico,121299,11055,10293,9561,8857
43,North Dakota,88067,3116,2489,1985,1581
44,Wyoming,39775,2466,2021,1653,1350
45,Alaska,41573,4530,4471,4398,4308
46,Maine,16349,3017,3860,4923,6256
47,Alabama,297895,31260,38256,46455,55870
48,Idaho,122217,10515,10791,11029,11220
49,Montana,73303,4845,4414,4010,3634
50,Puerto Rico,62985,6357,7292,8344,9526
51,Virgin Islands,1807,220,320,452,615
52,Guam,7137,82,54,36,23
53,West Virginia,64394,9077,9893,10737,11597
54,Northern Mariana Islands,113,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
