,State,389,395,402,409,416
0,Washington,4675,142,119,104,98
1,Illinois,22121,278,224,185,161
2,California,47057,2269,1713,1309,1029
3,Arizona,14978,579,402,268,181
4,Massachusetts,15484,296,235,190,154
5,Wisconsin,6745,134,107,86,73
6,Texas,41273,1597,1288,1007,807
7,Nebraska,2002,26,21,15,14
8,Utah,1794,30,24,20,14
9,Oregon,2137,60,51,41,35
10,Florida,28779,843,702,574,476
11,New York,45884,895,751,664,622
12,Rhode Island,2290,53,42,33,26
13,Georgia,15871,609,476,373,302
14,New Hampshire,1133,34,28,28,28
15,North Carolina,10491,479,397,317,254
16,New Jersey,22454,399,353,335,337
17,Colorado,5824,88,84,84,84
18,Maryland,7554,167,133,110,94
19,Nevada,4709,132,103,84,72
20,Tennessee,10933,391,331,301,288
21,Hawaii,425,9,7,7,4
22,Indiana,12173,199,156,124,106
23,Kentucky,4282,217,177,140,114
24,Minnesota,6444,78,67,58,51
25,Oklahoma,4024,181,148,121,98
26,Pennsylvania,23065,653,582,561,581
27,South Carolina,7998,361,314,284,266
28,District of Columbia,979,23,21,14,10
29,Kansas,4329,126,96,76,60
30,Missouri,7771,182,141,110,91
31,Vermont,189,7,7,7,7
32,Virginia,7012,256,222,210,217
33,Connecticut,7381,135,112,96,81
34,Iowa,5236,109,91,75,64
35,Louisiana,9292,203,156,116,86
36,Ohio,16394,314,247,194,157
37,Michigan,16119,245,196,156,129
38,South Dakota,1844,22,17,14,11
39,Arkansas,5265,167,136,108,85
40,Delaware,1283,26,21,21,21
41,Mississippi,6462,163,124,96,75
42,New Mexico,3529,93,71,56,44
43,North Dakota,1461,7,7,0,0
44,Wyoming,647,15,12,7,7
45,Alaska,282,7,7,7,7
46,Maine,649,23,18,14,9
47,Alabama,9242,536,425,319,237
48,Idaho,1803,30,24,21,21
49,Montana,1327,37,32,28,26
50,Puerto Rico,1919,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2210,74,57,45,37
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
