,County,795,801,808,815,822,829,836
0,01001,NaN,18,21,21,24,27,31
1,01003,NaN,69,46,36,39,42,52
2,01005,NaN,7,7,9,11,13,14
3,01007,NaN,0,0,0,0,0,2
4,01009,NaN,6,0,0,0,0,0
5,01011,NaN,0,0,0,0,0,0
6,01013,NaN,0,0,0,0,0,0
7,01015,NaN,40,11,2,0,0,0
8,01017,NaN,1,7,7,9,14,15
9,01019,NaN,0,0,0,0,0,0
10,01021,NaN,96,93,93,96,102,108
11,01023,NaN,0,0,0,0,0,0
12,01025,NaN,0,0,0,0,2,6
13,01027,NaN,0,0,0,0,0,3
14,01029,NaN,0,0,0,0,0,0
15,01031,NaN,0,0,0,0,0,6
16,01033,NaN,12,7,6,6,6,7
17,01035,NaN,0,0,0,2,5,7
18,01037,NaN,2,0,1,6,7,7
19,01039,NaN,7,7,7,7,7,9
20,01041,NaN,0,0,0,0,0,0
21,01043,NaN,4,0,0,0,1,4
22,01045,NaN,23,36,42,47,48,58
23,01047,NaN,7,11,13,13,15,23
24,01049,NaN,14,3,0,0,0,0
25,01051,NaN,16,20,21,22,26,31
26,01053,NaN,0,0,0,1,4,7
27,01055,NaN,5,0,0,0,0,0
28,01057,NaN,2,0,0,0,0,0
29,01059,NaN,0,0,0,0,0,0
30,01061,NaN,58,103,132,139,137,133
31,01063,NaN,0,0,0,0,0,0
32,01065,NaN,0,0,0,0,0,4
33,01067,NaN,0,0,0,0,0,0
34,01069,NaN,11,7,7,8,13,14
35,01071,NaN,7,0,0,0,1,5
36,01073,NaN,118,55,25,13,10,11
37,01075,NaN,3,0,0,0,0,0
38,01077,NaN,27,35,36,37,44,53
39,01079,NaN,7,6,6,7,7,7
40,01081,NaN,20,24,28,28,36,46
41,01083,NaN,18,9,7,7,5,7
42,01085,NaN,0,0,0,0,0,0
43,01087,NaN,7,13,14,15,18,24
44,01089,NaN,69,38,25,25,28,34
45,01091,NaN,0,0,0,0,0,1
46,01093,NaN,5,0,0,0,0,0
47,01095,NaN,24,10,3,0,0,0
48,01097,NaN,24,8,4,0,1,6
49,01099,NaN,0,0,0,0,0,0
50,01101,NaN,54,58,64,67,75,85
51,01103,NaN,7,1,0,0,1,5
52,01105,NaN,0,0,0,0,0,0
53,01107,NaN,4,0,0,0,0,0
54,01109,NaN,0,0,0,0,0,0
55,01111,NaN,2,5,6,7,7,7
56,01113,NaN,0,2,6,7,7,9
57,01115,NaN,12,4,0,0,0,0
58,01117,NaN,78,25,7,0,0,0
59,01119,NaN,0,0,0,0,0,0
60,01121,NaN,1,0,0,0,0,0
61,01123,NaN,0,0,0,0,0,0
62,01125,NaN,75,35,17,12,12,15
63,01127,NaN,1,0,0,0,5,7
64,01129,NaN,0,0,0,0,0,0
65,01131,NaN,0,0,0,0,0,0
66,01133,NaN,0,0,0,0,0,0
67,02013,NaN,0,0,0,0,0,0
68,02016,NaN,0,0,0,0,0,0
69,02020,NaN,340,294,289,303,349,424
70,02050,NaN,52,17,5,0,0,0
71,02060,NaN,0,0,0,0,0,0
72,02068,NaN,0,0,0,0,0,0
73,02070,NaN,24,23,21,20,21,21
74,02090,NaN,46,43,41,46,52,59
75,02100,NaN,0,0,0,0,0,0
76,02105,NaN,0,0,0,0,0,0
77,02110,NaN,49,38,35,36,41,45
78,02122,NaN,77,46,36,32,31,36
79,02130,NaN,23,19,14,14,15,17
80,02150,NaN,8,7,3,1,5,7
81,02158,NaN,19,6,0,0,0,0
82,02164,NaN,0,0,0,0,0,0
83,02170,NaN,81,81,78,76,87,99
84,02180,NaN,67,46,36,34,34,36
85,02185,NaN,14,12,14,14,14,14
86,02188,NaN,30,17,13,8,10,14
87,02195,NaN,0,0,0,0,0,0
88,02198,NaN,7,3,1,2,4,6
89,02220,NaN,13,9,7,7,7,8
90,02230,NaN,0,0,0,0,0,0
91,02240,NaN,0,0,0,0,0,0
92,02261,NaN,0,0,0,0,0,0
93,02275,NaN,,,,,,NaN
94,02282,NaN,,,,,,NaN
95,02290,NaN,1,0,0,0,0,0
96,04001,NaN,46,22,11,12,12,16
97,04003,NaN,61,56,56,56,62,72
98,04005,NaN,36,23,21,21,26,31
99,04007,NaN,38,46,47,48,48,56
100,04009,NaN,5,0,0,0,0,0
101,04011,NaN,0,0,0,0,0,0
102,04012,NaN,2,0,0,0,0,0
103,04013,NaN,3388,3592,3853,4086,4534,5337
104,04015,NaN,78,66,63,63,69,83
105,04017,NaN,61,35,26,23,23,27
106,04019,NaN,545,445,426,445,481,600
107,04021,NaN,204,175,168,165,162,174
108,04023,NaN,0,0,0,0,0,0
109,04025,NaN,64,71,77,79,85,105
110,04027,NaN,125,165,190,204,225,259
111,05001,NaN,0,0,0,0,0,4
112,05003,NaN,7,7,7,7,8,12
113,05005,NaN,48,23,14,13,14,16
114,05007,NaN,173,153,143,152,175,203
115,05009,NaN,27,21,22,22,24,30
116,05011,NaN,0,0,0,0,0,0
