,County,718,724,731,738,745,752,759
0,01001,NaN,1013,1227,1034,670,369,186
1,01003,NaN,4056,6033,6253,4616,2731,1427
2,01005,NaN,490,809,990,848,574,330
3,01007,NaN,387,499,455,326,188,97
4,01009,NaN,632,900,1006,882,653,410
5,01011,NaN,121,95,67,42,23,15
6,01013,NaN,373,483,434,305,184,99
7,01015,NaN,1820,2841,3137,2593,1713,1031
8,01017,NaN,702,807,716,471,273,146
9,01019,NaN,245,363,429,430,353,251
10,01021,NaN,598,926,1075,909,598,355
11,01023,NaN,118,147,151,134,111,80
12,01025,NaN,458,761,761,545,303,156
13,01027,NaN,242,302,295,243,170,106
14,01029,NaN,132,167,171,151,114,68
15,01031,NaN,665,845,791,560,331,184
16,01033,NaN,1047,1459,1465,1083,643,338
17,01035,NaN,132,148,130,105,81,58
18,01037,NaN,249,379,441,403,308,222
19,01039,NaN,415,836,1167,1128,795,448
20,01041,NaN,312,440,432,315,192,102
21,01043,NaN,1242,1808,1964,1586,1047,600
22,01045,NaN,667,901,854,616,388,208
23,01047,NaN,737,1009,909,604,331,154
24,01049,NaN,856,1518,1914,1735,1178,683
25,01051,NaN,1098,1210,972,647,373,208
26,01053,NaN,830,1192,1170,838,465,212
27,01055,NaN,1593,2520,2631,1906,1123,566
28,01057,NaN,124,165,169,139,101,65
29,01059,NaN,340,566,678,633,465,292
30,01061,NaN,203,368,496,504,413,276
31,01063,NaN,48,40,29,21,12,7
32,01065,NaN,280,384,378,283,188,112
33,01067,NaN,155,230,254,215,147,87
34,01069,NaN,1211,1730,1894,1545,1066,631
35,01071,NaN,572,844,945,819,544,330
36,01073,NaN,14564,14954,11863,7328,4121,2199
37,01075,NaN,59,75,77,81,73,61
38,01077,NaN,1619,2419,2571,1968,1203,639
39,01079,NaN,386,566,633,563,411,262
40,01081,NaN,3318,5121,5379,4170,2569,1409
41,01083,NaN,1477,1924,1883,1431,914,509
42,01085,NaN,248,298,261,171,88,45
43,01087,NaN,386,508,445,307,178,92
44,01089,NaN,6981,8535,7410,4931,2808,1433
45,01091,NaN,178,211,213,186,148,111
46,01093,NaN,379,744,901,735,453,232
47,01095,NaN,1492,2505,2766,2141,1280,665
48,01097,NaN,9965,12053,10141,6294,3340,1646
49,01099,NaN,519,838,924,761,472,245
50,01101,NaN,5657,6095,4810,2952,1580,775
51,01103,NaN,2085,2776,2678,1923,1170,641
52,01105,NaN,82,71,50,36,22,13
53,01107,NaN,332,529,572,441,271,147
54,01109,NaN,483,581,558,427,285,170
55,01111,NaN,404,494,520,418,276,161
56,01113,NaN,681,945,1024,848,575,348
57,01115,NaN,1716,2362,2378,1839,1182,685
58,01117,NaN,3464,3728,3164,2121,1306,767
59,01119,NaN,279,482,510,369,212,101
60,01121,NaN,1433,1634,1175,615,267,112
61,01123,NaN,819,943,701,383,162,66
62,01125,NaN,3945,6589,7467,5923,3618,1894
63,01127,NaN,868,1388,1590,1310,855,489
64,01129,NaN,86,89,72,59,40,26
65,01131,NaN,144,190,179,142,95,58
66,01133,NaN,272,388,393,304,201,110
67,02013,NaN,0,0,0,0,0,0
68,02016,NaN,38,31,16,8,2,0
69,02020,NaN,6197,9812,10352,7742,4527,2317
70,02050,NaN,69,94,109,111,114,110
71,02060,NaN,0,0,0,0,0,0
72,02068,NaN,0,0,0,0,0,0
73,02070,NaN,7,7,7,3,0,0
74,02090,NaN,899,1698,2451,2753,2384,1683
75,02100,NaN,0,0,0,0,0,0
76,02105,NaN,0,0,0,0,0,0
77,02110,NaN,581,882,992,880,619,376
78,02122,NaN,223,319,422,513,560,565
79,02130,NaN,42,35,27,19,15,8
80,02150,NaN,170,284,351,376,351,281
81,02158,NaN,47,54,48,38,30,23
82,02164,NaN,0,0,0,0,0,0
83,02170,NaN,505,628,788,923,1000,1007
84,02180,NaN,27,24,17,12,7,6
85,02185,NaN,30,42,44,40,37,31
86,02188,NaN,35,31,24,16,13,7
87,02195,NaN,0,0,0,0,0,0
88,02198,NaN,10,12,8,7,5,1
89,02220,NaN,101,120,117,108,89,68
90,02230,NaN,0,0,0,0,0,0
91,02240,NaN,10,14,9,8,5,1
92,02261,NaN,0,0,0,0,0,0
93,02275,NaN,0,0,0,0,0,0
94,02282,NaN,0,0,0,0,0,0
95,02290,NaN,0,0,0,0,0,0
96,04001,NaN,1016,1898,2551,2428,1741,1064
97,04003,NaN,1262,2429,3310,3286,2483,1473
98,04005,NaN,2682,3305,2943,2086,1240,685
99,04007,NaN,530,727,789,691,518,337
100,04009,NaN,310,727,1263,1668,1593,1174
101,04011,NaN,51,62,56,49,40,32
102,04012,NaN,127,174,203,210,207,184
103,04013,NaN,71126,110741,129087,112003,76726,46830
104,04015,NaN,2487,4088,4917,4430,3040,1783
105,04017,NaN,1884,2930,3188,2451,1489,757
106,04019,NaN,13029,22337,29338,28043,20593,12628
107,04021,NaN,5209,6931,6850,5250,3228,1620
108,04023,NaN,910,1521,1576,1118,643,301
109,04025,NaN,1983,3383,4561,4757,3899,2525
