,State,747,752,759,766,773
0,Washington,NaN,291,282,270,243
1,Illinois,NaN,601,533,439,353
2,California,NaN,1270,1187,1177,955
3,Arizona,NaN,465,475,436,337
4,Massachusetts,NaN,409,387,310,283
5,Wisconsin,NaN,292,273,239,190
6,Texas,NaN,1267,1181,1050,918
7,Nebraska,NaN,81,72,52,50
8,Utah,NaN,65,58,55,51
9,Oregon,NaN,132,130,125,121
10,Florida,NaN,1110,842,702,526
11,New York,NaN,817,646,542,483
12,Rhode Island,NaN,50,44,34,27
13,Georgia,NaN,533,496,472,394
14,New Hampshire,NaN,49,42,38,32
15,North Carolina,NaN,462,469,407,381
16,New Jersey,NaN,480,392,302,221
17,Colorado,NaN,158,140,116,89
18,Maryland,NaN,205,151,105,65
19,Nevada,NaN,228,230,200,171
20,Tennessee,NaN,610,617,549,526
21,Hawaii,NaN,48,48,43,49
22,Indiana,NaN,410,354,308,245
23,Kentucky,NaN,169,156,142,117
24,Minnesota,NaN,221,215,198,178
25,Oklahoma,NaN,280,255,230,227
26,Pennsylvania,NaN,901,798,663,476
27,South Carolina,NaN,352,389,360,283
28,District of Columbia,NaN,9,6,4,3
29,Kansas,NaN,183,168,152,132
30,Missouri,NaN,297,216,194,140
31,Vermont,NaN,18,18,15,14
32,Virginia,NaN,387,323,273,242
33,Connecticut,NaN,158,126,93,62
34,Iowa,NaN,157,144,128,110
35,Louisiana,NaN,257,243,196,173
36,Ohio,NaN,274,208,119,70
37,Michigan,NaN,597,525,420,277
38,South Dakota,NaN,45,42,41,37
39,Arkansas,NaN,161,148,129,116
40,Delaware,NaN,37,31,22,17
41,Mississippi,NaN,308,322,298,236
42,New Mexico,NaN,119,110,95,86
43,North Dakota,NaN,33,33,28,25
44,Wyoming,NaN,25,23,19,18
45,Alaska,NaN,21,19,15,12
46,Maine,NaN,46,50,43,42
47,Alabama,NaN,268,261,227,201
48,Idaho,NaN,81,86,81,74
49,Montana,NaN,36,33,29,27
50,Puerto Rico,NaN,86,67,59,40
51,Virgin Islands,NaN,3,3,3,3
52,Guam,NaN,11,13,15,12
53,West Virginia,NaN,118,112,97,81
54,Northern Mariana Islands,NaN,1,1,1,1
55,American Samoa,NaN,0,0,0,0
