,State,628,633,640,647,654
0,Washington,NaN,244,228,208,190
1,Illinois,NaN,195,190,179,172
2,California,NaN,588,551,528,500
3,Arizona,NaN,249,247,238,220
4,Massachusetts,NaN,96,94,90,80
5,Wisconsin,NaN,110,108,105,106
6,Texas,NaN,1096,918,744,633
7,Nebraska,NaN,14,14,15,15
8,Utah,NaN,58,57,57,54
9,Oregon,NaN,131,121,114,104
10,Florida,NaN,1050,832,604,449
11,New York,NaN,247,248,244,239
12,Rhode Island,NaN,16,14,15,15
13,Georgia,NaN,688,613,534,457
14,New Hampshire,NaN,16,16,16,16
15,North Carolina,NaN,451,400,358,318
16,New Jersey,NaN,122,118,114,103
17,Colorado,NaN,130,139,133,136
18,Maryland,NaN,107,109,106,101
19,Nevada,NaN,115,101,89,80
20,Tennessee,NaN,308,279,243,225
21,Hawaii,NaN,37,32,29,25
22,Indiana,NaN,269,240,229,199
23,Kentucky,NaN,228,205,179,151
24,Minnesota,NaN,131,144,141,131
25,Oklahoma,NaN,220,192,165,145
26,Pennsylvania,NaN,419,437,430,410
27,South Carolina,NaN,327,286,231,197
28,District of Columbia,NaN,5,5,5,5
29,Kansas,NaN,93,98,95,91
30,Missouri,NaN,167,156,141,123
31,Vermont,NaN,14,14,14,14
32,Virginia,NaN,265,264,251,233
33,Connecticut,NaN,32,28,24,23
34,Iowa,NaN,89,86,79,71
35,Louisiana,NaN,143,117,91,75
36,Ohio,NaN,275,277,231,191
37,Michigan,NaN,272,298,293,274
38,South Dakota,NaN,25,25,24,23
39,Arkansas,NaN,99,86,74,67
40,Delaware,NaN,24,26,25,22
41,Mississippi,NaN,135,103,79,64
42,New Mexico,NaN,59,58,58,58
43,North Dakota,NaN,22,24,26,26
44,Wyoming,NaN,41,39,36,32
45,Alaska,NaN,30,30,27,27
46,Maine,NaN,36,38,36,35
47,Alabama,NaN,323,253,196,154
48,Idaho,NaN,154,151,152,139
49,Montana,NaN,66,67,67,64
50,Puerto Rico,NaN,23,18,15,13
51,Virgin Islands,NaN,2,2,2,1
52,Guam,NaN,12,10,10,9
53,West Virginia,NaN,192,183,169,162
54,Northern Mariana Islands,NaN,0,0,0,0
55,American Samoa,NaN,0,0,0,0
