,State,509,514,521,528,535
0,Washington,NaN,69,70,71,71
1,Illinois,NaN,140,135,129,125
2,California,NaN,184,179,171,162
3,Arizona,NaN,46,50,42,44
4,Massachusetts,NaN,25,21,17,14
5,Wisconsin,NaN,72,73,73,74
6,Texas,NaN,199,182,169,159
7,Nebraska,NaN,5,6,5,5
8,Utah,NaN,15,16,15,15
9,Oregon,NaN,26,22,21,20
10,Florida,NaN,0,0,0,0
11,New York,NaN,106,97,91,85
12,Rhode Island,NaN,4,3,3,2
13,Georgia,NaN,172,178,181,182
14,New Hampshire,NaN,5,6,6,5
15,North Carolina,NaN,116,119,122,125
16,New Jersey,NaN,28,14,3,0
17,Colorado,NaN,58,60,62,64
18,Maryland,NaN,39,36,32,29
19,Nevada,NaN,18,20,19,19
20,Tennessee,NaN,25,25,26,27
21,Hawaii,NaN,4,4,4,4
22,Indiana,NaN,54,53,51,51
23,Kentucky,NaN,56,57,58,59
24,Minnesota,NaN,43,40,36,33
25,Oklahoma,NaN,8,6,4,2
26,Pennsylvania,NaN,104,75,53,34
27,South Carolina,NaN,18,13,10,6
28,District of Columbia,NaN,2,1,1,1
29,Kansas,NaN,12,17,16,18
30,Missouri,NaN,71,72,75,78
31,Vermont,NaN,0,0,0,0
32,Virginia,NaN,80,80,77,78
33,Connecticut,NaN,10,9,6,4
34,Iowa,NaN,30,31,29,30
35,Louisiana,NaN,35,34,34,33
36,Ohio,NaN,0,0,0,0
37,Michigan,NaN,160,148,136,125
38,South Dakota,NaN,8,6,6,6
39,Arkansas,NaN,16,16,16,16
40,Delaware,NaN,3,4,4,4
41,Mississippi,NaN,31,29,29,30
42,New Mexico,NaN,15,15,14,14
43,North Dakota,NaN,4,3,4,4
44,Wyoming,NaN,2,4,3,4
45,Alaska,NaN,0,0,0,0
46,Maine,NaN,8,7,8,8
47,Alabama,NaN,60,64,65,69
48,Idaho,NaN,10,10,10,10
49,Montana,NaN,13,13,13,13
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,23,26,25,25
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
