,State,502,507,514,521,528
0,Washington,NaN,71,71,72,72
1,Illinois,NaN,144,130,124,119
2,California,NaN,214,190,158,145
3,Arizona,NaN,73,74,76,76
4,Massachusetts,NaN,35,30,26,23
5,Wisconsin,NaN,100,107,112,118
6,Texas,NaN,200,188,170,159
7,Nebraska,NaN,1,1,1,1
8,Utah,NaN,13,14,15,15
9,Oregon,NaN,36,37,38,37
10,Florida,NaN,244,353,354,353
11,New York,NaN,105,94,87,81
12,Rhode Island,NaN,5,5,5,4
13,Georgia,NaN,156,157,158,161
14,New Hampshire,NaN,5,6,6,6
15,North Carolina,NaN,112,114,115,117
16,New Jersey,NaN,57,46,34,23
17,Colorado,NaN,44,36,32,28
18,Maryland,NaN,39,33,29,24
19,Nevada,NaN,17,15,14,13
20,Tennessee,NaN,37,36,37,36
21,Hawaii,NaN,4,4,4,4
22,Indiana,NaN,69,71,71,72
23,Kentucky,NaN,42,42,40,39
24,Minnesota,NaN,48,44,40,37
25,Oklahoma,NaN,29,27,25,24
26,Pennsylvania,NaN,165,151,137,123
27,South Carolina,NaN,26,22,18,15
28,District of Columbia,NaN,4,4,4,4
29,Kansas,NaN,14,13,15,16
30,Missouri,NaN,85,81,85,86
31,Vermont,NaN,1,1,1,1
32,Virginia,NaN,73,77,79,78
33,Connecticut,NaN,11,7,3,0
34,Iowa,NaN,22,21,21,20
35,Louisiana,NaN,40,39,39,38
36,Ohio,NaN,6,0,0,0
37,Michigan,NaN,179,166,151,144
38,South Dakota,NaN,11,11,11,12
39,Arkansas,NaN,16,17,17,18
40,Delaware,NaN,12,12,12,12
41,Mississippi,NaN,18,20,19,18
42,New Mexico,NaN,16,15,14,13
43,North Dakota,NaN,4,4,4,5
44,Wyoming,NaN,3,3,3,3
45,Alaska,NaN,0,0,0,0
46,Maine,NaN,8,9,9,9
47,Alabama,NaN,56,61,62,65
48,Idaho,NaN,10,10,10,10
49,Montana,NaN,14,14,14,14
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,18,18,18,18
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
