,County,830,836
0,01001,NaN,68
1,01003,NaN,66
2,01005,NaN,10
3,01007,NaN,14
4,01009,NaN,20
5,01011,NaN,2
6,01013,NaN,1
7,01015,NaN,29
8,01017,NaN,4
9,01019,NaN,3
10,01021,NaN,16
11,01023,NaN,1
12,01025,NaN,1
13,01027,NaN,1
14,01029,NaN,0
15,01031,NaN,14
16,01033,NaN,13
17,01035,NaN,0
18,01037,NaN,3
19,01039,NaN,8
20,01041,NaN,24
21,01043,NaN,40
22,01045,NaN,15
23,01047,NaN,6
24,01049,NaN,8
25,01051,NaN,72
26,01053,NaN,7
27,01055,NaN,12
28,01057,NaN,0
29,01059,NaN,29
30,01061,NaN,10
31,01063,NaN,2
32,01065,NaN,5
33,01067,NaN,1
34,01069,NaN,19
35,01071,NaN,10
36,01073,NaN,244
37,01075,NaN,9
38,01077,NaN,21
39,01079,NaN,0
40,01081,NaN,66
41,01083,NaN,45
42,01085,NaN,4
43,01087,NaN,7
44,01089,NaN,339
45,01091,NaN,2
46,01093,NaN,9
47,01095,NaN,20
48,01097,NaN,19
49,01099,NaN,6
50,01101,NaN,189
51,01103,NaN,34
52,01105,NaN,1
53,01107,NaN,4
54,01109,NaN,56
55,01111,NaN,1
56,01113,NaN,17
57,01115,NaN,34
58,01117,NaN,146
59,01119,NaN,5
60,01121,NaN,15
61,01123,NaN,11
62,01125,NaN,96
63,01127,NaN,8
64,01129,NaN,0
65,01131,NaN,1
66,01133,NaN,1
67,02013,NaN,17
68,02016,NaN,0
69,02020,NaN,1036
70,02050,NaN,175
71,02060,NaN,0
72,02068,NaN,3
73,02070,NaN,38
74,02090,NaN,123
75,02100,NaN,12
76,02105,NaN,0
77,02110,NaN,163
78,02122,NaN,151
79,02130,NaN,73
80,02150,NaN,13
81,02158,NaN,20
82,02164,NaN,6
83,02170,NaN,253
84,02180,NaN,50
85,02185,NaN,22
86,02188,NaN,99
87,02195,NaN,61
88,02198,NaN,6
89,02220,NaN,160
90,02230,NaN,22
91,02240,NaN,12
92,02261,NaN,0
93,02275,NaN,39
94,02282,NaN,6
95,02290,NaN,5
96,04001,NaN,156
97,04003,NaN,92
98,04005,NaN,220
99,04007,NaN,164
100,04009,NaN,44
101,04011,NaN,1
102,04012,NaN,5
103,04013,NaN,2928
104,04015,NaN,70
105,04017,NaN,61
106,04019,NaN,0
107,04021,NaN,120
108,04023,NaN,0
109,04025,NaN,140
110,04027,NaN,44
111,05001,NaN,0
112,05003,NaN,1
113,05005,NaN,18
114,05007,NaN,122
115,05009,NaN,10
116,05011,NaN,1
117,05013,NaN,4
118,05015,NaN,18
119,05017,NaN,0
120,05019,NaN,1
121,05021,NaN,19
122,05023,NaN,13
123,05025,NaN,1
124,05027,NaN,3
125,05029,NaN,12
126,05031,NaN,44
127,05033,NaN,15
128,05035,NaN,6
129,05037,NaN,0
130,05039,NaN,1
131,05041,NaN,3
132,05043,NaN,0
133,05045,NaN,53
134,05047,NaN,1
135,05049,NaN,1
136,05051,NaN,20
137,05053,NaN,3
138,05055,NaN,107
139,05057,NaN,5
140,05059,NaN,7
141,05061,NaN,0
142,05063,NaN,9
143,05065,NaN,9
144,05067,NaN,2
145,05069,NaN,7
146,05071,NaN,1
147,05073,NaN,0
148,05075,NaN,4
149,05077,NaN,3
150,05079,NaN,0
151,05081,NaN,2
152,05083,NaN,3
153,05085,NaN,25
154,05087,NaN,2
155,05089,NaN,6
156,05091,NaN,2
157,05093,NaN,18
158,05095,NaN,1
159,05097,NaN,0
160,05099,NaN,0
161,05101,NaN,1
162,05103,NaN,5
163,05105,NaN,2
164,05107,NaN,1
165,05109,NaN,1
166,05111,NaN,19
167,05113,NaN,0
168,05115,NaN,8
169,05117,NaN,0
170,05119,NaN,167
171,05121,NaN,10
172,05123,NaN,17
173,05125,NaN,29
174,05127,NaN,1
175,05129,NaN,4
176,05131,NaN,39
177,05133,NaN,4
178,05135,NaN,3
179,05137,NaN,0
180,05139,NaN,7
181,05141,NaN,4
182,05143,NaN,90
183,05145,NaN,42
184,05147,NaN,3
185,05149,NaN,1
186,06001,NaN,3388
187,06003,NaN,0
188,06005,NaN,38
189,06007,NaN,114
190,06009,NaN,43
191,06011,NaN,4
192,06013,NaN,2119
193,06015,NaN,19
194,06017,NaN,159
195,06019,NaN,694
196,06021,NaN,56
197,06023,NaN,461
198,06025,NaN,96
199,06027,NaN,7
200,06029,NaN,369
201,06031,NaN,79
202,06033,NaN,29
203,06035,NaN,0
204,06037,NaN,15590
205,06039,NaN,67
206,06041,NaN,660
207,06043,NaN,16
208,06045,NaN,118
209,06047,NaN,151
210,06049,NaN,0
211,06051,NaN,4
212,06053,NaN,562
213,06055,NaN,321
214,06057,NaN,76
215,06059,NaN,3005
216,06061,NaN,330
217,06063,NaN,12
218,06065,NaN,1827
219,06067,NaN,3605
220,06069,NaN,35
221,06071,NaN,2775
222,06073,NaN,4388
223,06075,NaN,2662
224,06077,NaN,733
225,06079,NaN,317
226,06081,NaN,2414
227,06083,NaN,529
228,06085,NaN,4358
229,06087,NaN,711
230,06089,NaN,64
231,06091,NaN,0
232,06093,NaN,14
233,06095,NaN,668
234,06097,NaN,1056
235,06099,NaN,1990
236,06101,NaN,52
237,06103,NaN,24
238,06105,NaN,3
239,06107,NaN,800
240,06109,NaN,68
241,06111,NaN,827
242,06113,NaN,264
243,06115,NaN,40
244,08001,NaN,759
245,08003,NaN,13
246,08005,NaN,1155
247,08007,NaN,2
248,08009,NaN,0
249,08011,NaN,3
250,08013,NaN,940
251,08014,NaN,124
252,08015,NaN,26
253,08017,NaN,0
254,08019,NaN,8
255,08021,NaN,7
256,08023,NaN,3
257,08025,NaN,0
258,08027,NaN,4
259,08029,NaN,7
260,08031,NaN,1387
261,08033,NaN,1
262,08035,NaN,657
263,08037,NaN,94
264,08039,NaN,16
265,08041,NaN,1164
266,08043,NaN,55
267,08045,NaN,110
268,08047,NaN,6
269,08049,NaN,45
270,08051,NaN,7
271,08053,NaN,1
272,08055,NaN,5
273,08057,NaN,0
274,08059,NaN,910
275,08061,NaN,0
276,08063,NaN,3
277,08065,NaN,12
278,08067,NaN,39
279,08069,NaN,817
280,08071,NaN,5
281,08073,NaN,2
282,08075,NaN,5
283,08077,NaN,140
284,08079,NaN,0
285,08081,NaN,6
286,08083,NaN,12
287,08085,NaN,17
288,08087,NaN,8
289,08089,NaN,6
290,08091,NaN,6
291,08093,NaN,12
292,08095,NaN,1
293,08097,NaN,76
294,08099,NaN,1
295,08101,NaN,309
296,08103,NaN,1
297,08105,NaN,22
298,08107,NaN,33
299,08109,NaN,6
300,08111,NaN,0
301,08113,NaN,14
302,08115,NaN,1
303,08117,NaN,57
304,08119,NaN,11
305,08121,NaN,0
306,08123,NaN,392
307,08125,NaN,0
308,09001,NaN,2216
309,09003,NaN,2111
310,09005,NaN,342
311,09007,NaN,388
312,09009,NaN,2068
313,09011,NaN,815
314,09013,NaN,288
315,09015,NaN,222
316,10001,NaN,279
317,10003,NaN,832
318,10005,NaN,279
319,11001,NaN,1013
320,12001,NaN,0
321,12003,NaN,0
322,12005,NaN,0
323,12007,NaN,0
324,12009,NaN,0
325,12011,NaN,0
326,12013,NaN,0
327,12015,NaN,0
328,12017,NaN,0
329,12019,NaN,0
330,12021,NaN,0
331,12023,NaN,0
332,12027,NaN,0
333,12029,NaN,0
334,12031,NaN,0
335,12033,NaN,0
336,12035,NaN,0
337,12037,NaN,0
338,12039,NaN,0
339,12041,NaN,0
340,12043,NaN,0
341,12045,NaN,0
342,12047,NaN,0
343,12049,NaN,0
344,12051,NaN,0
345,12053,NaN,0
346,12055,NaN,0
347,12057,NaN,0
348,12059,NaN,0
349,12061,NaN,0
350,12063,NaN,0
351,12065,NaN,0
352,12067,NaN,0
353,12069,NaN,0
354,12071,NaN,0
355,12073,NaN,0
356,12075,NaN,0
357,12077,NaN,0
358,12079,NaN,0
359,12081,NaN,0
360,12083,NaN,0
361,12085,NaN,0
362,12086,NaN,0
363,12087,NaN,0
364,12089,NaN,0
365,12091,NaN,0
366,12093,NaN,0
367,12095,NaN,0
368,12097,NaN,0
369,12099,NaN,0
370,12101,NaN,0
371,12103,NaN,0
372,12105,NaN,0
373,12107,NaN,0
374,12109,NaN,0
375,12111,NaN,0
376,12113,NaN,0
377,12115,NaN,0
378,12117,NaN,0
379,12119,NaN,0
380,12121,NaN,0
381,12123,NaN,0
382,12125,NaN,0
383,12127,NaN,0
384,12129,NaN,0
385,12131,NaN,0
386,12133,NaN,0
387,13001,NaN,1
388,13003,NaN,0
389,13005,NaN,114
390,13007,NaN,0
391,13009,NaN,18
392,13011,NaN,25
393,13013,NaN,77
394,13015,NaN,154
395,13017,NaN,5
396,13019,NaN,3
397,13021,NaN,201
398,13023,NaN,3
399,13025,NaN,27
400,13027,NaN,6
401,13029,NaN,30
402,13031,NaN,49
403,13033,NaN,1
404,13035,NaN,15
405,13037,NaN,0
406,13039,NaN,32
407,13043,NaN,5
408,13045,NaN,32
409,13047,NaN,42
410,13049,NaN,3
411,13051,NaN,434
412,13053,NaN,12
413,13055,NaN,10
414,13057,NaN,240
415,13059,NaN,66
416,13061,NaN,1
417,13063,NaN,190
418,13065,NaN,1
419,13067,NaN,884
420,13069,NaN,0
421,13071,NaN,13
422,13073,NaN,282
423,13075,NaN,1
424,13077,NaN,146
425,13079,NaN,0
426,13081,NaN,3
427,13083,NaN,46
428,13085,NaN,15
429,13087,NaN,12
430,13089,NaN,866
431,13091,NaN,6
432,13093,NaN,1
433,13095,NaN,108
434,13097,NaN,89
435,13099,NaN,1
436,13101,NaN,0
437,13103,NaN,60
438,13105,NaN,5
439,13107,NaN,3
440,13109,NaN,0
441,13111,NaN,5
442,13113,NaN,158
443,13115,NaN,73
444,13117,NaN,318
445,13119,NaN,6
446,13121,NaN,1653
447,13123,NaN,12
448,13125,NaN,0
449,13127,NaN,39
450,13129,NaN,181
451,13131,NaN,6
452,13133,NaN,20
453,13135,NaN,823
454,13137,NaN,15
455,13139,NaN,175
456,13141,NaN,6
457,13143,NaN,5
458,13145,NaN,3
459,13147,NaN,5
460,13149,NaN,6
461,13151,NaN,180
462,13153,NaN,158
463,13155,NaN,0
464,13157,NaN,0
465,13159,NaN,10
466,13161,NaN,1
467,13163,NaN,1
468,13165,NaN,0
469,13167,NaN,0
470,13169,NaN,18
471,13171,NaN,1
472,13173,NaN,0
473,13175,NaN,3
474,13177,NaN,12
475,13179,NaN,24
476,13181,NaN,0
477,13183,NaN,5
478,13185,NaN,46
479,13187,NaN,18
480,13189,NaN,3
481,13191,NaN,1
482,13193,NaN,12
483,13195,NaN,0
484,13197,NaN,3
485,13199,NaN,12
486,13201,NaN,0
487,13205,NaN,6
488,13207,NaN,22
489,13209,NaN,5
490,13211,NaN,43
491,13213,NaN,0
492,13215,NaN,70
493,13217,NaN,58
494,13219,NaN,20
495,13221,NaN,20
496,13223,NaN,175
497,13225,NaN,27
498,13227,NaN,18
499,13229,NaN,0
500,13231,NaN,3
501,13233,NaN,8
502,13235,NaN,5
503,13237,NaN,12
504,13239,NaN,0
505,13241,NaN,6
506,13243,NaN,1
507,13245,NaN,426
508,13247,NaN,36
509,13249,NaN,0
510,13251,NaN,0
511,13253,NaN,0
512,13255,NaN,29
513,13257,NaN,5
514,13259,NaN,46
515,13261,NaN,6
516,13263,NaN,3
517,13265,NaN,3
518,13267,NaN,3
519,13269,NaN,10
520,13271,NaN,5
521,13273,NaN,3
522,13275,NaN,5
523,13277,NaN,12
524,13279,NaN,6
525,13281,NaN,0
526,13283,NaN,0
527,13285,NaN,25
528,13287,NaN,17
529,13289,NaN,3
530,13291,NaN,5
531,13293,NaN,13
532,13295,NaN,112
533,13297,NaN,27
534,13299,NaN,53
535,13301,NaN,0
536,13303,NaN,6
537,13305,NaN,13
538,13307,NaN,1
539,13309,NaN,1
540,13311,NaN,17
541,13313,NaN,0
542,13315,NaN,5
543,13317,NaN,0
544,13319,NaN,6
545,13321,NaN,1
546,15001,NaN,862
547,15003,NaN,3673
548,15005,NaN,0
549,15007,NaN,334
550,15009,NaN,703
551,16001,NaN,259
552,16003,NaN,1
553,16005,NaN,26
554,16007,NaN,0
555,16009,NaN,0
556,16011,NaN,10
557,16013,NaN,21
558,16015,NaN,1
559,16017,NaN,9
560,16019,NaN,20
561,16021,NaN,1
562,16023,NaN,0
563,16025,NaN,0
564,16027,NaN,74
565,16029,NaN,2
566,16031,NaN,0
567,16033,NaN,0
568,16035,NaN,3
569,16037,NaN,6
570,16039,NaN,12
571,16041,NaN,0
572,16043,NaN,1
573,16045,NaN,6
574,16047,NaN,2
575,16049,NaN,0
576,16051,NaN,4
577,16053,NaN,7
578,16055,NaN,34
579,16057,NaN,26
580,16059,NaN,3
581,16061,NaN,0
582,16063,NaN,2
583,16065,NaN,4
584,16067,NaN,1
585,16069,NaN,19
586,16071,NaN,0
587,16073,NaN,3
588,16075,NaN,9
589,16077,NaN,0
590,16079,NaN,2
591,16081,NaN,2
592,16083,NaN,17
593,16085,NaN,11
594,16087,NaN,2
595,17001,NaN,45
596,17003,NaN,0
597,17005,NaN,12
598,17007,NaN,81
599,17009,NaN,11
600,17011,NaN,26
601,17013,NaN,2
602,17015,NaN,27
603,17017,NaN,3
604,17019,NaN,975
605,17021,NaN,28
606,17023,NaN,11
607,17025,NaN,2
608,17027,NaN,24
609,17029,NaN,74
610,17031,NaN,14315
611,17033,NaN,14
612,17035,NaN,9
613,17037,NaN,280
614,17039,NaN,29
615,17041,NaN,45
616,17043,NaN,3305
617,17045,NaN,26
618,17047,NaN,1
619,17049,NaN,10
620,17051,NaN,19
621,17053,NaN,21
622,17055,NaN,8
623,17057,NaN,56
624,17059,NaN,1
625,17061,NaN,11
626,17063,NaN,111
627,17065,NaN,0
628,17067,NaN,13
629,17069,NaN,0
630,17071,NaN,0
631,17073,NaN,50
632,17075,NaN,33
633,17077,NaN,55
634,17079,NaN,1
635,17081,NaN,18
636,17083,NaN,28
637,17085,NaN,28
638,17087,NaN,7
639,17089,NaN,1401
640,17091,NaN,104
641,17093,NaN,323
642,17095,NaN,38
643,17097,NaN,2356
644,17099,NaN,146
645,17101,NaN,6
646,17103,NaN,91
647,17105,NaN,52
648,17107,NaN,112
649,17109,NaN,34
650,17111,NaN,747
651,17113,NaN,695
652,17115,NaN,183
653,17117,NaN,52
654,17119,NaN,263
655,17121,NaN,30
656,17123,NaN,12
657,17125,NaN,8
658,17127,NaN,9
659,17129,NaN,17
660,17131,NaN,26
661,17133,NaN,36
662,17135,NaN,9
663,17137,NaN,61
664,17139,NaN,10
665,17141,NaN,90
666,17143,NaN,290
667,17145,NaN,10
668,17147,NaN,31
669,17149,NaN,3
670,17151,NaN,1
671,17153,NaN,4
672,17155,NaN,5
673,17157,NaN,28
674,17159,NaN,2
675,17161,NaN,179
676,17163,NaN,345
677,17165,NaN,13
678,17167,NaN,417
679,17169,NaN,6
680,17171,NaN,3
681,17173,NaN,19
682,17175,NaN,1
683,17177,NaN,46
684,17179,NaN,247
685,17181,NaN,8
686,17183,NaN,84
687,17185,NaN,4
688,17187,NaN,47
689,17189,NaN,0
690,17191,NaN,3
691,17193,NaN,4
692,17195,NaN,132
693,17197,NaN,1674
694,17199,NaN,64
695,17201,NaN,622
696,17203,NaN,44
697,18001,NaN,12
698,18003,NaN,248
699,18005,NaN,62
700,18007,NaN,9
701,18009,NaN,9
702,18011,NaN,82
703,18013,NaN,2
704,18015,NaN,23
705,18017,NaN,19
706,18019,NaN,146
707,18021,NaN,6
708,18023,NaN,13
709,18025,NaN,3
710,18027,NaN,13
711,18029,NaN,38
712,18031,NaN,15
713,18033,NaN,13
714,18035,NaN,80
715,18037,NaN,15
716,18039,NaN,88
717,18041,NaN,1
718,18043,NaN,81
719,18045,NaN,37
720,18047,NaN,3
721,18049,NaN,1
722,18051,NaN,35
723,18053,NaN,31
724,18055,NaN,22
725,18057,NaN,448
726,18059,NaN,52
727,18061,NaN,17
728,18063,NaN,108
729,18065,NaN,25
730,18067,NaN,43
731,18069,NaN,25
732,18071,NaN,26
733,18073,NaN,47
734,18075,NaN,8
735,18077,NaN,5
736,18079,NaN,15
737,18081,NaN,237
738,18083,NaN,11
739,18085,NaN,31
740,18087,NaN,7
741,18089,NaN,759
742,18091,NaN,148
743,18093,NaN,64
744,18095,NaN,60
745,18097,NaN,875
746,18099,NaN,27
747,18101,NaN,0
748,18103,NaN,12
749,18105,NaN,499
750,18107,NaN,35
751,18109,NaN,44
752,18111,NaN,8
753,18113,NaN,15
754,18115,NaN,6
755,18117,NaN,12
756,18119,NaN,25
757,18121,NaN,4
758,18123,NaN,4
759,18125,NaN,8
760,18127,NaN,237
761,18129,NaN,11
762,18131,NaN,8
763,18133,NaN,41
764,18135,NaN,14
765,18137,NaN,20
766,18139,NaN,5
767,18141,NaN,375
768,18143,NaN,16
769,18145,NaN,7
770,18147,NaN,8
771,18149,NaN,9
772,18151,NaN,10
773,18153,NaN,8
774,18155,NaN,1
775,18157,NaN,627
776,18159,NaN,7
777,18161,NaN,1
778,18163,NaN,151
779,18165,NaN,17
780,18167,NaN,67
781,18169,NaN,13
782,18171,NaN,11
783,18173,NaN,20
784,18175,NaN,4
785,18177,NaN,18
786,18179,NaN,6
787,18181,NaN,25
788,18183,NaN,15
789,19001,NaN,6
790,19003,NaN,3
791,19005,NaN,6
792,19007,NaN,15
793,19009,NaN,5
794,19011,NaN,24
795,19013,NaN,127
796,19015,NaN,27
797,19017,NaN,30
798,19019,NaN,13
799,19021,NaN,0
800,19023,NaN,13
801,19025,NaN,1
802,19027,NaN,12
803,19029,NaN,0
804,19031,NaN,17
805,19033,NaN,36
806,19035,NaN,6
807,19037,NaN,10
808,19039,NaN,0
809,19041,NaN,10
810,19043,NaN,10
811,19045,NaN,42
812,19047,NaN,0
813,19049,NaN,106
814,19051,NaN,3
815,19053,NaN,0
816,19055,NaN,13
817,19057,NaN,24
818,19059,NaN,0
819,19061,NaN,113
820,19063,NaN,3
821,19065,NaN,6
822,19067,NaN,6
823,19069,NaN,5
824,19071,NaN,0
825,19073,NaN,1
826,19075,NaN,8
827,19077,NaN,3
828,19079,NaN,0
829,19081,NaN,3
830,19083,NaN,8
831,19085,NaN,1
832,19087,NaN,6
833,19089,NaN,15
834,19091,NaN,22
835,19093,NaN,13
836,19095,NaN,8
837,19097,NaN,10
838,19099,NaN,15
839,19101,NaN,17
840,19103,NaN,529
841,19105,NaN,32
842,19107,NaN,20
843,19109,NaN,3
844,19111,NaN,12
845,19113,NaN,370
846,19115,NaN,5
847,19117,NaN,0
848,19119,NaN,6
849,19121,NaN,20
850,19123,NaN,20
851,19125,NaN,15
852,19127,NaN,29
853,19129,NaN,6
854,19131,NaN,10
855,19133,NaN,1
856,19135,NaN,0
857,19137,NaN,0
858,19139,NaN,37
859,19141,NaN,6
860,19143,NaN,3
861,19145,NaN,0
862,19147,NaN,6
863,19149,NaN,5
864,19151,NaN,3
865,19153,NaN,490
866,19155,NaN,44
867,19157,NaN,71
868,19159,NaN,0
869,19161,NaN,8
870,19163,NaN,121
871,19165,NaN,0
872,19167,NaN,0
873,19169,NaN,80
874,19171,NaN,31
875,19173,NaN,0
876,19175,NaN,1
877,19177,NaN,1
878,19179,NaN,6
879,19181,NaN,27
880,19183,NaN,1
881,19185,NaN,1
882,19187,NaN,13
883,19189,NaN,8
884,19191,NaN,36
885,19193,NaN,20
886,19195,NaN,17
887,19197,NaN,8
888,20001,NaN,7
889,20003,NaN,2
890,20005,NaN,8
891,20007,NaN,1
892,20009,NaN,1
893,20011,NaN,0
894,20013,NaN,3
895,20015,NaN,22
896,20017,NaN,0
897,20019,NaN,1
898,20021,NaN,5
899,20023,NaN,0
900,20025,NaN,0
901,20027,NaN,1
902,20029,NaN,2
903,20031,NaN,2
904,20033,NaN,0
905,20035,NaN,21
906,20037,NaN,22
907,20039,NaN,0
908,20041,NaN,2
909,20043,NaN,2
910,20045,NaN,1055
911,20047,NaN,0
912,20049,NaN,1
913,20051,NaN,3
914,20053,NaN,0
915,20055,NaN,0
916,20057,NaN,3
917,20059,NaN,26
918,20061,NaN,13
919,20063,NaN,0
920,20065,NaN,0
921,20067,NaN,1
922,20069,NaN,0
923,20071,NaN,0
924,20073,NaN,3
925,20075,NaN,0
926,20077,NaN,0
927,20079,NaN,7
928,20081,NaN,0
929,20083,NaN,0
930,20085,NaN,3
931,20087,NaN,29
932,20089,NaN,0
933,20091,NaN,645
934,20093,NaN,1
935,20095,NaN,1
936,20097,NaN,0
937,20099,NaN,7
938,20101,NaN,1
939,20103,NaN,60
940,20105,NaN,2
941,20107,NaN,2
942,20109,NaN,2
943,20111,NaN,8
944,20113,NaN,7
945,20115,NaN,6
946,20117,NaN,3
947,20119,NaN,0
948,20121,NaN,17
949,20123,NaN,2
950,20125,NaN,12
951,20127,NaN,4
952,20129,NaN,0
953,20131,NaN,5
954,20133,NaN,7
955,20135,NaN,1
956,20137,NaN,0
957,20139,NaN,11
958,20141,NaN,0
959,20143,NaN,0
960,20145,NaN,20
961,20147,NaN,0
962,20149,NaN,13
963,20151,NaN,2
964,20153,NaN,0
965,20155,NaN,9
966,20157,NaN,1
967,20159,NaN,0
968,20161,NaN,50
969,20163,NaN,0
970,20165,NaN,1
971,20167,NaN,4
972,20169,NaN,6
973,20171,NaN,1
974,20173,NaN,241
975,20175,NaN,3
976,20177,NaN,168
977,20179,NaN,0
978,20181,NaN,3
979,20183,NaN,0
980,20185,NaN,2
981,20187,NaN,0
982,20189,NaN,1
983,20191,NaN,7
984,20193,NaN,9
985,20195,NaN,2
986,20197,NaN,0
987,20199,NaN,0
988,20201,NaN,1
989,20203,NaN,0
990,20205,NaN,6
991,20207,NaN,0
992,20209,NaN,136
993,21001,NaN,2
994,21003,NaN,3
995,21005,NaN,6
996,21007,NaN,5
997,21009,NaN,6
998,21011,NaN,20
999,21013,NaN,5
1000,21015,NaN,96
1001,21017,NaN,13
1002,21019,NaN,13
1003,21021,NaN,15
1004,21023,NaN,3
1005,21025,NaN,8
1006,21027,NaN,73
1007,21029,NaN,137
1008,21031,NaN,2
1009,21033,NaN,7
1010,21035,NaN,128
1011,21037,NaN,45
1012,21039,NaN,11
1013,21041,NaN,2
1014,21043,NaN,13
1015,21045,NaN,0
1016,21047,NaN,0
1017,21049,NaN,52
1018,21051,NaN,2
1019,21053,NaN,1
1020,21055,NaN,0
1021,21057,NaN,2
1022,21059,NaN,0
1023,21061,NaN,0
1024,21063,NaN,43
1025,21065,NaN,3
1026,21067,NaN,219
1027,21069,NaN,16
1028,21071,NaN,12
1029,21073,NaN,31
1030,21075,NaN,0
1031,21077,NaN,0
1032,21079,NaN,1
1033,21081,NaN,25
1034,21083,NaN,0
1035,21085,NaN,0
1036,21087,NaN,8
1037,21089,NaN,21
1038,21091,NaN,0
1039,21093,NaN,39
1040,21095,NaN,4
1041,21097,NaN,24
1042,21099,NaN,5
1043,21101,NaN,23
1044,21103,NaN,13
1045,21105,NaN,1
1046,21107,NaN,8
1047,21109,NaN,2
1048,21111,NaN,524
1049,21113,NaN,41
1050,21115,NaN,40
1051,21117,NaN,95
1052,21119,NaN,6
1053,21121,NaN,7
1054,21123,NaN,2
1055,21125,NaN,31
1056,21127,NaN,0
1057,21129,NaN,3
1058,21131,NaN,0
1059,21133,NaN,10
1060,21135,NaN,4
1061,21137,NaN,25
1062,21139,NaN,3
1063,21141,NaN,5
1064,21143,NaN,4
1065,21145,NaN,103
1066,21147,NaN,2
1067,21149,NaN,0
1068,21151,NaN,0
1069,21153,NaN,6
1070,21155,NaN,8
1071,21157,NaN,6
1072,21159,NaN,0
1073,21161,NaN,56
1074,21163,NaN,7
1075,21165,NaN,18
1076,21167,NaN,9
1077,21169,NaN,0
1078,21171,NaN,0
1079,21173,NaN,189
1080,21175,NaN,102
1081,21177,NaN,7
1082,21179,NaN,7
1083,21181,NaN,13
1084,21183,NaN,0
1085,21185,NaN,42
1086,21187,NaN,0
