,State,481,486,493,500,507
0,Washington,NaN,8929,8675,8433,8203
1,Illinois,NaN,10370,8316,6651,5348
2,California,NaN,10296,9361,8519,7761
3,Arizona,NaN,4235,3898,3576,3276
4,Massachusetts,NaN,4167,3049,2237,1678
5,Wisconsin,NaN,3720,3413,3139,2893
6,Texas,NaN,13591,11793,10245,8916
7,Nebraska,NaN,775,610,497,419
8,Utah,NaN,2068,1921,1788,1666
9,Oregon,NaN,4604,4365,4138,3923
10,Florida,NaN,19531,16106,13464,11440
11,New York,NaN,10600,8008,6219,4980
12,Rhode Island,NaN,691,478,343,263
13,Georgia,NaN,5398,4511,3755,3122
14,New Hampshire,NaN,787,573,413,296
15,North Carolina,NaN,7504,6344,5345,4494
16,New Jersey,NaN,2517,1303,653,330
17,Colorado,NaN,8518,7611,6736,5918
18,Maryland,NaN,3117,2282,1629,1137
19,Nevada,NaN,2157,2031,1909,1792
20,Tennessee,NaN,3647,2729,1956,1342
21,Hawaii,NaN,520,483,449,416
22,Indiana,NaN,5988,5570,5184,4828
23,Kentucky,NaN,3642,3489,3344,3209
24,Minnesota,NaN,5887,4438,3255,2333
25,Oklahoma,NaN,994,829,689,571
26,Pennsylvania,NaN,9199,5920,3594,2073
27,South Carolina,NaN,3932,3617,3336,3086
28,District of Columbia,NaN,255,209,178,157
29,Kansas,NaN,1126,988,864,755
30,Missouri,NaN,2643,2403,2186,1990
31,Vermont,NaN,229,164,117,83
32,Virginia,NaN,3427,2884,2571,2391
33,Connecticut,NaN,1675,1146,772,514
34,Iowa,NaN,1746,1546,1389,1269
35,Louisiana,NaN,2507,2268,2044,1838
36,Ohio,NaN,5810,4583,3630,2930
37,Michigan,NaN,12827,8929,6118,4143
38,South Dakota,NaN,422,339,281,241
39,Arkansas,NaN,1226,1168,1113,1060
40,Delaware,NaN,702,505,386,322
41,Mississippi,NaN,1059,918,792,682
42,New Mexico,NaN,1171,1084,1006,937
43,North Dakota,NaN,604,515,436,367
44,Wyoming,NaN,440,423,406,390
45,Alaska,NaN,404,279,186,121
46,Maine,NaN,1589,1299,1037,811
47,Alabama,NaN,3455,3240,2996,2777
48,Idaho,NaN,976,876,787,706
49,Montana,NaN,646,604,566,531
50,Puerto Rico,NaN,749,412,292,252
51,Virgin Islands,NaN,72,67,61,55
52,Guam,NaN,52,51,49,47
53,West Virginia,NaN,2012,1894,1785,1685
54,Northern Mariana Islands,NaN,2,1,1,1
55,American Samoa,NaN,0,0,0,0
