,State,789,794,801,808,815
0,Washington,NaN,4984,4732,4496,4273
1,Illinois,NaN,5905,5307,4822,4403
2,California,NaN,16607,11468,7813,5272
3,Arizona,NaN,4723,4197,3734,3321
4,Massachusetts,NaN,1466,1072,876,769
5,Wisconsin,NaN,2221,1913,1666,1458
6,Texas,NaN,15992,14874,14224,13776
7,Nebraska,NaN,310,218,153,109
8,Utah,NaN,720,621,555,507
9,Oregon,NaN,1160,1049,987,941
10,Florida,NaN,5299,3066,1675,908
11,New York,NaN,7812,7340,6902,6491
12,Rhode Island,NaN,861,781,711,649
13,Georgia,NaN,1262,579,434,544
14,New Hampshire,NaN,432,242,134,73
15,North Carolina,NaN,7095,6371,5922,5623
16,New Jersey,NaN,4387,3618,2973,2436
17,Colorado,NaN,4323,3724,3209,2768
18,Maryland,NaN,1993,1844,1713,1598
19,Nevada,NaN,647,386,219,119
20,Tennessee,NaN,1600,962,612,421
21,Hawaii,NaN,782,692,619,560
22,Indiana,NaN,932,735,621,545
23,Kentucky,NaN,2820,2022,1573,1298
24,Minnesota,NaN,2515,2199,1945,1728
25,Oklahoma,NaN,1908,1676,1476,1303
26,Pennsylvania,NaN,1802,735,292,138
27,South Carolina,NaN,2348,2196,2075,1969
28,District of Columbia,NaN,114,90,71,57
29,Kansas,NaN,131,42,12,3
30,Missouri,NaN,2226,2003,1820,1660
31,Vermont,NaN,599,519,449,389
32,Virginia,NaN,4380,3876,3537,3280
33,Connecticut,NaN,1175,985,834,710
34,Iowa,NaN,464,330,258,215
35,Louisiana,NaN,1141,916,733,584
36,Ohio,NaN,4120,3728,3372,3049
37,Michigan,NaN,4888,4721,4629,4557
38,South Dakota,NaN,323,257,210,174
39,Arkansas,NaN,1292,997,809,682
40,Delaware,NaN,335,215,125,65
41,Mississippi,NaN,635,554,507,471
42,New Mexico,NaN,968,753,593,469
43,North Dakota,NaN,225,183,154,131
44,Wyoming,NaN,93,81,72,65
45,Alaska,NaN,62,26,14,9
46,Maine,NaN,412,185,114,84
47,Alabama,NaN,783,447,267,170
48,Idaho,NaN,3496,2748,2168,1709
49,Montana,NaN,705,461,303,200
50,Puerto Rico,NaN,1078,935,812,704
51,Virgin Islands,NaN,5,5,4,3
52,Guam,NaN,349,210,124,72
53,West Virginia,NaN,498,293,186,127
54,Northern Mariana Islands,NaN,141,78,46,29
55,American Samoa,NaN,716,686,555,432
