,State,396,402,409,416,423,430,437,444,451
0,Washington,333794,5473,4880,4312,3808,3349,2929,2546,2199
1,Illinois,1174330,12436,10565,8920,7458,6190,5104,4182,3404
2,California,3531846,48994,41094,34051,28045,22930,18605,15005,12015
3,Arizona,807967,11099,8805,6844,5360,4186,3250,2508,1920
4,Massachusetts,569284,11742,8262,5780,4174,3055,2203,1587,1132
5,Wisconsin,612240,5193,4618,4075,3536,3038,2591,2194,1843
6,Texas,2600660,41074,32429,25109,19633,15436,12114,9458,7357
7,Nebraska,198949,2622,2319,2037,1780,1548,1338,1150,983
8,Utah,366735,5508,4794,4170,3606,3108,2672,2292,1962
9,Oregon,152818,2642,2371,2116,1882,1666,1465,1280,1112
10,Florida,1868772,42503,35498,29202,24223,20010,16333,13217,10659
11,New York,1591672,50709,37436,27240,19918,14553,10515,7501,5299
12,Rhode Island,123145,2357,1824,1382,1063,829,646,501,387
13,Georgia,985505,20960,17888,15046,12749,10782,9077,7602,6334
14,New Hampshire,73413,2270,2286,2268,2152,2007,1858,1709,1559
15,North Carolina,842637,21996,18907,15999,13538,11439,9600,7999,6620
16,New Jersey,766405,20356,15301,11329,8558,6493,4866,3651,2714
17,Colorado,420614,7105,6335,5599,4899,4249,3657,3122,2644
18,Maryland,376355,5853,4968,4156,3495,2930,2442,2024,1667
19,Nevada,290972,3209,2638,2141,1747,1423,1155,932,749
20,Tennessee,765137,9238,7611,6174,5057,4141,3383,2749,2222
21,Hawaii,27361,284,286,275,246,214,184,157,133
22,Indiana,655541,7358,6059,4862,3952,3210,2593,2079,1655
23,Kentucky,396997,8632,7431,6302,5393,4608,3920,3317,2793
24,Minnesota,479036,5026,4846,4601,4159,3709,3277,2876,2507
25,Oklahoma,419354,7036,5738,4586,3721,3026,2454,1982,1595
26,Pennsylvania,915639,18716,15523,12713,10234,8194,6536,5179,4077
27,South Carolina,504149,18087,15550,13183,11240,9558,8086,6804,5692
28,District of Columbia,39648,775,652,537,448,375,312,259,213
29,Kansas,293215,4348,3597,2872,2341,1905,1545,1247,1003
30,Missouri,491489,4499,3717,2996,2440,1990,1621,1313,1053
31,Vermont,14493,817,731,645,573,506,445,389,337
32,Virginia,564115,16112,14065,12206,10533,9037,7709,6538,5513
33,Connecticut,273101,5456,4323,3382,2653,2058,1589,1218,926
34,Iowa,359525,6465,3432,2119,1310,788,469,273,157
35,Louisiana,424176,4683,3699,2900,2273,1775,1381,1069,823
36,Ohio,953767,14846,13419,12050,10462,8960,7609,6423,5389
37,Michigan,636269,6954,5948,5047,4221,3498,2877,2351,1908
38,South Dakota,111304,971,824,693,577,477,391,318,256
39,Arkansas,315514,3468,2507,1762,1267,916,665,481,346
40,Delaware,84732,1805,1698,1581,1397,1214,1047,897,765
41,Mississippi,290632,4358,3481,2761,2189,1729,1361,1066,831
42,New Mexico,182789,2317,1963,1644,1366,1124,918,742,595
43,North Dakota,99277,546,729,734,664,578,495,423,355
44,Wyoming,53795,499,422,354,289,233,185,146,114
45,Alaska,57393,0,0,0,0,0,0,0,0
46,Maine,43497,894,993,1006,904,787,675,574,484
47,Alabama,486843,6591,5165,3927,3044,2369,1839,1423,1096
48,Idaho,169150,1628,1482,1330,1163,1005,863,736,623
49,Montana,98779,1279,1127,984,843,715,601,501,413
50,Puerto Rico,99084,1615,1495,1379,1245,1114,991,877,773
51,Virgin Islands,2575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,129616,2142,1817,1529,1262,1034,843,680,544
54,Northern Mariana Islands,143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
