,Region,760,766,773,780,787,794,801,808,815,822,829,836,843,850,857,864,871,878,885,892
0,Belgium,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Bulgaria,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Czechia,,312,268,216,172,144,130,128,138,160,192,228,253,256,235,205,185,180,187,195
3,Denmark,,52,52,52,51,50,50,51,52,53,54,55,57,58,58,57,56,56,56,57
4,Germany,,1391,1372,1393,1446,1512,1570,1597,1578,1521,1451,1399,1384,1403,1434,1443,1411,1344,1261,1199
5,Estonia,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Ireland,,89,92,82,68,54,46,43,44,49,56,63,67,65,60,55,53,54,57,58
7,Greece,,243,250,257,261,258,248,237,228,226,229,236,242,241,232,216,201,193,192,193
8,Spain,,783,1120,1320,1239,948,647,447,350,325,353,430,554,695,780,746,629,527,492,522
9,France,,588,558,568,603,646,681,696,692,679,677,695,734,777,798,780,725,672,652,661
10,Croatia,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Italy,,942,794,736,742,787,846,891,904,882,838,796,774,777,793,802,782,731,662,612
12,Cyprus,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Latvia,,42,40,39,39,41,43,46,48,48,46,44,42,41,40,38,36,35,35,34
14,Lithuania,,65,57,51,49,50,54,62,73,83,89,87,80,71,67,67,69,71,68,64
15,Luxembourg,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,Hungary,,157,184,216,256,305,365,437,516,592,649,674,661,615,546,478,442,457,509,546
17,Malta,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,Netherlands,,265,239,205,177,162,160,169,185,200,208,206,199,193,193,197,198,192,181,173
19,Austria,,89,87,87,88,89,91,92,93,95,96,98,100,102,104,104,100,95,92,92
20,Poland,,1739,2147,2564,2918,3106,2961,2442,1800,1284,986,918,1124,1689,2684,3960,4758,4310,2930,1602
21,Portugal,,108,94,92,99,110,120,123,119,111,105,104,108,113,112,106,99,96,97,99
22,Romania,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,Slovenia,,18,15,14,15,17,20,22,23,24,23,23,22,23,24,25,25,23,21,21
24,Slovakia,,107,103,99,97,97,98,100,104,108,110,111,110,108,107,105,103,98,94,92
25,Finland,,88,83,72,61,53,49,50,55,66,78,88,88,80,68,61,60,63,67,67
26,Sweden,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,United Kingdom,,971,1380,1629,1550,1224,875,645,543,537,603,727,876,985,991,901,793,737,751,799
28,Iceland,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,Norway,,55,51,48,49,51,54,59,63,66,66,65,64,63,62,62,61,59,56,55
31,Switzerland,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
