,State,333,339,346,353,360
0,Washington,222600,13949,13650,13312,12781
1,Illinois,900370,52419,47783,43233,38742
2,California,1884033,173251,241249,335313,466431
3,Arizona,453597,46474,52035,58833,66457
4,Massachusetts,323531,34625,37882,41760,46061
5,Wisconsin,492724,22081,18954,16141,13609
6,Texas,1593471,159170,186293,220220,261878
7,Nebraska,156382,6913,5744,4777,3979
8,Utah,250964,17251,16515,15650,14735
9,Oregon,102930,10193,10611,11000,11315
10,Florida,1201566,70838,74932,79064,83761
11,New York,848042,75223,83659,93825,105880
12,Rhode Island,77812,7175,7313,7416,7471
13,Georgia,587918,32499,36410,40966,46286
14,New Hampshire,36542,6179,6956,7886,8906
15,North Carolina,479168,42980,47946,53453,59785
16,New Jersey,432592,34834,36405,37912,39309
17,Colorado,308890,19209,15641,12326,9590
18,Maryland,250808,19119,19984,20811,21688
19,Nevada,203945,18237,18716,19012,19499
20,Tennessee,519687,56279,63991,73063,83496
21,Hawaii,20577,851,874,908,931
22,Indiana,464354,42624,42631,42202,41509
23,Kentucky,242320,22171,23008,23769,24475
24,Minnesota,397319,17830,14210,11106,8901
25,Oklahoma,260838,22236,22769,23324,23799
26,Pennsylvania,559256,73604,79640,86078,92992
27,South Carolina,273406,20449,22914,25921,29364
28,District of Columbia,26601,1843,1987,2116,2245
29,Kansas,203654,10850,10154,9605,9129
30,Missouri,374812,22344,21636,20784,19990
31,Vermont,6443,766,789,802,823
32,Virginia,306848,26437,29153,32148,35429
33,Connecticut,162782,14586,15294,16054,17070
34,Iowa,267329,7912,6874,5909,5189
35,Louisiana,286145,16615,17384,18133,19005
36,Ohio,622806,71825,74834,77561,79869
37,Michigan,496056,32618,31214,29546,27905
38,South Dakota,94727,3738,3198,2721,2317
39,Arkansas,201650,15445,15967,16463,17120
40,Delaware,50616,5474,6064,6737,7370
41,Mississippi,194333,14893,16189,17672,19403
42,New Mexico,129993,11534,11246,10796,10227
43,North Dakota,90035,1743,1220,871,630
44,Wyoming,41662,2269,1917,1580,1334
45,Alaska,43871,1343,1248,1162,1073
46,Maine,18946,2893,3045,3105,3095
47,Alabama,322452,26809,29458,32326,35535
48,Idaho,129960,8965,8699,8389,8083
49,Montana,77170,3614,2983,2438,1969
50,Puerto Rico,68433,NaN,NaN,NaN,NaN
51,Virgin Islands,1921,NaN,NaN,NaN,NaN
52,Guam,7193,NaN,NaN,NaN,NaN
53,West Virginia,72342,9570,10339,11074,11797
54,Northern Mariana Islands,116,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
