,State,170,178,185,192,199
0,Washington,1424,60,62,63,62
1,Illinois,7345,378,457,533,553
2,California,6955,474,467,475,479
3,Arizona,2082,245,248,241,255
4,Massachusetts,8296,181,204,225,252
5,Wisconsin,814,28,27,27,30
6,Texas,3556,391,409,318,134
7,Nebraska,286,21,21,21,21
8,Utah,207,15,15,16,15
9,Oregon,232,13,13,13,13
10,Florida,4102,317,292,265,247
11,New York,32369,659,707,721,740
12,Rhode Island,976,54,60,67,73
13,Georgia,2965,169,174,176,178
14,New Hampshire,390,28,30,30,31
15,North Carolina,1497,109,106,107,109
16,New Jersey,15479,889,889,889,889
17,Colorado,1724,37,48,54,72
18,Maryland,3303,138,153,168,179
19,Nevada,579,38,38,40,36
20,Tennessee,723,54,53,53,53
21,Hawaii,19,0,0,0,0
22,Indiana,2748,150,163,177,183
23,Kentucky,620,36,37,37,37
24,Minnesota,1533,51,67,84,100
25,Oklahoma,416,15,14,14,14
26,Pennsylvania,6880,303,380,474,539
27,South Carolina,929,69,69,69,69
28,District of Columbia,568,NaN,NaN,NaN,NaN
29,Kansas,293,14,15,15,15
30,Missouri,1084,69,69,69,69
31,Vermont,56,0,1,1,1
32,Virginia,1958,151,149,144,142
33,Connecticut,4348,20,21,20,24
34,Iowa,743,42,61,72,81
35,Louisiana,3380,104,106,107,108
36,Ohio,3032,168,194,221,235
37,Michigan,6285,129,139,150,160
38,South Dakota,107,8,8,8,8
39,Arkansas,313,25,24,24,24
40,Delaware,517,37,37,37,37
41,Mississippi,1215,93,94,91,90
42,New Mexico,539,38,42,44,44
43,North Dakota,85,6,6,6,6
44,Wyoming,21,1,1,1,1
45,Alaska,17,0,0,0,0
46,Maine,111,6,6,6,6
47,Alabama,1104,79,78,79,78
48,Idaho,101,4,4,4,4
49,Montana,28,1,1,1,1
50,Puerto Rico,159,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,95,5,5,5,5
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
