,State,192,199,206,213,220
0,Washington,1592,58,60,59,59
1,Illinois,7700,118,116,161,175
2,California,9345,905,1009,1093,1198
3,Arizona,3747,743,840,950,1136
4,Massachusetts,8626,120,131,142,152
5,Wisconsin,947,57,63,60,56
6,Texas,7576,2976,4608,7307,11849
7,Nebraska,332,20,19,19,20
8,Utah,310,26,25,25,24
9,Oregon,325,35,33,31,24
10,Florida,7022,1714,2340,3311,4620
11,New York,32684,402,449,481,509
12,Rhode Island,1007,15,16,20,24
13,Georgia,3825,271,213,169,140
14,New Hampshire,416,22,24,25,25
15,North Carolina,1979,117,116,116,116
16,New Jersey,15830,714,714,714,714
17,Colorado,1844,58,60,65,67
18,Maryland,3506,71,75,78,80
19,Nevada,832,95,94,80,47
20,Tennessee,1067,147,169,194,223
21,Hawaii,26,1,0,0,1
22,Indiana,2971,116,125,131,136
23,Kentucky,740,37,37,37,37
24,Minnesota,1646,46,54,64,72
25,Oklahoma,549,49,44,37,27
26,Pennsylvania,7219,143,159,187,212
27,South Carolina,1751,455,607,797,1064
28,District of Columbia,585,NaN,NaN,NaN,NaN
29,Kansas,358,17,17,17,17
30,Missouri,1276,68,69,68,69
31,Vermont,57,0,1,1,1
32,Virginia,2215,114,120,122,122
33,Connecticut,4432,28,29,29,33
34,Iowa,874,62,64,66,65
35,Louisiana,3949,178,212,197,152
36,Ohio,3515,211,238,240,231
37,Michigan,6457,62,60,67,70
38,South Dakota,134,8,8,8,8
39,Arkansas,458,49,48,55,58
40,Delaware,585,33,33,33,33
41,Mississippi,1693,118,114,107,96
42,New Mexico,651,41,41,41,39
43,North Dakota,103,6,6,6,6
44,Wyoming,26,1,1,1,1
45,Alaska,24,1,1,1,1
46,Maine,123,5,5,5,5
47,Alabama,1603,141,122,123,118
48,Idaho,197,68,101,147,208
49,Montana,61,17,19,25,30
50,Puerto Rico,225,NaN,NaN,NaN,NaN
51,Virgin Islands,8,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,116,5,5,5,5
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
