,State,684,689,696,703,710
0,Washington,NaN,8248,10019,8711,9389
1,Illinois,NaN,19520,17905,16356,14944
2,California,NaN,41894,55448,57631,62470
3,Arizona,NaN,24980,24769,24370,24415
4,Massachusetts,NaN,28669,34281,36872,40283
5,Wisconsin,NaN,30930,32915,34004,35022
6,Texas,NaN,23123,39077,36709,50058
7,Nebraska,NaN,4821,7495,5690,7080
8,Utah,NaN,9504,9767,9855,10011
9,Oregon,NaN,5121,9383,8120,12860
10,Florida,NaN,0,2807,2544,9813
11,New York,NaN,67381,72617,77313,79660
12,Rhode Island,NaN,1930,1574,1404,1265
13,Georgia,NaN,10913,15175,17687,21371
14,New Hampshire,NaN,4389,4122,3931,3804
15,North Carolina,NaN,17929,25654,28365,30388
16,New Jersey,NaN,25648,30955,34760,37871
17,Colorado,NaN,15179,13926,12418,11107
18,Maryland,NaN,11252,12440,13407,13923
19,Nevada,NaN,3483,4816,3890,4821
20,Tennessee,NaN,14205,16323,16869,17229
21,Hawaii,NaN,903,957,1026,1101
22,Indiana,NaN,12197,11270,11563,10268
23,Kentucky,NaN,24124,36243,54188,83056
24,Minnesota,NaN,31421,29624,28125,26277
25,Oklahoma,NaN,5773,8307,7338,8465
26,Pennsylvania,NaN,52825,59780,60346,64375
27,South Carolina,NaN,6528,7557,8380,9439
28,District of Columbia,NaN,1009,1090,1131,1135
29,Kansas,NaN,9186,14467,8602,14688
30,Missouri,NaN,20288,19582,17824,16148
31,Vermont,NaN,2649,2875,3034,3168
32,Virginia,NaN,14085,15825,17065,18027
33,Connecticut,NaN,6957,6739,6557,6050
34,Iowa,NaN,18781,20540,21723,22739
35,Louisiana,NaN,4634,6405,8182,10112
36,Ohio,NaN,62974,72259,80929,83929
37,Michigan,NaN,47841,72205,49399,81279
38,South Dakota,NaN,1920,4862,1710,5570
39,Arkansas,NaN,5636,7690,7724,9254
40,Delaware,NaN,3944,4444,4704,4799
41,Mississippi,NaN,3893,5089,6307,7711
42,New Mexico,NaN,3763,2923,3394,2962
43,North Dakota,NaN,3166,3557,3302,3425
44,Wyoming,NaN,1517,1344,1273,1180
45,Alaska,NaN,1754,1750,1575,1579
46,Maine,NaN,2481,4177,2658,3564
47,Alabama,NaN,3922,4740,5736,6828
48,Idaho,NaN,2690,2775,2642,2686
49,Montana,NaN,951,827,327,226
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9822,10948,11999,12385
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
