,State,663,668,675,682,689
0,Washington,NaN,11105,11087,10587,10163
1,Illinois,NaN,25053,27745,29017,28923
2,California,NaN,43810,43796,44494,44245
3,Arizona,NaN,29339,33746,37299,39881
4,Massachusetts,NaN,13378,15684,17251,19019
5,Wisconsin,NaN,22868,23783,24177,24276
6,Texas,NaN,19099,22597,23104,27290
7,Nebraska,NaN,5854,6670,6390,6724
8,Utah,NaN,11466,11832,12156,12468
9,Oregon,NaN,6933,7810,9052,10379
10,Florida,NaN,13989,18267,25856,37044
11,New York,NaN,39997,39079,38047,37639
12,Rhode Island,NaN,2473,2565,2535,2415
13,Georgia,NaN,5847,6121,6847,8090
14,New Hampshire,NaN,6041,6979,7745,8400
15,North Carolina,NaN,11544,11855,12064,12725
16,New Jersey,NaN,10295,10399,10082,9931
17,Colorado,NaN,22492,23819,24972,26589
18,Maryland,NaN,5470,5678,5451,5334
19,Nevada,NaN,4479,4189,4215,4145
20,Tennessee,NaN,9761,11705,13523,15068
21,Hawaii,NaN,605,471,379,327
22,Indiana,NaN,29427,48294,71575,99862
23,Kentucky,NaN,7917,8875,10127,11531
24,Minnesota,NaN,25468,23884,21973,19852
25,Oklahoma,NaN,3717,2955,2388,1959
26,Pennsylvania,NaN,77597,151917,267796,480773
27,South Carolina,NaN,3410,3024,2638,2651
28,District of Columbia,NaN,591,653,667,683
29,Kansas,NaN,8093,10585,10993,11749
30,Missouri,NaN,10155,10293,10545,10658
31,Vermont,NaN,2827,3071,3349,3524
32,Virginia,NaN,8969,9489,9734,10152
33,Connecticut,NaN,2245,2185,2217,2103
34,Iowa,NaN,8571,8826,8168,8226
35,Louisiana,NaN,2212,2420,2952,3789
36,Ohio,NaN,54008,101010,197761,382338
37,Michigan,NaN,38300,38342,37468,35792
38,South Dakota,NaN,2231,2073,1919,1759
39,Arkansas,NaN,3120,3391,3528,3643
40,Delaware,NaN,1688,1660,1579,1477
41,Mississippi,NaN,1808,2406,2646,3192
42,New Mexico,NaN,10800,12085,12829,13272
43,North Dakota,NaN,3021,2769,2537,2329
44,Wyoming,NaN,2203,1813,1822,1670
45,Alaska,NaN,1799,691,282,33
46,Maine,NaN,3301,3231,3170,3117
47,Alabama,NaN,3171,3126,3216,3505
48,Idaho,NaN,2719,2175,1759,1471
49,Montana,NaN,3482,3117,2852,2664
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5184,5128,5048,4956
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
