,County,221,227,234,241,248,255,262,269,276
0,01001,1345,,,,,,,,NaN
1,01003,4402,,,,,,,,NaN
2,01005,628,,,,,,,,NaN
3,01007,533,,,,,,,,NaN
4,01009,1025,,,,,,,,NaN
5,01011,536,,,,,,,,NaN
6,01013,835,,,,,,,,NaN
7,01015,2346,,,,,,,,NaN
8,01017,868,,,,,,,,NaN
9,01019,345,,,,,,,,NaN
10,01021,1079,,,,,,,,NaN
11,01023,316,,,,,,,,NaN
12,01025,921,,,,,,,,NaN
13,01027,352,,,,,,,,NaN
14,01029,200,,,,,,,,NaN
15,01031,954,,,,,,,,NaN
16,01033,1426,,,,,,,,NaN
17,01035,435,,,,,,,,NaN
18,01037,111,,,,,,,,NaN
19,01039,813,,,,,,,,NaN
20,01041,390,,,,,,,,NaN
21,01043,1434,,,,,,,,NaN
22,01045,1012,,,,,,,,NaN
23,01047,1421,,,,,,,,NaN
24,01049,2051,,,,,,,,NaN
25,01051,2014,,,,,,,,NaN
26,01053,1213,,,,,,,,NaN
27,01055,2657,,,,,,,,NaN
28,01057,284,,,,,,,,NaN
29,01059,1536,,,,,,,,NaN
30,01061,382,,,,,,,,NaN
31,01063,277,,,,,,,,NaN
32,01065,529,,,,,,,,NaN
33,01067,323,,,,,,,,NaN
34,01069,1831,,,,,,,,NaN
35,01071,1274,,,,,,,,NaN
36,01073,15731,,,,,,,,NaN
37,01075,271,,,,,,,,NaN
38,01077,1405,,,,,,,,NaN
39,01079,459,,,,,,,,NaN
40,01081,3247,,,,,,,,NaN
41,01083,1638,,,,,,,,NaN
42,01085,600,,,,,,,,NaN
43,01087,393,,,,,,,,NaN
44,01089,6220,,,,,,,,NaN
45,01091,624,,,,,,,,NaN
46,01093,713,,,,,,,,NaN
47,01095,3478,,,,,,,,NaN
48,01097,11981,,,,,,,,NaN
49,01099,443,,,,,,,,NaN
50,01101,7737,,,,,,,,NaN
51,01103,2802,,,,,,,,NaN
52,01105,477,,,,,,,,NaN
53,01107,531,,,,,,,,NaN
54,01109,821,,,,,,,,NaN
55,01111,469,,,,,,,,NaN
56,01113,1535,,,,,,,,NaN
57,01115,1641,,,,,,,,NaN
58,01117,4068,,,,,,,,NaN
59,01119,396,,,,,,,,NaN
60,01121,1296,,,,,,,,NaN
61,01123,924,,,,,,,,NaN
62,01125,5123,,,,,,,,NaN
63,01127,1815,,,,,,,,NaN
64,01129,498,,,,,,,,NaN
65,01131,479,,,,,,,,NaN
66,01133,543,,,,,,,,NaN
67,02013,4,,,,,,,,NaN
68,02016,93,,,,,,,,NaN
69,02020,3158,,,,,,,,NaN
70,02050,62,,,,,,,,NaN
71,02060,0,,,,,,,,NaN
72,02068,5,,,,,,,,NaN
73,02070,27,,,,,,,,NaN
