,County,263,269,276,283,290,297,304,311,318
0,01001,1905,61,68,68,66,65,63,61,58
1,01003,6203,0,0,0,0,0,0,0,0
2,01005,942,30,24,19,14,11,8,6,4
3,01007,736,49,64,78,96,116,136,156,173
4,01009,1713,26,29,21,16,11,8,5,4
5,01011,624,0,0,0,0,0,0,0,0
6,01013,958,21,36,37,31,22,13,8,4
7,01015,3841,7,6,1,0,0,0,0,0
8,01017,1242,53,59,68,78,90,101,115,129
9,01019,670,27,23,19,16,13,10,8,6
10,01021,1722,65,57,48,38,28,22,15,11
11,01023,376,20,23,26,27,25,22,19,14
12,01025,1219,58,45,26,14,6,3,2,0
13,01027,646,29,31,31,31,29,28,26,25
14,01029,468,17,18,12,8,4,4,2,1
15,01031,1532,107,97,88,77,64,50,40,29
16,01033,1813,77,85,83,76,66,56,45,35
17,01035,547,4,4,2,2,2,1,1,0
18,01037,187,11,11,13,14,14,14,13,13
19,01039,1561,87,73,57,42,29,19,12,8
20,01041,566,9,10,8,7,5,5,4,2
21,01043,2047,92,106,112,113,104,92,75,59
22,01045,1548,102,95,86,75,62,48,37,27
23,01047,1830,19,14,10,8,6,5,3,3
24,01049,2838,310,341,302,217,133,74,38,20
25,01051,2952,125,132,126,122,115,109,102,96
26,01053,1684,49,46,45,42,37,33,28,23
27,01055,3791,108,81,61,44,33,22,17,11
28,01057,511,7,7,4,3,2,1,1,1
29,01059,1891,56,67,72,78,84,89,95,101
30,01061,792,104,94,78,58,41,26,17,10
31,01063,326,27,36,37,24,13,5,3,1
32,01065,699,34,26,19,13,7,5,3,1
33,01067,597,68,62,51,37,25,15,9,5
34,01069,3494,507,452,370,261,163,94,53,29
35,01071,1818,141,149,137,111,83,56,37,23
36,01073,21429,632,620,535,452,376,310,251,203
37,01075,420,11,12,9,6,5,3,3,1
38,01077,1918,106,114,114,108,101,89,76,64
39,01079,716,33,25,13,6,3,1,1,0
40,01081,6292,171,132,106,82,65,49,37,29
41,01083,2502,261,312,328,308,260,200,143,97
42,01085,681,0,0,0,0,0,0,0,0
43,01087,514,23,36,48,56,58,53,41,30
44,01089,8557,287,238,179,128,86,57,37,23
45,01091,882,105,91,39,13,4,1,0,0
46,01093,1019,37,32,31,28,25,21,18,14
47,01095,4147,106,116,121,126,128,129,128,125
48,01097,13954,177,155,123,98,78,61,49,39
49,01099,608,12,11,11,10,11,9,9,8
50,01101,9244,184,240,267,298,331,366,403,443
51,01103,3665,235,278,298,290,256,208,157,112
52,01105,571,36,67,96,90,56,25,10,4
53,01107,721,17,22,19,17,15,12,9,8
54,01109,1267,21,19,15,12,9,7,6,5
55,01111,739,42,38,31,26,20,15,11,9
56,01113,1854,37,29,24,19,17,13,10,9
57,01115,2582,137,114,84,56,35,21,13,7
58,01117,6673,295,262,220,180,144,113,87,66
59,01119,457,15,21,24,27,27,22,18,13
60,01121,2401,124,143,140,127,106,84,62,45
61,01123,1220,26,27,25,23,20,18,16,13
62,01125,9503,177,75,33,14,7,2,2,0
63,01127,2533,116,106,91,73,56,41,29,20
64,01129,605,21,33,36,34,31,24,18,12
65,01131,553,20,20,16,9,4,2,0,1
66,01133,826,34,46,46,41,36,28,22,15
67,02013,15,1,2,3,3,3,3,4,3
68,02016,96,0,0,0,0,0,0,0,0
69,02020,5637,403,298,154,72,31,14,5,3
70,02050,186,61,79,90,84,64,42,24,13
71,02060,0,0,0,0,0,0,0,0,0
72,02068,17,0,1,0,0,0,0,0,0
73,02070,34,0,0,1,1,0,0,1,0
74,02090,1605,240,193,116,60,29,12,6,3
75,02100,9,0,0,0,0,0,0,0,0
76,02105,0,,,,,,,,NaN
77,02110,412,7,8,7,5,4,4,3,2
78,02122,701,27,52,67,85,102,113,117,111
79,02130,74,6,11,18,30,46,61,68,62
80,02150,85,20,23,29,34,36,34,30,23
81,02158,19,1,1,2,1,1,2,1,1
82,02164,96,,,,,,,,NaN
83,02170,762,55,69,68,65,60,52,44,36
84,02180,106,20,19,17,13,12,8,7,4
85,02185,170,14,8,5,4,2,1,1,0
86,02188,182,11,6,2,0,1,0,0,0
87,02195,13,1,3,4,7,10,14,15,15
88,02198,32,0,0,0,0,0,0,0,0
89,02220,70,1,0,0,0,0,0,0,0
90,02230,0,,,,,,,,NaN
91,02240,48,6,5,6,6,6,6,5,5
92,02261,137,6,7,7,9,10,10,10,9
93,02275,19,0,0,0,0,0,0,0,0
94,02282,31,1,0,1,0,0,0,0,0
95,02290,96,7,11,15,19,18,15,11,7
96,04001,3706,19,50,33,20,12,7,3,2
97,04003,1965,24,35,38,40,40,39,36,32
98,04005,4482,122,104,73,50,34,22,14,10
99,04007,1525,112,118,117,115,111,108,102,97
100,04009,940,48,41,32,24,18,12,9,6
101,04011,62,6,11,26,49,72,75,53,28
102,04012,568,22,43,78,137,230,366,531,673
103,04013,146278,2853,3417,3690,3777,3656,3351,2921,2436
104,04015,4089,43,38,31,25,19,15,12,9
105,04017,5898,74,103,137,180,233,296,369,448
106,04019,26402,476,441,397,351,305,262,221,186
107,04021,11024,289,307,320,320,307,283,253,218
108,04023,2909,0,0,0,0,0,0,0,0
109,04025,2706,88,78,65,50,38,27,18,13
110,04027,13021,153,202,230,262,294,327,362,395
111,05001,553,43,11,2,1,0,0,0,0
112,05003,476,19,27,31,34,36,37,36,34
113,05005,465,52,50,44,37,31,26,21,17
114,05007,7197,284,273,247,219,194,168,145,123
115,05009,880,70,65,58,51,45,40,35,31
116,05011,349,3,3,1,2,1,1,1,1
117,05013,39,2,2,3,4,5,5,5,6
118,05015,858,134,124,119,95,69,46,28,17
119,05017,1018,8,9,9,11,12,12,15,15
120,05019,422,38,34,28,21,16,12,8,6
121,05021,380,47,43,40,33,27,21,16,12
122,05023,389,37,42,43,41,37,30,25,18
123,05025,196,9,10,9,9,8,7,6,5
124,05027,612,64,45,31,21,15,10,6,4
125,05029,308,27,23,22,19,16,14,11,8
126,05031,3622,362,394,408,418,425,424,420,408
127,05033,1736,163,155,147,132,119,103,88,73
128,05035,2067,59,50,42,35,27,21,17,12
129,05037,503,26,10,4,1,0,1,0,0
130,05039,174,6,5,5,3,3,2,2,2
131,05041,345,34,37,39,36,29,23,17,11
132,05043,378,18,23,30,35,37,37,32,25
133,05045,2916,246,224,193,154,116,83,58,39
134,05047,399,14,3,1,0,0,0,0,0
135,05049,225,17,12,8,4,3,1,1,0
136,05051,2099,76,47,29,16,9,5,3,2
137,05053,305,17,22,21,20,17,16,13,10
138,05055,1095,109,126,126,118,106,89,71,55
139,05057,452,29,12,4,1,0,0,0,0
140,05059,2046,7,5,1,0,0,0,0,0
141,05061,517,18,10,6,4,2,1,1,0
142,05063,1301,114,103,92,76,60,45,33,24
143,05065,350,77,69,50,29,15,7,3,2
144,05067,540,70,36,14,4,2,1,0,0
145,05069,3741,143,65,26,11,3,2,0,1
146,05071,910,34,33,33,30,27,24,21,17
147,05073,136,12,10,7,6,5,3,3,2
148,05075,592,71,53,28,14,6,3,1,1
149,05077,1091,18,18,19,19,20,20,20,20
150,05079,2148,131,158,205,257,307,345,364,358
151,05081,394,24,28,30,30,26,21,17,12
152,05083,498,76,103,124,127,107,74,44,23
153,05085,1407,93,75,57,41,30,21,15,10
154,05087,394,15,7,3,1,1,0,0,0
155,05089,116,6,4,2,2,1,0,1,0
156,05091,1036,6,3,0,0,0,0,0,0
157,05093,1866,77,83,79,72,65,58,50,44
158,05095,182,33,33,26,17,10,6,2,2
159,05097,173,10,7,5,4,2,2,2,0
160,05099,250,17,18,16,14,9,7,4,2
161,05101,273,11,8,3,2,1,1,0,0
162,05103,293,12,14,12,11,9,8,7,6
163,05105,115,29,42,53,54,46,33,21,12
164,05107,619,0,0,0,0,0,0,0,0
165,05109,247,11,9,8,6,5,3,3,2
166,05111,805,83,74,56,35,19,10,5,3
167,05113,305,36,37,38,38,34,29,22,16
168,05115,2390,144,138,105,70,44,25,13,8
169,05117,181,16,14,12,9,7,5,3,3
170,05119,10433,488,467,417,360,309,260,216,178
171,05121,526,56,29,12,5,2,1,0,0
172,05123,1611,0,0,0,0,0,0,0,0
173,05125,2416,187,189,197,200,203,203,203,201
174,05127,128,18,15,13,11,9,7,5,4
175,05129,164,16,19,23,26,26,26,22,19
176,05131,4271,274,305,300,289,269,243,216,186
177,05133,1228,0,0,0,0,0,0,0,0
178,05135,280,25,21,20,17,16,14,12,11
179,05137,379,5,2,0,1,0,0,0,0
180,05139,1009,83,89,97,97,93,84,71,57
181,05141,188,2,3,2,2,2,1,2,0
182,05143,10380,396,344,270,202,148,104,73,50
183,05145,1113,133,133,127,117,106,93,80,67
184,05147,72,10,12,13,12,12,10,10,9
185,05149,1293,2,2,0,0,0,0,0,0
186,06001,22149,317,344,303,265,230,200,172,147
187,06003,3,1,3,4,5,7,6,4,3
188,06005,304,6,11,16,25,36,51,70,88
189,06007,2962,56,69,68,67,65,64,60,57
190,06009,330,5,4,3,3,1,2,1,1
191,06011,543,1,2,1,0,0,0,0,0
192,06013,17624,468,402,342,289,242,200,166,136
193,06015,169,29,41,56,72,83,86,78,64
194,06017,1240,64,60,58,54,51,47,44,40
195,06019,29286,216,171,108,69,44,28,17,11
196,06021,626,20,16,14,10,9,7,6,4
197,06023,529,12,8,6,4,3,3,2,1
198,06025,12145,0,0,0,0,0,0,0,0
199,06027,202,16,24,35,48,58,61,55,43
200,06029,32878,556,617,634,618,572,505,426,347
201,06031,8078,229,168,101,53,25,12,5,3
202,06033,630,8,25,21,18,15,13,10,9
203,06035,752,10,11,14,15,18,20,22,22
204,06037,282135,7639,8247,8607,8885,9070,9153,9130,9003
205,06039,4748,121,81,64,49,39,29,23,18
206,06041,6877,98,112,122,128,132,133,128,123
207,06043,77,1,0,1,0,0,0,0,1
208,06045,1042,55,43,35,28,22,17,13,10
209,06047,9149,107,85,67,53,41,33,25,20
210,06049,28,1,0,1,1,0,1,1,0
211,06051,172,2,3,4,4,4,5,4,5
212,06053,10626,439,399,375,337,292,244,199,158
213,06055,1804,24,22,15,10,7,4,3,2
214,06057,564,8,10,10,8,8,7,6,6
215,06059,55775,1243,1251,1231,1193,1137,1069,992,908
216,06061,3757,149,157,185,214,242,269,291,307
217,06063,52,3,5,9,17,30,48,72,90
218,06065,61845,2365,2124,2086,1962,1773,1546,1304,1071
219,06067,23689,720,723,694,656,609,557,503,449
220,06069,1383,14,13,10,8,6,5,4,3
221,06071,57974,1739,1701,1565,1399,1222,1043,875,721
222,06073,50551,2123,2265,2324,2320,2253,2131,1966,1770
223,06075,11663,231,168,133,106,83,66,51,40
224,06077,20828,352,277,248,224,200,179,160,143
225,06079,3842,167,183,198,213,227,242,257,272
226,06081,10510,335,339,334,330,323,317,311,304
227,06083,9417,151,121,97,79,62,49,39,30
228,06085,22555,775,831,877,909,926,928,913,882
229,06087,2589,110,84,62,42,29,18,12,7
230,06089,1473,359,282,206,133,78,44,23,13
231,06091,6,0,0,0,0,0,0,0,0
232,06093,179,3,12,18,25,37,50,67,83
233,06095,6750,284,255,257,254,243,230,212,192
234,06097,8422,735,945,1212,1539,1924,2358,2823,3288
235,06099,17038,424,544,652,724,736,685,585,463
236,06101,1775,41,40,40,41,40,41,41,40
237,06103,693,79,81,86,92,97,102,106,109
238,06105,20,12,19,29,42,52,56,50,38
239,06107,16794,367,346,310,275,243,214,187,163
240,06109,237,8,15,24,38,58,87,121,154
241,06111,13520,369,363,338,311,281,251,220,193
242,06113,2954,89,106,121,136,149,159,165,166
243,06115,1227,40,37,34,32,28,26,23,20
244,08001,10722,837,947,961,927,854,754,640,525
245,08003,265,22,39,65,91,105,96,69,42
246,08005,10326,512,632,681,718,738,739,721,686
247,08007,58,1,1,1,1,1,1,1,0
248,08009,19,1,2,3,4,5,8,9,12
249,08011,11,0,0,0,0,0,0,0,0
250,08013,4782,137,88,53,32,19,11,7,5
251,08014,739,44,48,47,46,44,43,40,37
252,08015,356,9,16,18,20,23,25,26,26
253,08017,14,0,0,0,0,0,0,0,0
254,08019,58,18,35,55,73,77,64,43,26
255,08021,40,0,2,2,2,1,1,1,1
256,08023,34,1,3,6,11,18,27,31,27
257,08025,76,0,0,0,0,0,0,0,0
258,08027,18,1,0,1,0,1,0,1,1
259,08029,193,0,1,0,0,0,0,0,0
260,08031,14821,852,965,994,989,950,884,797,699
261,08033,3,0,0,0,0,0,0,0,0
262,08035,3015,228,245,253,258,259,257,251,242
263,08037,1309,36,46,53,62,67,72,74,72
264,08039,173,7,5,5,5,3,3,3,2
265,08041,7706,556,752,964,1197,1426,1621,1742,1766
266,08043,204,11,22,31,43,58,75,96,116
267,08045,1013,21,33,36,37,39,40,41,40
268,08047,20,0,0,0,0,0,0,0,0
269,08049,117,49,78,112,130,117,83,49,26
270,08051,297,6,7,16,30,55,89,117,118
271,08053,3,0,0,0,0,0,0,0,0
272,08055,26,1,1,1,0,0,0,0,0
273,08057,9,0,0,0,0,0,0,0,0
274,08059,6573,424,518,564,602,629,642,641,624
275,08061,1,0,0,0,0,0,0,0,0
276,08063,98,0,0,1,0,1,0,0,0
277,08065,105,6,5,6,5,5,5,5,4
278,08067,295,25,39,59,85,121,159,199,225
279,08069,3111,284,387,445,498,542,569,580,569
280,08071,28,3,3,3,3,4,4,5,5
281,08073,24,18,25,36,41,40,32,21,13
282,08075,1008,60,53,38,24,14,8,5,3
283,08077,798,101,110,118,125,130,134,136,135
284,08079,20,0,0,0,0,0,0,0,0
285,08081,46,1,1,1,1,1,0,1,0
286,08083,163,17,21,26,32,38,44,49,53
287,08085,400,2,3,3,3,1,1,1,1
288,08087,782,18,18,20,20,20,20,19,19
289,08089,110,9,8,10,9,10,10,11,10
290,08091,32,2,3,3,4,4,4,5,5
291,08093,64,0,1,1,0,1,0,0,1
292,08095,33,0,0,0,0,0,0,0,0
293,08097,239,10,12,14,17,19,21,22,24
294,08099,99,1,3,3,4,4,6,6,8
295,08101,1370,213,283,377,474,557,604,598,542
296,08103,25,1,0,0,0,0,0,0,0
297,08105,103,11,23,48,84,114,105,67,33
298,08107,172,11,10,10,10,11,11,10,10
299,08109,116,3,14,39,76,84,46,17,4
300,08111,6,0,0,0,0,0,0,0,0
301,08113,97,2,2,3,4,6,8,10,12
302,08115,15,0,0,0,0,0,0,0,0
303,08117,517,31,29,26,23,21,18,16,13
304,08119,184,1,2,3,2,2,1,2,2
305,08121,73,5,5,4,5,4,4,3,3
306,08123,5151,226,231,230,227,220,210,198,184
307,08125,152,20,16,13,10,9,6,6,4
308,09001,20752,519,510,560,605,643,670,685,688
309,09003,15520,771,828,981,1126,1252,1342,1383,1367
310,09005,1919,28,20,16,13,11,9,7,6
311,09007,1667,77,86,107,129,156,182,209,231
312,09009,14877,423,463,565,674,791,904,1004,1084
313,09011,2570,602,661,773,842,851,797,693,565
314,09013,1502,158,185,237,292,345,383,402,393
315,09015,1108,115,121,140,157,172,183,186,185
316,10001,3225,232,280,333,382,411,419,401,361
317,10003,11593,801,776,711,616,508,401,307,230
318,10005,7221,369,476,578,653,669,618,517,395
319,11001,NaN,,638,768,875,937,935,872,761
320,12001,8931,436,343,304,263,225,190,157,130
321,12003,1620,54,17,4,2,0,0,0,0
322,12005,6301,102,64,46,33,24,16,12,9
323,12007,1175,21,8,5,2,1,0,0,1
324,12009,9913,599,428,315,213,136,83,50,30
325,12011,79332,1410,1259,1249,1210,1143,1056,955,847
326,12013,648,16,12,11,7,5,4,2,1
327,12015,3247,101,82,73,64,56,47,40,33
328,12017,2947,124,112,111,107,99,90,79,68
329,12019,5484,183,116,81,56,36,23,15,10
330,12021,13236,401,432,511,592,666,725,763,774
331,12023,3993,63,23,9,3,1,1,0,0
332,12027,1605,24,21,20,18,15,12,10,7
333,12029,849,11,10,10,9,7,5,4,2
334,12031,31956,998,824,740,630,517,408,314,236
335,12033,12660,104,32,12,4,1,1,0,0
336,12035,1862,69,46,29,18,10,5,3,1
337,12037,668,19,7,2,1,1,0,0,0
338,12039,2979,0,0,0,0,0,0,0,0
339,12041,526,10,11,11,13,12,13,11,11
340,12043,579,30,22,17,11,7,4,2,1
341,12045,901,0,0,0,0,0,0,0,0
342,12047,885,1,0,0,0,0,0,0,0
343,12049,1455,67,64,66,66,63,58,52,44
344,12051,2113,27,27,31,33,37,39,43,46
345,12053,3348,116,93,85,75,66,56,49,41
346,12055,2346,139,130,121,99,72,49,31,19
347,12057,44138,1483,1351,1326,1235,1095,929,758,600
348,12059,790,30,30,29,24,18,13,8,4
349,12061,3433,136,113,102,91,79,65,54,44
350,12063,2965,55,24,11,4,2,1,1,0
351,12065,601,29,31,30,22,14,8,4,2
352,12067,1249,26,51,107,219,411,669,863,820
353,12069,7917,307,263,227,175,124,82,53,32
354,12071,21332,626,564,538,477,398,313,237,173
355,12073,11250,393,290,235,182,137,100,73,51
356,12075,1080,27,23,21,19,16,14,11,9
357,12077,520,0,0,0,0,0,0,0,0
358,12079,1041,7,2,1,1,0,0,0,0
359,12081,12143,395,353,338,307,263,217,172,132
360,12083,10152,299,262,244,214,178,140,107,80
361,12085,5072,105,86,79,71,63,55,48,41
362,12086,175118,0,0,0,0,0,0,0,0
363,12087,1958,79,68,57,40,25,15,8,5
364,12089,2256,74,44,28,16,8,5,2,1
365,12091,5380,231,171,139,107,79,57,40,28
366,12093,1639,47,34,30,25,21,18,15,13
367,12095,42105,1435,1357,1403,1394,1329,1219,1081,928
368,12097,13112,433,387,374,344,303,257,210,167
369,12099,47955,968,863,867,864,853,833,807,774
370,12101,9831,349,299,288,273,255,236,214,193
371,12103,23161,674,620,628,618,588,544,489,429
372,12105,21118,835,738,684,586,471,357,261,185
373,12107,2209,43,38,36,35,32,31,27,25
374,12109,5700,197,140,108,80,57,40,27,18
375,12111,8381,197,154,137,119,103,88,74,62
376,12113,5559,137,111,98,83,69,54,43,33
377,12115,8639,341,287,240,178,122,79,48,29
378,12117,9440,278,257,265,268,264,253,239,221
379,12119,2644,232,180,161,142,126,110,97,85
380,12121,2831,0,0,0,0,0,0,0,0
381,12123,1397,0,0,0,0,0,0,0,0
382,12125,1029,0,0,0,0,0,0,0,0
383,12127,11493,317,171,91,43,19,9,4,1
384,12129,1195,29,20,15,11,8,6,4,3
385,12131,2101,83,66,52,37,25,16,9,6
386,12133,1116,22,19,16,13,11,8,5,4
387,13001,1106,0,1,0,0,0,0,0,0
388,13003,457,6,2,0,1,0,0,0,0
389,13005,614,14,21,29,40,53,66,78,85
390,13007,85,1,0,0,0,0,0,0,0
391,13009,2196,51,42,33,22,15,9,5,3
392,13011,525,18,18,15,14,12,11,10,8
393,13013,2381,100,92,77,62,48,36,26,19
394,13015,3149,143,173,199,227,253,279,301,317
395,13017,830,25,14,8,4,2,1,1,0
396,13019,468,7,4,3,1,1,0,1,0
397,13021,6295,145,180,208,234,251,258,253,236
398,13023,465,16,19,18,17,14,10,7,5
399,13025,374,12,18,14,9,5,2,2,0
400,13027,530,5,3,3,2,2,2,1,0
401,13029,1213,54,64,78,92,105,114,117,115
402,13031,2959,45,41,38,34,30,24,21,16
403,13033,854,17,11,7,4,2,2,0,1
404,13035,716,42,38,33,26,21,15,11,7
405,13037,255,1,2,1,1,0,0,1,0
406,13039,1357,24,25,19,15,10,8,5,4
407,13043,499,9,10,6,4,2,1,1,1
408,13045,2990,0,0,0,0,0,0,0,0
409,13047,1289,66,62,61,57,51,45,38,31
410,13049,644,1,1,0,0,0,0,0,0
411,13051,8868,231,226,215,197,176,153,129,107
412,13053,1706,8,6,2,2,0,0,0,0
413,13055,838,36,26,21,17,13,10,7,6
414,13057,6471,195,175,154,136,119,103,90,77
415,13059,5373,175,222,248,274,298,318,333,342
416,13061,122,0,0,0,0,0,0,0,0
417,13063,7466,272,505,842,1390,2249,3529,5283,7361
418,13065,404,0,0,0,0,0,0,0,0
419,13067,20545,468,445,405,361,313,267,222,183
420,13069,2149,58,58,59,61,61,62,62,62
421,13071,1976,69,73,66,50,33,21,12,7
422,13073,3982,140,159,175,191,208,223,238,251
423,13075,562,9,8,9,8,8,8,7,7
424,13077,2757,56,72,71,70,66,62,57,52
425,13079,182,11,19,28,36,43,41,35,25
426,13081,607,22,16,11,8,5,4,3,2
427,13083,305,15,19,22,23,24,22,20,16
428,13085,858,11,7,4,2,1,1,0,1
429,13087,1235,46,31,18,10,4,3,1,0
430,13089,19702,598,553,523,480,426,368,309,255
431,13091,459,10,10,9,7,5,4,3,3
432,13093,351,12,13,16,17,19,17,16,13
433,13095,3216,32,40,41,40,39,35,31,27
