,County,354,360,367,374,381,388,395,402,409
0,01001,4879,509,529,545,550,544,531,508,478
1,01003,15327,1247,1215,1166,1103,1027,945,857,770
2,01005,1658,114,110,105,99,92,85,78,70
3,01007,2051,158,157,155,152,147,140,133,125
4,01009,5066,310,299,284,269,251,234,215,196
5,01011,953,60,52,44,37,30,26,21,17
6,01013,1632,88,83,78,73,66,62,56,50
7,01015,10497,694,663,622,577,528,477,429,380
8,01017,2639,220,215,208,196,183,166,150,133
9,01019,1537,83,82,80,79,76,73,71,67
10,01021,3253,218,214,209,203,195,186,175,165
11,01023,501,7,7,5,6,4,5,3,4
12,01025,2633,157,134,113,95,77,63,51,41
13,01027,1230,59,52,47,40,35,30,25,22
14,01029,1118,66,61,59,55,51,47,43,39
15,01031,4145,403,403,398,383,362,334,304,271
16,01033,5081,320,307,294,277,260,241,222,202
17,01035,907,47,42,39,34,31,26,23,20
18,01037,579,53,54,53,51,50,48,44,41
19,01039,3156,177,163,149,134,119,105,91,80
20,01041,1123,135,144,149,152,152,147,140,130
21,01043,7702,441,404,366,327,289,252,220,188
22,01045,3720,274,264,249,232,214,193,173,154
23,01047,2923,103,91,82,72,64,56,49,42
24,01049,7376,333,311,288,265,242,219,197,177
25,01051,7390,717,705,675,631,576,513,450,386
26,01053,2972,228,222,216,206,196,182,170,156
27,01055,11111,776,749,710,664,613,560,506,452
28,01057,1570,98,94,89,84,78,72,66,60
29,01059,3530,186,174,162,148,134,122,108,97
30,01061,1903,166,170,171,171,169,166,159,152
31,01063,731,45,42,41,38,36,33,31,28
32,01065,1661,162,163,162,155,147,136,123,110
33,01067,1433,146,151,154,153,151,146,138,130
34,01069,8167,632,620,620,605,583,556,526,492
35,01071,5611,338,304,269,236,203,173,146,123
36,01073,58896,4634,4421,4135,3795,3422,3038,2659,2299
37,01075,1137,60,55,50,45,41,36,31,28
38,01077,7191,530,505,475,441,403,364,324,287
39,01079,2324,211,209,207,199,190,178,166,150
40,01081,11565,889,849,798,738,675,610,545,482
41,01083,7599,578,577,569,555,536,512,484,453
42,01085,1052,68,60,51,43,35,28,23,19
43,01087,1093,64,64,63,61,61,58,56,54
44,01089,25463,2294,2268,2200,2097,1965,1813,1649,1480
45,01091,1946,102,95,88,81,74,67,60,53
46,01093,2320,168,161,152,141,129,116,104,92
47,01095,9854,505,476,445,413,380,347,315,284
48,01097,28584,1756,1649,1528,1401,1271,1143,1021,904
49,01099,1384,139,138,136,131,125,115,106,95
50,01101,18064,1348,1308,1244,1163,1071,972,871,771
51,01103,11727,764,736,703,663,619,573,524,477
52,01105,930,42,35,30,25,20,17,14,11
53,01107,1888,109,105,101,97,91,86,80,74
54,01109,2338,257,269,274,272,263,250,230,208
55,01111,1349,63,60,56,52,48,44,40,37
56,01113,3067,200,199,196,193,188,183,176,169
57,01115,7213,506,484,452,418,380,342,304,267
58,01117,17562,1350,1321,1270,1204,1123,1034,940,845
59,01119,889,31,28,26,23,20,18,17,14
60,01121,5796,460,448,429,403,374,342,308,276
61,01123,2552,129,123,116,109,101,93,85,77
62,01125,20142,1141,1045,945,845,746,654,566,488
63,01127,5734,369,359,348,333,315,295,274,254
64,01129,1320,88,80,71,63,55,48,41,34
65,01131,974,59,54,47,42,35,31,25,22
66,01133,2182,155,146,136,124,111,98,86,75
67,02013,39,0,0,0,0,0,0,0,0
68,02016,224,19,15,13,11,9,7,6,5
69,02020,24091,796,725,651,581,516,455,400,350
70,02050,2797,300,270,238,203,170,140,113,90
71,02060,0,,,,,,,,NaN
72,02068,61,0,0,0,0,0,0,0,0
73,02070,147,21,22,23,23,24,24,24,23
74,02090,5364,303,297,293,286,280,271,261,252
75,02100,23,1,0,1,0,1,0,0,1
76,02105,0,,,,,,,,NaN
77,02110,1074,21,19,19,17,17,15,15,14
78,02122,3763,88,81,75,69,63,57,51,47
79,02130,259,13,13,11,11,9,9,8,8
80,02150,971,36,33,29,25,22,19,17,14
81,02158,923,122,105,89,71,57,43,34,25
82,02164,161,3,3,2,2,1,1,1,1
83,02170,6910,351,318,284,253,222,196,170,147
84,02180,283,6,6,5,5,5,4,4,4
85,02185,870,34,31,28,24,21,19,16,13
86,02188,483,56,56,55,52,48,44,40,34
87,02195,38,6,8,8,9,10,11,11,13
88,02198,74,2,1,2,1,2,1,1,1
89,02220,278,5,5,4,4,4,4,3,4
90,02230,16,0,0,0,0,0,0,0,0
91,02240,414,5,5,5,4,3,3,3,3
92,02261,380,27,27,25,25,24,23,22,20
93,02275,25,0,0,1,0,0,0,0,0
94,02282,60,5,5,4,3,2,2,1,1
95,02290,237,19,18,17,17,15,15,13,12
96,04001,8244,524,469,411,354,299,251,208,170
97,04003,8856,966,959,929,880,816,742,663,583
98,04005,12836,1085,1056,1002,929,846,756,665,576
99,04007,5060,379,355,326,294,260,228,196,167
100,04009,4045,601,610,585,534,466,391,318,250
101,04011,463,46,45,43,41,39,35,33,30
102,04012,1860,313,343,366,376,373,357,329,294
103,04013,382409,42023,41930,40578,38228,35122,31533,27728,23939
104,04015,15346,2081,2209,2302,2348,2345,2291,2190,2052
105,04017,12572,721,645,566,489,418,351,294,243
106,04019,82197,8514,8497,8251,7819,7245,6572,5849,5116
107,04021,33154,4203,4354,4375,4268,4048,3738,3367,2964
108,04023,6671,443,389,335,284,236,194,158,128
109,04025,13565,1545,1565,1551,1508,1439,1348,1243,1126
110,04027,31268,2390,2220,2007,1778,1549,1329,1128,945
111,05001,1458,109,103,95,86,77,68,59,52
112,05003,1402,91,85,80,74,67,60,54,48
113,05005,2353,199,195,189,182,171,161,148,135
114,05007,21521,2126,2221,2287,2317,2311,2268,2190,2083
115,05009,2834,190,185,179,172,162,154,143,133
116,05011,1082,101,95,85,76,65,56,46,39
117,05013,267,27,26,26,25,23,22,21,18
118,05015,2281,132,123,113,104,93,83,74,65
119,05017,1474,39,32,26,21,18,14,11,9
120,05019,1523,114,109,104,98,91,82,75,68
121,05021,1422,70,66,61,56,52,47,43,39
122,05023,1507,211,225,233,237,233,222,208,188
123,05025,628,44,42,39,35,32,28,25,21
124,05027,1702,98,92,84,78,71,63,57,50
125,05029,1649,238,246,244,235,218,197,173,149
126,05031,10999,638,591,548,501,453,406,361,318
127,05033,5145,445,450,454,451,443,429,412,390
128,05035,4730,293,285,274,259,243,226,208,189
129,05037,1599,151,150,150,145,139,132,122,112
130,05039,546,46,43,40,37,32,29,25,22
131,05041,1037,60,58,55,51,47,44,40,37
132,05043,1609,111,102,91,80,70,61,51,44
133,05045,8923,999,1055,1095,1120,1125,1110,1077,1027
134,05047,1249,95,92,87,81,75,68,62,55
135,05049,973,70,65,61,57,51,46,42,36
136,05051,6876,717,754,780,797,800,791,770,739
137,05053,1195,91,88,83,78,73,67,61,55
138,05055,4870,286,256,224,193,165,139,115,96
139,05057,1374,105,102,99,94,87,82,74,68
140,05059,3925,170,136,106,81,63,49,36,28
141,05061,1194,64,58,52,46,40,35,30,26
142,05063,3090,238,233,226,217,205,192,179,164
143,05065,1432,93,81,68,58,48,40,32,26
144,05067,2934,79,68,57,49,41,35,29,24
145,05069,7173,312,289,266,243,221,198,178,159
146,05071,2155,224,223,216,204,188,170,150,130
147,05073,370,21,21,19,18,17,16,14,14
148,05075,1723,106,100,93,86,79,71,63,57
149,05077,1515,44,32,23,16,12,8,6,4
150,05079,2905,45,31,22,14,10,7,5,3
151,05081,899,60,55,52,47,42,38,33,29
152,05083,1674,161,156,148,137,125,112,99,85
153,05085,4878,565,603,631,651,659,656,641,617
154,05087,1144,84,83,81,78,76,71,68,63
155,05089,738,72,71,70,67,65,61,57,53
156,05091,2981,168,158,147,134,122,111,98,88
157,05093,4719,226,208,191,172,155,138,122,107
158,05095,557,57,57,54,51,46,42,37,32
159,05097,580,55,54,51,48,45,42,37,33
160,05099,626,21,19,17,15,13,11,10,8
161,05101,597,27,23,21,18,15,13,11,9
162,05103,1602,165,162,156,146,136,123,111,98
163,05105,546,88,97,104,108,110,107,101,93
164,05107,1396,91,90,87,83,79,74,69,64
165,05109,778,63,62,61,59,57,54,51,47
166,05111,2618,151,142,131,121,109,97,88,77
167,05113,1439,130,125,118,109,100,89,79,70
168,05115,6240,566,569,565,549,525,494,459,419
169,05117,605,45,43,39,36,33,30,26,23
170,05119,28248,2689,2792,2864,2898,2889,2841,2753,2633
171,05121,1623,125,123,120,115,110,104,96,89
172,05123,2994,161,145,128,111,98,83,72,61
