,County,187,192,199,206,213,220,227,234,241
0,01001,932,,,,,,,,NaN
1,01003,2727,,,,,,,,NaN
2,01005,529,,,,,,,,NaN
3,01007,327,,,,,,,,NaN
4,01009,601,,,,,,,,NaN
5,01011,409,,,,,,,,NaN
6,01013,718,,,,,,,,NaN
7,01015,1157,,,,,,,,NaN
8,01017,779,,,,,,,,NaN
9,01019,205,,,,,,,,NaN
10,01021,600,,,,,,,,NaN
11,01023,263,,,,,,,,NaN
12,01025,440,,,,,,,,NaN
13,01027,175,,,,,,,,NaN
14,01029,101,,,,,,,,NaN
15,01031,644,,,,,,,,NaN
16,01033,922,,,,,,,,NaN
17,01035,340,,,,,,,,NaN
18,01037,85,,,,,,,,NaN
19,01039,641,,,,,,,,NaN
20,01041,229,,,,,,,,NaN
21,01043,985,,,,,,,,NaN
22,01045,705,,,,,,,,NaN
23,01047,1207,,,,,,,,NaN
24,01049,1498,,,,,,,,NaN
25,01051,1466,,,,,,,,NaN
26,01053,841,,,,,,,,NaN
27,01055,1690,,,,,,,,NaN
28,01057,144,,,,,,,,NaN
29,01059,1098,,,,,,,,NaN
30,01061,192,,,,,,,,NaN
31,01063,235,,,,,,,,NaN
32,01065,429,,,,,,,,NaN
33,01067,223,,,,,,,,NaN
34,01069,1139,,,,,,,,NaN
35,01071,655,,,,,,,,NaN
36,01073,10420,,,,,,,,NaN
37,01075,167,,,,,,,,NaN
38,01077,918,,,,,,,,NaN
39,01079,254,,,,,,,,NaN
40,01081,2286,,,,,,,,NaN
41,01083,1031,,,,,,,,NaN
42,01085,538,,,,,,,,NaN
43,01087,291,,,,,,,,NaN
44,01089,4332,,,,,,,,NaN
45,01091,484,,,,,,,,NaN
46,01093,484,,,,,,,,NaN
47,01095,2705,,,,,,,,NaN
48,01097,7361,,,,,,,,NaN
49,01099,362,,,,,,,,NaN
50,01101,5768,,,,,,,,NaN
51,01103,1973,,,,,,,,NaN
52,01105,387,,,,,,,,NaN
53,01107,338,,,,,,,,NaN
54,01109,603,,,,,,,,NaN
55,01111,367,,,,,,,,NaN
56,01113,1081,,,,,,,,NaN
57,01115,1015,,,,,,,,NaN
58,01117,2684,,,,,,,,NaN
59,01119,348,,,,,,,,NaN
60,01121,748,,,,,,,,NaN
61,01123,769,,,,,,,,NaN
