,State,723,731,738,745,752,759,766,773,780,787,794,801,808,815,822,829,836,843,850,857,864
0,Washington,10196,98,113,127,133,121,97,69,45,28,17,11,7,4,3,2,1,1,0,0,0
1,Illinois,31532,474,319,159,75,38,19,10,5,3,1,1,0,0,0,0,0,0,0,0,0
2,California,77657,1077,1175,1029,723,459,259,141,77,43,25,15,9,6,4,3,2,1,1,1,1
3,Arizona,25068,347,349,321,251,168,97,52,27,14,8,4,2,1,1,0,0,0,0,0,0
4,Massachusetts,20939,334,306,254,182,116,66,37,21,12,7,4,2,2,1,1,0,0,0,0,0
5,Wisconsin,11649,214,188,139,87,50,27,14,7,4,2,1,0,0,0,0,0,0,0,0,0
6,Texas,76919,815,734,540,339,205,116,65,37,21,12,7,5,3,2,1,1,1,0,0,0
7,Nebraska,3540,106,90,70,49,30,16,8,4,2,1,0,0,0,0,0,0,0,0,0,0
8,Utah,3951,75,70,51,29,15,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
9,Oregon,5883,83,110,130,120,84,49,25,13,7,3,2,1,0,0,0,0,0,0,0,0
10,Florida,62504,495,436,290,167,90,49,27,16,9,6,3,2,1,1,1,0,0,0,0,0
11,New York,61654,1023,811,465,253,148,87,52,32,20,13,9,6,4,3,2,2,1,1,1,1
12,Rhode Island,3175,65,63,55,38,20,10,4,2,1,0,0,0,0,0,0,0,0,0,0,0
13,Georgia,31928,272,235,176,119,77,48,29,18,11,7,4,3,2,1,1,0,0,0,0,0
14,New Hampshire,2079,55,54,52,45,35,23,13,8,4,2,1,1,0,0,0,0,0,0,0,0
15,North Carolina,19903,428,421,373,275,172,96,51,28,15,8,5,3,2,1,1,0,0,0,0,0
16,New Jersey,29959,453,296,146,70,37,20,11,6,4,2,1,1,0,0,0,0,0,0,0,0
17,Colorado,10614,161,140,99,63,40,24,14,8,4,2,1,1,0,0,0,0,0,0,0,0
18,Maryland,12551,412,283,160,87,54,33,20,13,8,5,3,2,1,1,1,0,0,0,0,0
19,Nevada,8626,85,86,80,63,42,24,13,7,4,2,1,0,0,0,0,0,0,0,0,0
