,State,492,500,507,514,521,528,535,542,549,556,563,570,577,584,591,598,605,612,619,626,633
0,Washington,5765,69,61,52,48,42,36,30,26,22,18,16,14,13,12,11,11,11,11,11,12
1,Illinois,25127,161,125,93,74,55,41,32,27,28,35,49,72,105,148,204,274,353,435,510,573
2,California,63218,337,296,257,239,208,177,150,129,109,94,85,80,79,82,91,108,133,167,214,278
3,Arizona,17609,114,102,89,80,68,56,45,36,30,25,20,17,15,13,12,11,11,12,13,15
4,Massachusetts,17854,30,23,17,13,10,7,5,4,3,2,2,1,1,1,1,1,1,1,1,1
5,Wisconsin,7830,31,27,23,21,18,16,14,13,11,10,9,8,8,9,10,11,13,15,18,22
6,Texas,51456,340,296,251,220,183,149,121,101,88,81,81,89,104,128,164,219,300,409,552,736
7,Nebraska,2249,5,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2
8,Utah,2297,49,44,38,34,28,22,17,14,12,10,9,9,9,10,11,13,16,20,25,31
9,Oregon,2665,49,40,32,27,22,17,14,11,9,7,6,5,4,3,3,3,3,3,3,3
10,Florida,36774,325,272,225,198,167,140,119,102,88,78,72,67,66,67,71,79,90,105,122,143
11,New York,53255,113,89,69,58,45,35,28,23,19,18,18,20,23,28,36,47,60,77,97,120
12,Rhode Island,2708,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Georgia,20820,180,159,138,123,105,87,72,60,50,42,36,31,28,26,26,26,28,31,34,38
14,New Hampshire,1351,12,9,7,6,5,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1
15,North Carolina,13078,136,118,102,92,80,68,58,49,41,35,29,25,22,19,18,17,17,17,18,20
16,New Jersey,26185,70,52,38,31,24,19,15,12,10,9,9,8,8,8,8,9,10,10,11,12
17,Colorado,6552,47,37,29,25,20,16,12,10,8,6,5,4,4,3,3,3,3,3,4,4
18,Maryland,9592,96,77,61,50,39,30,23,17,14,11,9,8,7,6,6,6,6,6,7,7
19,Nevada,5586,23,21,19,17,15,14,12,10,9,8,7,7,7,8,9,11,14,19,24,32
20,Tennessee,12441,69,58,48,42,35,29,24,20,17,14,13,11,10,10,10,11,12,14,16,19
21,Hawaii,498,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
22,Indiana,13596,71,62,53,48,41,35,29,25,21,18,15,13,11,9,8,8,7,7,7,7
23,Kentucky,6758,137,129,118,112,100,87,74,64,54,46,40,35,32,30,29,29,31,34,38,43
24,Minnesota,7501,48,37,29,24,19,15,13,10,9,8,7,6,6,6,6,7,8,9,10,12
25,Oklahoma,7291,62,58,53,51,47,43,39,36,33,31,29,28,26,26,26,27,29,32,36,42
26,Pennsylvania,27175,181,144,112,92,72,55,42,32,25,19,16,13,11,10,9,9,9,9,9,10
27,South Carolina,9726,31,25,21,18,16,13,11,10,8,7,6,5,5,4,4,5,5,6,6,7
28,District of Columbia,1132,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,Kansas,5077,26,25,23,23,21,19,17,15,13,12,10,9,8,7,7,6,6,6,7,7
30,Missouri,9495,64,57,49,44,37,30,25,20,17,14,12,11,10,9,9,9,9,10,12,14
31,Vermont,255,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,11156,95,77,62,54,44,37,30,25,21,18,15,13,11,10,9,9,8,8,8,9
33,Connecticut,8238,11,8,6,5,4,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0
34,Iowa,6053,34,29,24,21,17,13,10,8,6,5,5,4,4,4,5,5,6,7,9,11
35,Louisiana,10576,49,45,41,38,35,31,28,24,21,18,16,14,13,12,12,12,13,15,18,22
36,Ohio,19861,29,26,23,21,17,14,11,9,7,6,6,6,7,8,10,12,15,18,23,28
37,Michigan,20324,213,153,109,84,62,46,34,26,21,17,15,13,12,12,13,14,16,19,22,25
38,South Dakota,2010,7,6,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39,Arkansas,5830,40,44,49,59,70,83,98,114,129,144,157,169,180,189,200,214,234,257,283,308
40,Delaware,1660,11,9,7,6,5,4,3,2,2,1,1,1,1,1,1,1,2,2,3,3
41,Mississippi,7310,41,44,46,52,58,64,71,78,84,91,96,100,103,106,109,114,120,130,141,155
42,New Mexico,4263,28,27,25,24,22,19,17,15,13,11,9,8,8,7,7,7,8,9,11,13
43,North Dakota,1543,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,Wyoming,719,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
45,Alaska,369,3,3,2,2,3,3,3,4,5,6,7,8,10,11,12,14,16,17,19,20
46,Maine,825,14,12,10,9,8,7,7,6,5,5,4,4,4,4,4,3,3,3,3,3
47,Alabama,11146,119,111,102,95,84,72,61,51,44,39,35,33,32,32,34,38,43,51,61,74
48,Idaho,2090,24,23,21,18,15,12,10,7,6,5,4,3,3,3,2,2,2,2,2,2
49,Montana,1612,7,7,7,7,7,7,7,7,6,6,6,5,5,4,4,4,4,4,5,5
50,Puerto Rico,2499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,2792,21,21,21,21,21,20,19,18,16,13,12,10,8,7,6,6,5,5,5,5
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
