,State,333,339,346,353,360
0,Washington,222600,17067,17462,19432,20200
1,Illinois,900370,49045,43763,38744,36708
2,California,1884033,NaN,NaN,NaN,NaN
3,Arizona,453597,46028,45650,45536,45399
4,Massachusetts,323531,38301,39548,40990,41875
5,Wisconsin,492724,25437,26118,26274,26373
6,Texas,1593471,105916,107352,106670,105739
7,Nebraska,156382,6790,6110,5825,5991
8,Utah,250964,18573,19116,19535,20041
9,Oregon,102930,9134,9197,9118,9220
10,Florida,1201566,72489,67598,63475,61691
11,New York,848042,76288,74268,69532,65542
12,Rhode Island,77812,7011,6930,6991,7172
13,Georgia,587918,49366,49721,49944,49148
14,New Hampshire,36542,5971,6083,6145,6179
15,North Carolina,479168,48710,48992,49354,48765
16,New Jersey,432592,32012,31174,30785,30888
17,Colorado,308890,20490,20329,19811,20239
18,Maryland,250808,19399,19889,20070,20476
19,Nevada,203945,19045,19592,19705,20015
20,Tennessee,519687,70887,76395,75621,72772
21,Hawaii,20577,862,834,832,808
22,Indiana,464354,43406,43477,44294,44869
23,Kentucky,242320,20815,20687,20621,21080
24,Minnesota,397319,16784,12698,10763,10246
25,Oklahoma,260838,22503,21570,21432,21392
26,Pennsylvania,559256,71124,65626,62301,59547
27,South Carolina,273406,23678,24281,25032,24723
28,District of Columbia,26601,1948,2042,2039,2061
29,Kansas,203654,15942,16673,17041,17677
30,Missouri,374812,23622,23486,23510,23606
31,Vermont,6443,736,738,731,729
32,Virginia,306848,24552,24145,23633,22837
33,Connecticut,162782,18000,19018,19542,20173
34,Iowa,267329,11225,12529,13033,13428
35,Louisiana,286145,19752,20919,22085,22910
36,Ohio,622806,61154,61940,59005,57645
37,Michigan,496056,26326,24158,22939,23740
38,South Dakota,94727,3971,4132,4474,4795
39,Arkansas,201650,16608,16985,18025,18252
40,Delaware,50616,6087,6233,6288,6271
41,Mississippi,194333,16137,16779,17758,18280
42,New Mexico,129993,9702,9315,9089,9015
43,North Dakota,90035,1789,1621,1681,1847
44,Wyoming,41662,2161,2273,2430,2697
45,Alaska,43871,3272,2993,3003,3125
46,Maine,18946,3632,3920,4418,4751
47,Alabama,322452,27113,26932,26134,25643
48,Idaho,129960,8337,8389,8582,9026
49,Montana,77170,3842,3898,4096,4511
50,Puerto Rico,68433,5392,5367,5554,5654
51,Virgin Islands,1921,136,162,181,220
52,Guam,7193,132,144,163,193
53,West Virginia,72342,9165,8994,9146,9114
54,Northern Mariana Islands,116,4,3,3,4
55,American Samoa,0,0,0,0,0
