,State,403,409,416,423,430
0,Washington,4956,84,70,53,41
1,Illinois,22735,258,216,177,142
2,California,52158,1506,1393,1259,1097
3,Arizona,15980,430,434,434,428
4,Massachusetts,16118,258,210,165,131
5,Wisconsin,7014,74,64,54,45
6,Texas,43697,990,982,963,896
7,Nebraska,2082,NaN,NaN,NaN,NaN
8,Utah,1935,NaN,NaN,NaN,NaN
9,Oregon,2208,NaN,NaN,NaN,NaN
10,Florida,30852,951,948,930,895
11,New York,47615,483,354,260,179
12,Rhode Island,2502,NaN,NaN,NaN,NaN
13,Georgia,17295,630,629,613,580
14,New Hampshire,1170,NaN,NaN,NaN,NaN
15,North Carolina,11212,311,274,237,199
16,New Jersey,23252,219,163,124,95
17,Colorado,5951,48,43,37,30
18,Maryland,7869,119,97,74,59
19,Nevada,4957,102,92,82,70
20,Tennessee,11411,164,152,137,114
21,Hawaii,438,NaN,NaN,NaN,NaN
22,Indiana,12573,162,135,111,84
23,Kentucky,4637,NaN,NaN,NaN,NaN
24,Minnesota,6551,51,46,42,38
25,Oklahoma,4428,NaN,NaN,NaN,NaN
26,Pennsylvania,23967,354,302,233,196
27,South Carolina,8546,229,222,209,191
28,District of Columbia,1017,NaN,NaN,NaN,NaN
29,Kansas,4692,NaN,NaN,NaN,NaN
30,Missouri,8280,166,150,125,90
31,Vermont,204,NaN,NaN,NaN,NaN
32,Virginia,8552,237,205,176,144
33,Connecticut,7622,81,58,43,32
34,Iowa,5471,106,94,83,70
35,Louisiana,9608,86,70,50,36
36,Ohio,17297,95,82,70,58
37,Michigan,16508,123,96,74,56
38,South Dakota,1888,NaN,NaN,NaN,NaN
39,Arkansas,5243,81,78,72,58
40,Delaware,1422,NaN,NaN,NaN,NaN
41,Mississippi,6681,82,75,67,58
42,New Mexico,3716,NaN,NaN,NaN,NaN
43,North Dakota,1475,NaN,NaN,NaN,NaN
44,Wyoming,671,NaN,NaN,NaN,NaN
45,Alaska,290,NaN,NaN,NaN,NaN
46,Maine,703,NaN,NaN,NaN,NaN
47,Alabama,9929,293,272,249,221
48,Idaho,1860,NaN,NaN,NaN,NaN
49,Montana,1357,NaN,NaN,NaN,NaN
50,Puerto Rico,2036,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2300,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
