,County,327,332,339
0,01001,3329,201,328
1,01003,10898,739,1250
2,01005,1275,49,92
3,01007,1455,96,166
4,01009,3803,266,428
5,01011,728,25,48
6,01013,1340,77,139
7,01015,7872,511,829
8,01017,2022,96,171
9,01019,1204,67,117
10,01021,2553,124,220
11,01023,455,17,32
12,01025,2051,121,213
13,01027,1008,42,76
14,01029,887,43,75
15,01031,2947,177,304
16,01033,3885,226,376
17,01035,781,34,62
18,01037,434,24,39
19,01039,2529,109,191
20,01041,786,35,64
21,01043,5734,365,584
22,01045,2792,160,277
23,01047,2492,97,179
24,01049,5856,313,523
25,01051,4991,307,509
26,01053,2266,90,163
27,01055,8043,510,837
28,01057,1176,75,123
29,01059,2872,136,240
30,01061,1417,68,114
31,01063,547,39,65
32,01065,1137,63,111
33,01067,995,50,89
34,01069,6111,323,558
35,01071,4387,320,511
36,01073,41150,2925,4967
37,01075,858,59,100
38,01077,5125,307,494
39,01079,1596,97,160
40,01081,8788,452,814
41,01083,5377,355,595
42,01085,865,42,78
43,01087,845,42,73
44,01089,17277,1291,2125
45,01091,1481,92,160
46,01093,1708,113,197
47,01095,7820,433,712
48,01097,22294,980,1737
49,01099,923,41,74
50,01101,13875,653,1165
51,01103,8580,596,977
52,01105,747,33,61
53,01107,1421,71,123
54,01109,1741,72,133
55,01111,1131,42,74
56,01113,2470,107,194
57,01115,5323,350,591
58,01117,12837,823,1411
59,01119,668,35,62
60,01121,4371,276,472
61,01123,2061,84,145
62,01125,15595,933,1597
63,01127,4445,253,430
64,01129,1032,51,90
65,01131,779,40,70
66,01133,1654,92,151
67,02013,40,1,2
68,02016,161,18,27
69,02020,20566,1247,1849
70,02050,1979,143,213
71,02060,0,3,6
72,02068,57,4,6
73,02070,111,5,8
74,02090,4369,308,464
75,02100,20,0,1
76,02105,0,,NaN
77,02110,963,43,68
78,02122,3272,192,280
79,02130,224,12,19
80,02150,708,91,125
81,02158,643,,NaN
82,02164,154,0,0
83,02170,5489,377,572
84,02180,256,12,19
85,02185,684,61,96
86,02188,386,16,28
87,02195,28,1,2
88,02198,65,3,6
89,02220,239,14,20
90,02230,14,1,1
91,02240,367,23,33
92,02261,300,15,24
93,02275,23,1,2
94,02282,52,,NaN
95,02290,191,8,14
96,04001,6550,464,808
97,04003,5279,431,671
98,04005,9284,686,1154
99,04007,3725,286,482
100,04009,2655,182,298
101,04011,331,32,50
102,04012,1091,76,130
103,04013,260661,24766,39049
104,04015,8681,868,1453
105,04017,9788,682,1168
106,04019,53448,5632,9688
107,04021,22088,2303,3778
108,04023,4972,392,664
109,04025,8171,765,1232
110,04027,23513,2655,4693
111,05001,1101,56,96
112,05003,1075,75,123
113,05005,1676,88,136
114,05007,14394,727,1120
115,05009,2182,130,203
116,05011,695,64,107
117,05013,177,9,14
118,05015,1760,99,157
119,05017,1315,72,127
120,05019,1077,81,132
121,05021,1132,73,115
122,05023,901,57,91
123,05025,472,34,57
124,05027,1334,79,131
125,05029,940,82,130
126,05031,8461,477,793
127,05033,3717,211,339
128,05035,3721,180,302
129,05037,1100,84,134
130,05039,391,31,49
131,05041,761,64,106
132,05043,1152,110,174
133,05045,6032,407,684
134,05047,937,50,81
135,05049,639,33,53
136,05051,4615,296,485
137,05053,757,50,81
138,05055,3783,245,378
139,05057,1032,62,103
140,05059,3172,139,248
141,05061,942,54,93
142,05063,2355,112,201
143,05065,1073,45,80
144,05067,2431,159,234
145,05069,5740,274,485
146,05071,1476,82,135
147,05073,292,15,25
148,05075,1338,73,122
149,05077,1332,83,149
150,05079,2669,128,231
151,05081,695,30,53
152,05083,1167,73,118
153,05085,3286,201,332
154,05087,831,61,97
155,05089,524,27,42
156,05091,2349,103,178
157,05093,3819,208,355
158,05095,372,21,35
159,05097,399,33,51
160,05099,519,27,46
161,05101,502,25,41
162,05103,1064,86,132
163,05105,317,19,30
164,05107,1081,62,108
165,05109,498,37,61
166,05111,1987,119,198
167,05113,1026,69,108
168,05115,4388,256,445
169,05117,418,24,41
170,05119,19986,1232,2056
171,05121,1208,72,118
172,05123,2438,163,282
173,05125,6193,420,654
174,05127,470,30,48
175,05129,407,30,48
176,05131,8139,407,666
177,05133,1874,96,178
178,05135,879,53,84
179,05137,598,43,74
180,05139,1839,100,168
181,05141,561,53,83
182,05143,18140,865,1313
183,05145,3579,200,318
184,05147,266,18,28
185,05149,1954,122,213
186,06001,38218,3664,6194
187,06003,63,4,6
188,06005,1637,212,305
189,06007,5103,329,553
190,06009,710,64,101
191,06011,945,74,122
192,06013,29760,2261,3734
193,06015,542,47,77
194,06017,3770,392,612
195,06019,44114,2260,3846
196,06021,1171,82,138
197,06023,1295,83,131
198,06025,19472,1361,2185
199,06027,388,23,39
200,06029,50624,3765,6170
201,06031,13357,860,1450
202,06033,1271,112,184
203,06035,3127,237,364
204,06037,532730,48238,74333
205,06039,8019,599,932
206,06041,8491,422,765
207,06043,180,16,26
208,06045,1991,146,237
209,06047,14483,675,769
210,06049,243,18,28
211,06051,700,50,82
212,06053,18913,1087,1874
213,06055,4194,374,612
214,06057,2030,164,263
215,06059,105764,11135,17185
216,06061,9549,737,1168
217,06063,347,26,40
218,06065,119691,13131,18829
219,06067,49480,3647,5754
220,06069,2477,207,347
221,06071,127791,13432,19650
222,06073,109578,7867,10511
223,06075,18686,1255,2062
224,06077,32170,2721,2914
225,06079,7625,447,705
226,06081,18584,1561,2443
227,06083,13249,867,1527
228,06085,49216,5834,8603
229,06087,5986,562,937
230,06089,6777,461,481
231,06091,27,2,3
232,06093,914,52,85
233,06095,13734,1207,1865
234,06097,14705,936,1515
235,06099,27398,2427,4011
236,06101,4798,360,586
237,06103,2357,186,291
238,06105,225,15,23
239,06107,25496,1697,2252
240,06109,1653,190,293
241,06111,26588,2374,3866
242,06113,6267,480,760
243,06115,2820,156,231
244,08001,35483,1795,2699
245,08003,801,48,70
246,08005,33292,1788,2659
247,08007,415,38,53
248,08009,156,11,16
249,08011,685,92,95
250,08013,13057,546,823
251,08014,2479,113,168
252,08015,833,49,71
253,08017,85,6,9
254,08019,233,11,16
255,08021,247,14,21
256,08023,117,8,13
257,08025,1452,66,100
258,08027,121,11,17
259,08029,1123,94,131
260,08031,42850,1483,2059
261,08033,43,4,6
262,08035,13620,795,1164
263,08037,2904,148,235
264,08039,823,50,74
265,08041,35496,1964,2766
266,08043,3733,183,243
267,08045,3047,188,284
268,08047,105,4,7
269,08049,529,29,42
270,08051,545,28,44
271,08053,12,0,1
272,08055,238,15,20
273,08057,28,1,2
274,08059,25931,1143,1633
275,08061,53,5,7
276,08063,390,25,37
277,08065,356,18,27
278,08067,1907,126,178
279,08069,13158,676,971
280,08071,377,30,41
281,08073,694,57,75
282,08075,2776,111,168
283,08077,7654,369,488
284,08079,37,1,3
285,08081,451,31,44
286,08083,1013,67,91
287,08085,1667,135,199
288,08087,1918,86,137
289,08089,1325,114,149
290,08091,138,6,10
291,08093,314,18,27
292,08095,206,8,12
293,08097,699,49,74
294,08099,882,51,71
295,08101,11615,621,802
296,08103,223,15,21
297,08105,299,18,27
298,08107,892,53,78
299,08109,241,11,18
300,08111,26,1,2
301,08113,291,17,28
302,08115,117,3,6
303,08117,1842,82,125
304,08119,861,52,74
305,08121,299,12,18
306,08123,17432,874,1313
307,08125,443,28,42
308,09001,48308,2981,5014
309,09003,38036,2877,5022
310,09005,6061,378,592
311,09007,5005,302,470
312,09009,39576,3007,4748
313,09011,8212,579,923
314,09013,3915,227,342
315,09015,3735,255,378
316,10001,7180,723,1198
317,10003,26653,2400,3864
318,10005,12526,915,1568
319,11001,NaN,1495,2661
320,12001,14128,588,1084
321,12003,2200,95,174
322,12005,9825,452,778
323,12007,1586,84,153
324,12009,17897,881,1539
325,12011,120840,4469,7846
326,12013,986,44,76
327,12015,6111,373,636
328,12017,5570,296,501
329,12019,9213,500,870
330,12021,20021,876,1601
331,12023,5161,197,357
332,12027,2613,119,218
333,12029,1001,34,66
334,12031,50646,2521,4418
335,12033,18869,866,1509
336,12035,3080,152,268
337,12037,850,26,52
338,12039,3519,117,215
339,12041,861,41,71
340,12043,718,28,53
341,12045,1144,45,86
342,12047,1056,41,77
343,12049,1886,76,146
344,12051,2785,144,269
345,12053,6021,378,639
346,12055,4301,202,337
347,12057,66041,3132,5408
348,12059,1323,59,103
349,12061,5577,253,442
350,12063,4151,148,268
351,12065,842,37,65
352,12067,1389,55,107
353,12069,12435,732,1271
354,12071,34717,1748,3033
355,12073,16890,706,1248
356,12075,1588,75,133
357,12077,647,29,51
358,12079,1413,66,119
359,12081,19020,919,1620
360,12083,14938,737,1283
361,12085,6869,311,578
362,12086,260138,11419,20204
363,12087,3839,206,352
364,12089,3745,219,380
365,12091,10781,593,1002
366,12093,2177,84,156
367,12095,64593,2153,3796
368,12097,21644,1152,1936
369,12099,73079,2910,5184
370,12101,17975,1095,1795
371,12103,38118,2031,3402
372,12105,31383,1504,2683
373,12107,3252,179,320
374,12109,10422,601,1024
375,12111,12108,576,1053
376,12113,8925,521,897
377,12115,15915,827,1409
378,12117,15400,832,1401
379,12119,4037,218,380
380,12121,3540,140,263
381,12123,1760,70,134
382,12125,1306,52,98
383,12127,18710,937,1660
384,12129,1803,72,127
385,12131,4198,202,345
386,12133,1670,74,132
387,13001,1428,51,96
388,13003,652,29,53
389,13005,827,35,66
390,13007,140,7,12
391,13009,2852,114,213
392,13011,979,71,120
393,13013,4174,283,491
394,13015,6243,408,704
395,13017,1215,66,117
396,13019,845,46,80
397,13021,8595,385,689
398,13023,776,39,71
399,13025,891,44,77
400,13027,833,47,82
401,13029,1655,66,120
402,13031,3982,149,282
403,13033,1379,64,116
404,13035,1317,95,163
405,13037,345,12,23
406,13039,2098,98,172
407,13043,627,18,35
408,13045,6572,354,596
409,13047,2604,172,287
410,13049,892,45,80
411,13051,11889,469,857
412,13053,2133,81,152
413,13055,1477,91,157
414,13057,12680,765,1318
415,13059,8892,417,757
416,13061,157,5,10
417,13063,12209,709,1240
418,13065,552,17,33
419,13067,35427,2265,4025
420,13069,3440,192,340
421,13071,2809,94,183
422,13073,7826,478,823
423,13075,1015,43,74
424,13077,6599,487,802
425,13079,309,24,42
426,13081,1113,66,118
427,13083,640,37,63
428,13085,1397,83,141
429,13087,1752,70,125
430,13089,31935,1694,2961
431,13091,1167,52,92
432,13093,564,27,48
433,13095,4185,201,359
434,13097,6809,424,740
435,13099,740,29,54
436,13101,323,18,33
437,13103,2351,94,170
438,13105,1368,62,107
439,13107,1531,53,99
440,13109,581,20,37
441,13111,1182,63,113
442,13113,3913,242,405
443,13115,6467,333,569
444,13117,8429,563,975
445,13119,1449,83,147
446,13121,47182,2667,4700
447,13123,1493,82,143
448,13125,107,7,12
449,13127,4607,172,318
450,13129,4046,216,358
451,13131,1101,41,75
452,13133,839,44,78
453,13135,46962,2842,4902
454,13137,2832,185,316
455,13139,14949,906,1565
456,13141,551,22,41
457,13143,1554,77,128
458,13145,1170,58,106
459,13147,1111,87,145
460,13149,501,37,62
461,13151,10560,702,1224
462,13153,5921,399,708
463,13155,502,25,45
464,13157,4276,328,566
465,13159,623,49,80
466,13161,1052,40,74
467,13163,1117,50,92
468,13165,513,18,34
469,13167,569,25,45
470,13169,918,50,87
471,13171,853,46,76
472,13173,428,17,32
473,13175,2945,136,242
474,13177,1174,72,124
475,13179,1722,73,129
476,13181,365,17,29
477,13183,382,21,38
478,13185,7213,340,596
479,13187,1526,87,151
480,13189,1108,66,115
481,13191,441,21,37
482,13193,392,21,36
483,13195,1461,111,189
484,13197,261,9,17
485,13199,892,45,81
486,13201,447,19,34
487,13205,1119,55,99
488,13207,1250,75,128
489,13209,458,16,31
490,13211,932,53,92
491,13213,2304,146,232
492,13215,8177,390,712
493,13217,4720,337,596
494,13219,1631,98,168
495,13221,656,38,66
496,13223,6375,457,783
497,13225,1258,63,107
498,13227,1373,85,145
499,13229,1314,55,100
500,13231,949,47,79
501,13233,2815,151,259
502,13235,503,28,50
503,13237,1110,52,94
504,13239,89,4,8
505,13241,807,70,117
506,13243,375,12,23
507,13245,12274,730,1288
508,13247,3299,219,385
509,13249,193,12,20
510,13251,520,17,34
511,13253,591,27,48
512,13255,2792,159,276
513,13257,1812,107,184
514,13259,645,21,42
515,13261,1459,83,149
516,13263,256,11,21
517,13265,48,3,5
518,13267,1260,52,95
519,13269,454,28,48
520,13271,690,25,47
521,13273,492,28,48
522,13275,2230,110,192
523,13277,2953,148,260
524,13279,1842,74,136
525,13281,660,33,57
526,13283,397,13,26
527,13285,4341,202,372
528,13287,507,23,41
529,13289,297,16,27
530,13291,1220,57,99
531,13293,1686,73,128
532,13295,3237,210,352
533,13297,4089,299,517
534,13299,2778,96,180
535,13301,241,11,19
536,13303,1225,57,98
537,13305,1796,65,116
538,13307,66,2,5
539,13309,433,14,28
540,13311,1617,113,189
541,13313,9597,601,997
542,13315,442,26,44
543,13317,522,25,43
544,13319,510,25,44
545,13321,885,51,91
546,15001,1750,91,165
547,15003,16547,783,1648
548,15005,0,0,0
549,15007,135,10,16
550,15009,1057,96,159
551,16001,31603,2225,3258
552,16003,144,13,19
553,16005,5594,281,409
554,16007,231,10,16
555,16009,337,20,32
556,16011,3276,158,247
557,16013,1485,62,99
558,16015,208,18,28
559,16017,1420,111,157
560,16019,9244,423,674
561,16021,432,21,32
562,16023,145,6,10
563,16025,56,2,4
564,16027,18219,1000,1529
565,16029,472,15,24
566,16031,2373,103,178
567,16033,52,1,3
568,16035,745,39,56
569,16037,180,10,15
570,16039,1094,59,97
571,16041,815,34,50
572,16043,826,32,52
573,16045,1262,87,127
574,16047,1080,45,72
575,16049,885,42,64
576,16051,1871,83,134
577,16053,2091,66,107
578,16055,10081,706,982
579,16057,1980,79,123
580,16059,446,15,24
581,16061,300,21,29
582,16063,406,18,30
583,16065,4919,184,285
584,16067,1889,61,104
585,16069,2718,99,151
586,16071,222,19,27
587,16073,803,40,61
588,16075,1861,102,169
589,16077,511,24,41
590,16079,661,44,65
591,16081,629,24,37
592,16083,7441,230,385
593,16085,330,24,34
594,16087,875,40,64
595,17001,5478,204,313
596,17003,308,17,27
597,17005,1338,78,117
598,17007,4544,227,325
599,17009,383,15,24
600,17011,2504,127,186
601,17013,341,27,40
602,17015,1219,49,74
603,17017,1311,90,129
604,17019,12450,519,807
605,17021,2311,154,224
606,17023,990,68,101
607,17025,1085,64,95
608,17027,3926,214,320
609,17029,3765,173,268
610,17031,355467,15438,22802
611,17033,1356,76,116
612,17035,789,47,70
613,17037,5928,244,356
614,17039,757,40,59
615,17041,1606,85,125
616,17043,55013,2572,3882
617,17045,1123,96,133
618,17047,311,25,37
