,County,333,339,346,353,360
0,01001,3741,333,428,411,391
1,01003,11827,955,1221,1159,1093
2,01005,1336,72,102,108,110
3,01007,1613,141,178,170,162
4,01009,4218,372,475,450,423
5,01011,753,34,48,52,53
6,01013,1399,86,117,121,121
7,01015,8648,744,985,957,910
8,01017,2125,122,167,174,177
9,01019,1287,91,124,124,121
10,01021,2696,172,244,247,241
11,01023,474,26,36,39,41
12,01025,2182,142,177,180,183
13,01027,1055,59,83,86,86
14,01029,948,59,80,80,80
15,01031,3185,242,317,305,294
16,01033,4106,252,331,327,321
17,01035,807,43,59,60,58
18,01037,454,24,31,30,29
19,01039,2701,153,210,219,220
20,01041,841,54,73,74,73
21,01043,6269,458,574,542,511
22,01045,3007,225,303,303,294
23,01047,2601,139,196,207,209
24,01049,6408,460,586,561,539
25,01051,5535,502,669,642,607
26,01053,2383,127,177,182,181
27,01055,8916,778,1002,938,880
28,01057,1303,104,130,121,113
29,01059,3021,186,262,273,276
30,01061,1488,87,120,122,121
31,01063,585,43,54,52,50
32,01065,1274,110,145,141,135
33,01067,1085,79,103,102,99
34,01069,6570,476,643,641,626
35,01071,4689,354,454,430,407
36,01073,45527,4161,5386,5084,4725
37,01075,946,80,101,94,89
38,01077,5582,418,529,499,475
39,01079,1757,153,200,188,178
40,01081,9337,647,909,915,892
41,01083,5987,547,697,661,625
42,01085,897,50,68,70,69
43,01087,901,56,76,75,73
44,01089,19314,1887,2349,2182,2022
45,01091,1611,127,165,163,158
46,01093,1853,154,206,197,186
47,01095,8380,568,741,721,696
48,01097,23463,1339,1845,1869,1850
49,01099,1027,75,99,99,96
50,01101,14775,963,1325,1363,1363
51,01103,9355,743,943,891,840
52,01105,790,44,58,57,54
53,01107,1568,121,157,151,143
54,01109,1815,103,148,155,157
55,01111,1174,59,82,86,88
56,01113,2595,151,208,212,210
57,01115,5770,463,603,576,547
58,01117,13888,1104,1449,1383,1306
59,01119,743,55,69,69,68
60,01121,4655,316,426,421,405
61,01123,2167,111,154,161,164
62,01125,16663,1202,1642,1641,1611
63,01127,4720,311,422,422,415
64,01129,1105,72,92,91,88
65,01131,817,48,64,65,64
66,01133,1740,104,137,137,135
67,02013,40,1,2,2,2
68,02016,169,12,14,13,12
69,02020,21651,1077,1311,1217,1167
70,02050,2081,108,131,122,116
71,02060,0,4,4,4,4
72,02068,60,3,4,3,3
73,02070,111,4,5,5,5
74,02090,4605,261,325,307,293
75,02100,22,1,1,1,1
76,02105,0,,,,NaN
77,02110,988,40,54,54,53
78,02122,3478,182,206,179,163
79,02130,230,10,13,12,12
80,02150,803,85,92,75,64
81,02158,672,,,,NaN
82,02164,156,0,0,0,0
83,02170,5842,327,390,351,327
84,02180,264,11,14,14,14
85,02185,757,64,75,68,63
86,02188,391,14,20,20,19
87,02195,28,1,2,2,2
88,02198,69,4,5,5,5
89,02220,257,15,17,15,14
90,02230,15,1,1,1,0
91,02240,381,19,22,20,18
92,02261,311,13,16,15,15
93,02275,25,2,2,2,2
94,02282,52,,,,NaN
95,02290,204,11,14,13,13
96,04001,6862,431,560,548,531
97,04003,6122,575,650,567,514
98,04005,9993,675,822,762,718
99,04007,4005,301,365,337,319
100,04009,2795,167,199,184,173
101,04011,354,27,31,27,24
102,04012,1165,83,100,92,85
103,04013,279885,21116,22383,19979,18285
104,04015,9937,1106,1297,1139,1016
105,04017,10301,620,805,776,746
106,04019,59116,5738,6838,6034,5408
107,04021,23742,1836,2171,1948,1784
108,04023,5362,400,485,435,396
109,04025,9366,606,687,606,571
110,04027,24592,1302,1685,1635,1576
111,05001,1187,78,100,99,98
112,05003,1159,85,106,100,94
113,05005,1832,129,162,156,150
114,05007,15694,1181,1461,1371,1301
115,05009,2340,165,212,204,196
116,05011,811,95,116,103,93
117,05013,196,13,16,15,14
118,05015,1909,130,165,159,152
