,County,320,325,332
0,01001,3043,171,286
1,01003,9821,589,972
2,01005,1224,43,80
3,01007,1299,68,112
4,01009,3324,207,333
5,01011,714,25,47
6,01013,1244,62,111
7,01015,7165,463,754
8,01017,1915,87,151
9,01019,1110,54,91
10,01021,2409,116,205
11,01023,441,16,29
12,01025,1679,68,119
13,01027,971,41,71
14,01029,826,40,67
15,01031,2678,137,229
16,01033,3551,196,315
17,01035,740,29,52
18,01037,397,27,42
19,01039,2374,98,169
20,01041,747,27,49
21,01043,5070,349,549
22,01045,2537,115,198
23,01047,2385,97,177
24,01049,5350,288,469
25,01051,4511,252,429
26,01053,2111,73,133
27,01055,7275,490,788
28,01057,1069,79,123
29,01059,2700,127,221
30,01061,1321,60,100
31,01063,477,29,49
32,01065,1035,50,87
33,01067,928,39,70
34,01069,5705,267,453
35,01071,3926,311,489
36,01073,36872,2507,4131
37,01075,759,47,76
38,01077,4662,311,486
39,01079,1431,80,128
40,01081,8218,357,648
41,01083,4808,300,495
42,01085,839,39,71
43,01087,787,38,65
44,01089,15316,1109,1880
45,01091,1318,63,109
46,01093,1558,89,152
47,01095,7176,473,785
48,01097,21166,861,1535
49,01099,858,35,61
50,01101,13069,563,1025
51,01103,7690,536,905
52,01105,708,29,53
53,01107,1319,64,105
54,01109,1668,66,120
55,01111,1090,45,78
56,01113,2370,100,180
57,01115,4815,300,493
58,01117,11687,749,1230
59,01119,623,32,57
60,01121,3976,243,404
61,01123,1950,85,145
62,01125,14294,791,1355
63,01127,4002,212,362
64,01129,965,37,64
65,01131,666,28,51
66,01133,1497,89,143
67,02013,41,3,4
68,02016,136,14,26
69,02020,18811,1430,1998
70,02050,1732,122,174
71,02060,0,1,4
72,02068,47,2,3
73,02070,106,5,7
74,02090,3797,210,298
75,02100,18,1,1
76,02105,0,,NaN
77,02110,913,46,73
78,02122,3003,227,321
79,02130,214,13,21
80,02150,502,75,104
81,02158,472,,NaN
82,02164,150,0,0
83,02170,5023,657,792
84,02180,248,14,21
85,02185,568,40,59
86,02188,373,16,24
87,02195,29,2,3
88,02198,60,4,7
89,02220,225,20,30
90,02230,11,0,1
91,02240,334,30,41
92,02261,286,18,26
93,02275,23,1,2
94,02282,50,,NaN
95,02290,183,9,14
96,04001,5864,324,539
97,04003,4342,444,648
98,04005,8326,549,873
99,04007,3290,186,286
100,04009,2398,158,240
101,04011,294,33,49
102,04012,976,63,100
103,04013,228486,17621,21606
104,04015,7239,554,866
105,04017,8766,486,812
106,04019,45892,3955,6184
107,04021,18959,1538,2419
108,04023,4460,386,609
109,04025,6796,718,1096
110,04027,19755,1263,2013
111,05001,1039,49,79
112,05003,955,59,91
113,05005,1549,89,130
114,05007,13279,695,1057
115,05009,2010,126,187
116,05011,588,44,69
117,05013,162,10,14
118,05015,1606,85,133
119,05017,1262,57,97
120,05019,938,54,84
121,05021,1040,74,112
122,05023,821,50,78
123,05025,417,25,41
124,05027,1203,66,102
125,05029,801,59,89
126,05031,7820,419,660
127,05033,3389,171,265
128,05035,3506,150,253
129,05037,953,57,90
130,05039,349,26,40
131,05041,663,42,68
132,05043,974,91,133
133,05045,5378,322,512
134,05047,880,48,74
135,05049,591,30,47
136,05051,4176,228,370
137,05053,681,42,66
138,05055,3449,255,384
139,05057,931,45,73
140,05059,3031,114,186
141,05061,871,39,65
142,05063,2243,105,172
143,05065,1032,43,70
144,05067,2147,170,248
145,05069,5486,217,368
146,05071,1357,59,102
147,05073,274,12,19
148,05075,1262,64,102
149,05077,1264,61,103
150,05079,2574,105,189
151,05081,672,28,46
152,05083,1076,66,98
153,05085,3000,172,272
154,05087,755,54,80
155,05089,482,31,44
156,05091,2267,96,154
157,05093,3541,178,291
158,05095,337,17,27
159,05097,353,29,45
160,05099,494,23,36
161,05101,480,25,39
162,05103,946,84,122
163,05105,290,18,27
164,05107,1016,48,79
165,05109,432,23,37
166,05111,1811,90,146
167,05113,936,73,109
168,05115,4045,192,318
169,05117,382,18,30
170,05119,18302,981,1600
171,05121,1090,58,92
172,05123,2197,93,162
173,05125,5548,369,577
174,05127,431,28,43
175,05129,352,23,35
176,05131,7563,359,576
177,05133,1811,84,145
178,05135,794,47,68
179,05137,543,34,55
180,05139,1694,87,143
181,05141,456,38,57
182,05143,16870,858,1303
183,05145,3306,184,276
184,05147,224,13,20
185,05149,1796,94,154
186,06001,33477,2858,4509
187,06003,57,4,5
188,06005,1020,136,183
189,06007,4527,256,422
190,06009,606,61,86
191,06011,824,46,71
192,06013,26703,1960,3135
193,06015,414,40,54
194,06017,3086,355,533
195,06019,40869,1637,2821
196,06021,1067,69,111
197,06023,1102,74,115
198,06025,17084,454,1058
199,06027,333,19,31
200,06029,45078,2338,3782
201,06031,12056,724,1162
202,06033,1075,79,125
203,06035,2422,189,265
204,06037,457880,38824,55860
205,06039,6940,354,690
206,06041,8064,355,641
207,06043,162,16,24
208,06045,1759,100,157
209,06047,12928,806,1429
210,06049,186,11,17
211,06051,618,30,49
212,06053,17426,1135,1823
213,06055,3644,288,456
214,06057,1710,180,265
215,06059,88842,6703,9927
216,06061,7979,730,1107
217,06063,268,29,44
218,06065,100088,7451,13404
219,06067,42808,3010,5073
220,06069,2177,161,249
221,06071,107928,8624,12885
222,06073,94169,7477,10088
223,06075,17107,1165,1808
224,06077,28188,1563,2376
225,06079,6723,320,549
226,06081,16101,1030,1654
227,06083,12252,588,987
228,06085,40624,4386,6205
229,06087,5069,388,605
230,06089,5824,416,635
231,06091,24,1,1
232,06093,786,43,69
233,06095,11747,829,1224
234,06097,13439,681,1104
235,06099,24461,1778,2953
236,06101,4009,248,379
237,06103,1982,170,250
238,06105,186,22,31
239,06107,22756,1413,2100
240,06109,1244,106,153
241,06111,23035,1866,2707
242,06113,5492,426,668
243,06115,2403,142,207
244,08001,32758,2162,3440
245,08003,707,51,78
246,08005,30569,2256,3537
247,08007,342,43,59
248,08009,133,15,21
249,08011,404,87,102
250,08013,12163,687,1102
251,08014,2289,155,244
252,08015,747,62,92
253,08017,75,8,12
254,08019,214,15,23
255,08021,220,20,29
256,08023,93,6,9
257,08025,1347,92,144
258,08027,97,11,17
259,08029,818,83,118
260,08031,40176,2168,3422
261,08033,36,6,9
262,08035,12349,991,1518
263,08037,2601,159,260
264,08039,735,62,93
265,08041,31738,2541,3798
266,08043,3351,310,446
267,08045,2607,196,307
268,08047,99,7,11
269,08049,481,46,69
270,08051,508,32,51
271,08053,10,0,1
272,08055,209,21,31
273,08057,22,1,2
274,08059,23842,1876,2886
275,08061,35,3,5
276,08063,336,22,34
277,08065,333,28,42
278,08067,1657,158,219
279,08069,11825,926,1411
280,08071,304,33,48
281,08073,561,141,134
282,08075,2555,147,213
283,08077,6841,563,828
284,08079,37,2,3
285,08081,374,41,60
286,08083,869,84,119
287,08085,1367,136,204
288,08087,1792,110,183
289,08089,1027,131,178
290,08091,128,8,12
291,08093,279,21,31
292,08095,201,13,20
293,08097,591,47,69
294,08099,742,66,97
295,08101,10126,856,1270
296,08103,182,17,24
297,08105,275,22,34
298,08107,786,64,95
299,08109,231,12,20
300,08111,20,0,1
301,08113,268,24,37
302,08115,115,7,10
303,08117,1714,114,176
304,08119,734,56,84
305,08121,292,24,35
306,08123,15877,1073,1684
307,08125,379,26,41
308,09001,43840,3207,5642
309,09003,33035,1932,3865
310,09005,5358,327,558
311,09007,4319,220,379
312,09009,34777,2979,4573
313,09011,7064,462,677
314,09013,3418,163,276
315,09015,3126,191,291
316,10001,6150,609,974
317,10003,23109,2047,3145
318,10005,11355,728,1229
319,11001,NaN,1424,2393
320,12001,13479,527,961
321,12003,2114,82,143
322,12005,9236,405,688
323,12007,1476,58,103
324,12009,16721,748,1248
325,12011,114426,4509,7449
326,12013,926,40,68
327,12015,5593,323,524
328,12017,5170,285,464
329,12019,8649,463,797
330,12021,19026,858,1470
331,12023,4954,157,287
332,12027,2515,122,217
333,12029,987,30,56
334,12031,47418,2202,3692
335,12033,17702,712,1191
336,12035,2901,131,239
337,12037,840,23,43
338,12039,3424,108,197
339,12041,822,38,64
340,12043,699,27,49
341,12045,1112,40,70
342,12047,1024,33,61
343,12049,1817,61,113
344,12051,2631,116,212
345,12053,5447,304,526
346,12055,4068,200,336
347,12057,61599,2272,3820
348,12059,1261,61,104
349,12061,5292,225,391
350,12063,4015,136,241
351,12065,803,29,52
352,12067,1365,57,100
353,12069,11301,496,885
354,12071,32476,1569,2577
355,12073,15881,593,1043
356,12075,1505,70,123
