,State,298,304,311,318,325
0,Washington,127730.0,18036.0,24491.0,27105.0,27528.0
1,Illinois,562990.0,112930.0,127380.0,127090.0,127070.0
2,California,1023100.0,67845.0,93591.0,102910.0,117480.0
3,Arizona,273050.0,20743.0,27584.0,28659.0,29365.0
4,Massachusetts,186140.0,23336.0,28489.0,31766.0,35415.0
5,Wisconsin,323600.0,58537.0,59940.0,59037.0,58541.0
6,Texas,1052200.0,100470.0,129160.0,156070.0,170390.0
7,Nebraska,96834.0,18013.0,19950.0,19306.0,19269.0
8,Utah,151140.0,27180.0,31338.0,31113.0,32408.0
9,Oregon,56018.0,8248.4,12744.0,13829.0,14800.0
10,Florida,875100.0,40483.0,46714.0,50453.0,54021.0
11,New York,556550.0,40712.0,53516.0,61924.0,64158.0
12,Rhode Island,41529.0,5880.7,8062.0,8873.4,9640.8
13,Georgia,422910.0,22296.0,24501.0,30374.0,33888.0
14,New Hampshire,14321.0,2910.6,3835.0,4539.7,4814.2
15,North Carolina,309120.0,19816.0,21411.0,23854.0,26009.0
16,New Jersey,274740.0,31959.0,40835.0,47542.0,57329.0
17,Colorado,159230.0,42064.0,49524.0,54220.0,55306.0
18,Maryland,164090.0,14636.0,18451.0,20020.0,20607.0
19,Nevada,119010.0,14538.0,15987.0,19334.0,22197.0
20,Tennessee,305120.0,34430.0,39694.0,47057.0,50176.0
21,Hawaii,16759.0,910.51,986.55,1107.5,1206.6
22,Indiana,244890.0,49699.0,58674.0,61554.0,65229.0
23,Kentucky,136140.0,22193.0,24531.0,27465.0,30320.0
24,Minnesota,216030.0,52683.0,57286.0,56873.0,56785.0
25,Oklahoma,150210.0,18378.0,22447.0,25145.0,31001.0
26,Pennsylvania,264220.0,44671.0,58305.0,58489.0,70938.0
27,South Carolina,194010.0,11063.0,13174.0,14597.0,17137.0
28,District of Columbia,18814.0,1019.2,1358.8,1622.8,1908.2
29,Kansas,117520.0,20504.0,23888.0,24619.0,25203.0
30,Missouri,243760.0,44318.0,54799.0,56554.0,57668.0
31,Vermont,2843.0,700.09,1334.1,1563.4,1875.5
32,Virginia,200800.0,11498.0,13276.0,13736.0,13763.0
33,Connecticut,88645.0,11549.0,15535.0,18393.0,21289.0
34,Iowa,183560.0,31842.0,32626.0,31577.0,31977.0
35,Louisiana,201980.0,13051.0,16418.0,18617.0,20564.0
36,Ohio,290240.0,57698.0,68100.0,75694.0,82360.0
37,Michigan,275790.0,64191.0,81692.0,85349.0,92505.0
38,South Dakota,64182.0,8928.3,9095.3,8942.4,8966.1
39,Arkansas,132170.0,14908.0,16745.0,19847.0,22613.0
40,Delaware,28395.0,2739.2,3339.5,3990.5,3950.7
41,Mississippi,133340.0,10554.0,11969.0,13999.0,15109.0
42,New Mexico,63171.0,12058.0,16533.0,18526.0,19367.0
43,North Dakota,62872.0,7691.0,7730.7,7641.1,7621.0
44,Wyoming,21881.0,5818.5,5950.4,5776.2,5865.7
45,Alaska,23153.0,4634.3,5978.6,6399.3,6662.0
46,Maine,8791.0,1424.9,1592.4,2145.7,2581.1
47,Alabama,215840.0,19053.0,19936.0,23051.0,24328.0
48,Idaho,81317.0,11776.0,14855.0,16534.0,16935.0
49,Montana,45886.0,9241.3,9982.5,10563.0,10809.0
50,Puerto Rico,41772.0,5007.8,5306.7,6203.1,8552.9
51,Virgin Islands,1434.0,52.989,58.581,64.432,82.36
52,Guam,5924.0,856.37,882.48,927.83,933.46
53,West Virginia,32792.0,6442.4,8036.3,8876.3,10533.0
54,Northern Mariana Islands,100.0,4.5891,5.6206,4.9901,5.4276
55,American Samoa,0.0,0.053203999999999994,-0.0017863,0.095394,0.15037999999999999
