,County,397,402,409,416,423,430,437,444,451
0,01001,6121,90,90,90,90,90,90,90,90
1,01003,19461,341,341,341,341,341,341,341,341
2,01005,2074,27,27,27,27,27,27,27,27
3,01007,2417,21,21,21,21,21,21,21,21
4,01009,6043,83,83,83,83,83,83,83,83
5,01011,1153,10,10,10,10,10,10,10,10
6,01013,1945,40,40,40,40,40,40,40,40
7,01015,13017,286,286,286,286,286,286,286,286
8,01017,3367,46,46,46,46,46,46,46,46
9,01019,1753,11,11,11,11,11,11,11,11
10,01021,3794,59,59,59,59,59,59,59,59
11,01023,546,3,3,3,3,3,3,3,3
12,01025,3421,34,34,34,34,34,34,34,34
13,01027,1422,26,26,26,26,26,26,26,26
14,01029,1356,17,17,17,17,17,17,17,17
15,01031,5211,50,50,50,50,50,50,50,50
16,01033,5969,38,38,38,38,38,38,38,38
17,01035,1064,14,14,14,14,14,14,14,14
18,01037,860,22,22,22,22,22,22,22,22
19,01039,3902,74,74,74,74,74,74,74,74
20,01041,1428,31,31,31,31,31,31,31,31
21,01043,8841,34,34,34,34,34,34,34,34
22,01045,4599,78,78,78,78,78,78,78,78
23,01047,3332,50,50,50,50,50,50,50,50
24,01049,8409,56,56,56,56,56,56,56,56
25,01051,9259,140,140,140,140,140,140,140,140
26,01053,3744,37,37,37,37,37,37,37,37
27,01055,13078,106,106,106,106,106,106,106,106
28,01057,1984,43,43,43,43,43,43,43,43
29,01059,3958,9,9,9,9,9,9,9,9
30,01061,2380,26,26,26,26,26,26,26,26
31,01063,867,14,14,14,14,14,14,14,14
32,01065,2074,36,36,36,36,36,36,36,36
33,01067,1813,25,25,25,25,25,25,25,25
34,01069,10019,118,118,118,118,118,118,118,118
35,01071,6442,22,22,22,22,22,22,22,22
36,01073,70249,714,714,714,714,714,714,714,714
37,01075,1296,15,15,15,15,15,15,15,15
38,01077,8525,55,55,55,55,55,55,55,55
39,01079,2798,23,23,23,23,23,23,23,23
40,01081,14809,216,216,216,216,216,216,216,216
41,01083,9275,101,101,101,101,101,101,101,101
42,01085,1300,13,13,13,13,13,13,13,13
43,01087,1395,24,24,24,24,24,24,24,24
44,01089,32008,437,437,437,437,437,437,437,437
45,01091,2385,47,47,47,47,47,47,47,47
46,01093,2737,27,27,27,27,27,27,27,27
47,01095,11179,75,75,75,75,75,75,75,75
48,01097,35378,527,527,527,527,527,527,527,527
49,01099,1653,11,11,11,11,11,11,11,11
50,01101,22319,325,325,325,325,325,325,325,325
51,01103,13500,93,93,93,93,93,93,93,93
52,01105,1045,3,3,3,3,3,3,3,3
53,01107,2230,37,37,37,37,37,37,37,37
54,01109,2913,29,29,29,29,29,29,29,29
55,01111,1610,26,26,26,26,26,26,26,26
56,01113,3999,48,48,48,48,48,48,48,48
57,01115,8731,130,130,130,130,130,130,130,130
58,01117,21656,348,348,348,348,348,348,348,348
59,01119,981,9,9,9,9,9,9,9,9
