,County,425,430,437,444,451,458,465,472,479
0,01001,6517,94,94,94,94,94,94,94,94
1,01003,20361,238,238,238,238,238,238,238,238
2,01005,2213,31,31,31,31,31,31,31,31
3,01007,2529,49,49,49,49,49,49,49,49
4,01009,6387,94,94,94,94,94,94,94,94
5,01011,1194,9,9,9,9,9,9,9,9
6,01013,2072,34,34,34,34,34,34,34,34
7,01015,14165,103,103,103,103,103,103,103,103
8,01017,3469,25,25,25,25,25,25,25,25
9,01019,1794,5,5,5,5,5,5,5,5
10,01021,4008,50,50,50,50,50,50,50,50
11,01023,582,10,10,10,10,10,10,10,10
12,01025,3476,10,10,10,10,10,10,10,10
13,01027,1480,11,11,11,11,11,11,11,11
14,01029,1446,32,32,32,32,32,32,32,32
15,01031,5349,55,55,55,55,55,55,55,55
16,01033,6122,88,88,88,88,88,88,88,88
17,01035,1084,7,7,7,7,7,7,7,7
18,01037,944,32,32,32,32,32,32,32,32
19,01039,4029,12,12,12,12,12,12,12,12
20,01041,1491,7,7,7,7,7,7,7,7
21,01043,9291,221,221,221,221,221,221,221,221
22,01045,4730,25,25,25,25,25,25,25,25
23,01047,3504,58,58,58,58,58,58,58,58
24,01049,8675,92,92,92,92,92,92,92,92
25,01051,9843,193,193,193,193,193,193,193,193
26,01053,3842,31,31,31,31,31,31,31,31
27,01055,13608,113,113,113,113,113,113,113,113
28,01057,2051,15,15,15,15,15,15,15,15
29,01059,4180,128,128,128,128,128,128,128,128
30,01061,2429,9,9,9,9,9,9,9,9
31,01063,897,9,9,9,9,9,9,9,9
32,01065,2148,12,12,12,12,12,12,12,12
33,01067,1859,12,12,12,12,12,12,12,12
34,01069,10259,54,54,54,54,54,54,54,54
35,01071,6705,129,129,129,129,129,129,129,129
36,01073,74132,1337,1337,1337,1337,1337,1337,1337,1337
37,01075,1373,21,21,21,21,21,21,21,21
38,01077,9034,336,336,336,336,336,336,336,336
39,01079,2910,38,38,38,38,38,38,38,38
40,01081,15290,136,136,136,136,136,136,136,136
41,01083,9674,184,184,184,184,184,184,184,184
42,01085,1356,16,16,16,16,16,16,16,16
43,01087,1520,29,29,29,29,29,29,29,29
44,01089,33292,357,357,357,357,357,357,357,357
45,01091,2484,17,17,17,17,17,17,17,17
46,01093,3042,94,94,94,94,94,94,94,94
47,01095,11805,288,288,288,288,288,288,288,288
48,01097,37312,488,488,488,488,488,488,488,488
49,01099,1693,18,18,18,18,18,18,18,18
50,01101,23439,426,426,426,426,426,426,426,426
51,01103,14066,190,190,190,190,190,190,190,190
52,01105,1077,6,6,6,6,6,6,6,6
53,01107,2319,47,47,47,47,47,47,47,47
54,01109,2994,44,44,44,44,44,44,44,44
55,01111,1733,55,55,55,55,55,55,55,55
56,01113,4191,59,59,59,59,59,59,59,59
57,01115,9285,149,149,149,149,149,149,149,149
58,01117,22824,290,290,290,290,290,290,290,290
59,01119,1024,10,10,10,10,10,10,10,10
60,01121,7880,158,158,158,158,158,158,158,158
61,01123,3832,161,161,161,161,161,161,161,161
62,01125,24867,264,264,264,264,264,264,264,264
63,01127,7017,321,321,321,321,321,321,321,321
64,01129,1632,47,47,47,47,47,47,47,47
65,01131,1247,0,0,0,0,0,0,0,0
66,01133,2702,99,99,99,99,99,99,99,99
67,02013,364,1,1,1,1,1,1,1,1
68,02016,648,4,4,4,4,4,4,4,4
69,02020,27796,341,341,341,341,341,341,341,341
70,02050,3712,45,45,45,45,45,45,45,45
71,02060,0,0,0,0,0,0,0,0,0
72,02068,79,3,3,3,3,3,3,3,3
73,02070,208,0,0,0,0,0,0,0,0
74,02090,6525,80,80,80,80,80,80,80,80
75,02100,28,0,0,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,1284,13,13,13,13,13,13,13,13
78,02122,4104,33,33,33,33,33,33,33,33
79,02130,384,7,7,7,7,7,7,7,7
80,02150,1066,5,5,5,5,5,5,5,5
81,02158,1221,2,2,2,2,2,2,2,2
82,02164,185,0,0,0,0,0,0,0,0
83,02170,9529,257,257,257,257,257,257,257,257
84,02180,335,2,2,2,2,2,2,2,2
85,02185,1034,9,9,9,9,9,9,9,9
86,02188,597,3,3,3,3,3,3,3,3
87,02195,152,4,4,4,4,4,4,4,4
88,02198,84,1,1,1,1,1,1,1,1
89,02220,326,1,1,1,1,1,1,1,1
90,02230,20,0,0,0,0,0,0,0,0
91,02240,583,58,58,58,58,58,58,58,58
92,02261,458,0,0,0,0,0,0,0,0
93,02275,32,0,0,0,0,0,0,0,0
94,02282,72,3,3,3,3,3,3,3,3
95,02290,347,3,3,3,3,3,3,3,3
96,04001,10772,53,53,53,53,53,53,53,53
97,04003,11543,99,99,99,99,99,99,99,99
98,04005,16956,92,92,92,92,92,92,92,92
99,04007,6497,41,41,41,41,41,41,41,41
100,04009,5348,16,16,16,16,16,16,16,16
101,04011,563,1,1,1,1,1,1,1,1
102,04012,2430,10,10,10,10,10,10,10,10
103,04013,521585,879,879,879,879,879,879,879,879
104,04015,21938,293,293,293,293,293,293,293,293
105,04017,15599,35,35,35,35,35,35,35,35
106,04019,111912,655,655,655,655,655,655,655,655
107,04021,48840,1192,1192,1192,1192,1192,1192,1192,1192
108,04023,7761,58,58,58,58,58,58,58,58
109,04025,18299,156,156,156,156,156,156,156,156
110,04027,36694,91,91,91,91,91,91,91,91
111,05001,2024,17,17,17,17,17,17,17,17
112,05003,1878,15,15,15,15,15,15,15,15
113,05005,3027,41,41,41,41,41,41,41,41
114,05007,27947,189,189,189,189,189,189,189,189
115,05009,3713,13,13,13,13,13,13,13,13
116,05011,1342,12,12,12,12,12,12,12,12
117,05013,408,4,4,4,4,4,4,4,4
118,05015,2740,4,4,4,4,4,4,4,4
119,05017,1606,6,6,6,6,6,6,6,6
120,05019,2070,8,8,8,8,8,8,8,8
121,05021,1714,6,6,6,6,6,6,6,6
122,05023,1929,16,16,16,16,16,16,16,16
123,05025,938,2,2,2,2,2,2,2,2
124,05027,2303,13,13,13,13,13,13,13,13
125,05029,2175,8,8,8,8,8,8,8,8
