,State,404,409,416,423,430,437,444
0,Washington,340708,3897,4303,4391,4699,5119,5508
1,Illinois,1187757,10290,10686,11312,11921,12437,12818
2,California,3573549,21123,15987,16084,20036,25753,30678
3,Arizona,817821,5286,4298,4629,5876,7443,8928
4,Massachusetts,582543,8890,8664,9381,10444,11584,12622
5,Wisconsin,617700,4522,4827,5179,5390,5543,5651
6,Texas,2660791,21771,19895,23377,29635,36926,43123
7,Nebraska,200946,921,773,925,1178,1480,1769
8,Utah,371492,2799,2374,2531,3057,3679,4304
9,Oregon,155787,1998,1852,1968,2185,2429,2636
10,Florida,1910921,29804,26739,28940,32822,36944,40924
11,New York,1650303,43230,42304,45582,50092,55521,60695
12,Rhode Island,126588,1819,1866,1854,1803,1738,1663
13,Georgia,1008660,17208,16738,18121,19478,20990,22687
14,New Hampshire,75588,1776,1685,1718,1824,1944,2060
15,North Carolina,862170,9065,9132,9106,10109,11777,13271
16,New Jersey,792496,18607,18367,19293,20229,21262,21967
17,Colorado,429839,5856,5904,6426,7080,7824,8547
18,Maryland,382702,5501,5723,6065,6258,6353,6398
19,Nevada,293980,1506,1236,1324,1665,2035,2345
20,Tennessee,775693,5540,4881,5508,6632,7733,8878
21,Hawaii,27785,339,364,387,405,423,436
22,Indiana,662213,3866,3177,3267,3822,4494,5131
23,Kentucky,405126,4525,3844,3978,4508,5184,5745
24,Minnesota,485230,4811,5026,5380,5730,6029,6310
25,Oklahoma,424888,2755,1995,1994,2454,3060,3536
26,Pennsylvania,935822,12326,10815,11344,12852,14573,16248
27,South Carolina,517976,9277,7894,7516,7910,8706,9425
28,District of Columbia,40684,1033,1131,1126,1099,1075,1044
29,Kansas,296644,1248,871,719,674,703,746
30,Missouri,495439,2036,1663,1676,1999,2465,2916
31,Vermont,15284,628,587,574,575,588,600
32,Virginia,577174,8418,6704,6471,7043,7880,8528
33,Connecticut,282626,5052,5264,5446,5660,5743,5795
34,Iowa,364136,1127,979,1227,1673,2106,2493
35,Louisiana,430504,3562,2771,2841,3106,3439,3758
36,Ohio,968874,8573,7306,7860,9288,11129,12786
37,Michigan,647415,7022,7341,7618,7909,8212,8487
38,South Dakota,112470,833,886,987,1080,1143,1196
39,Arkansas,322509,4680,1480,1817,2420,3152,3744
40,Delaware,87080,1539,1542,1696,1884,2074,2235
41,Mississippi,294994,2285,1747,2034,2585,3138,3627
42,New Mexico,185297,1489,1370,1519,1755,2027,2251
43,North Dakota,99852,352,376,410,451,488,527
44,Wyoming,54471,252,259,298,347,400,449
45,Alaska,58647,138,123,145,193,246,296
46,Maine,44763,1278,1394,1380,1326,1286,1244
47,Alabama,493769,3682,3490,4009,4784,5662,6389
48,Idaho,171462,1176,1167,1228,1327,1446,1547
49,Montana,100003,839,757,808,903,1028,1145
50,Puerto Rico,100584,781,606,631,737,870,993
51,Virgin Islands,2646,40,37,35,32,31,30
52,Guam,7737,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,132048,2222,2444,2563,2534,2461,2392
54,Northern Mariana Islands,143,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
