,State,208,213,220,227,234,241,248,255
0,Washington,67721,4118,3576,2991,2468,2017,1605,1312
1,Illinois,209185,10876,9136,7596,6243,5010,4021,3185
2,California,629415,40399,34351,28405,23350,18677,15470,12739
3,Arizona,194005,5628,4284,3201,2406,1781,1333,980
4,Massachusetts,116561,2409,1946,1565,1246,1000,778,631
5,Wisconsin,66196,4993,4353,3621,3013,2457,2016,1622
6,Texas,561110,57839,49668,41999,35378,29315,24122,19270
7,Nebraska,30563,1485,1344,1107,918,749,612,493
8,Utah,46894,2328,1977,1655,1353,1108,894,744
9,Oregon,23451,1895,1667,1402,1153,946,773,622
10,Florida,576094,28133,23660,19407,15712,12899,10418,8288
11,New York,425916,4201,3405,2689,2178,1723,1353,1065
12,Rhode Island,20572,283,262,205,159,121,94,73
13,Georgia,238861,14003,11569,9227,7160,5617,4317,3291
14,New Hampshire,7004,136,113,84,62,46,33,24
15,North Carolina,150163,8105,6798,5615,4634,3769,3084,2502
16,New Jersey,187767,1972,1862,1491,1186,953,755,609
17,Colorado,53351,2177,1786,1460,1161,917,729,582
18,Maryland,100715,4002,3419,2818,2281,1804,1433,1147
19,Nevada,61967,4903,4246,3597,3016,2511,2018,1632
20,Tennessee,134744,12169,10302,8763,7395,6144,4947,4087
21,Hawaii,5215,1852,2015,2046,1972,1822,1613,1448
22,Indiana,81006,5552,4873,4068,3341,2720,2234,1789
23,Kentucky,39691,2476,2481,2083,1724,1426,1187,968
24,Minnesota,65716,4664,3887,3219,2660,2188,1780,1447
25,Oklahoma,48711,4226,3511,2740,2101,1584,1195,920
26,Pennsylvania,129647,4536,3885,3202,2595,2067,1689,1338
27,South Carolina,106953,4795,3827,2934,2162,1636,1217,918
28,District of Columbia,13273,393,321,257,205,165,130,104
29,Kansas,34614,2205,2256,1917,1594,1332,1087,903
30,Missouri,69225,8240,7354,6292,5279,4389,3708,3009
31,Vermont,1527,50,42,34,27,22,17,13
32,Virginia,107421,6213,5222,4337,3542,2884,2340,1902
33,Connecticut,51267,216,205,164,131,104,83,66
34,Iowa,52829,3535,3095,2629,2157,1823,1501,1219
35,Louisiana,138485,6083,4807,3942,3226,2581,2049,1609
36,Ohio,109062,5661,5035,4130,3398,2799,2305,1854
37,Michigan,102749,4594,4080,3364,2710,2176,1782,1426
38,South Dakota,10360,782,626,530,433,348,286,232
39,Arkansas,53077,3062,2283,1811,1413,1109,851,643
40,Delaware,16536,727,666,551,450,365,298,235
41,Mississippi,72412,3789,3106,2346,1802,1352,1017,757
42,New Mexico,23500,899,773,627,505,404,322,257
43,North Dakota,8647,923,801,678,565,468,387,317
44,Wyoming,3331,298,242,202,170,143,117,95
45,Alaska,4309,620,559,491,425,359,303,256
46,Maine,4197,145,118,97,77,63,50,40
47,Alabama,109004,5639,4405,3355,2539,1888,1437,1081
48,Idaho,27937,2019,1714,1318,1021,771,590,446
49,Montana,5792,806,746,634,524,428,342,270
50,Puerto Rico,26760,2908,2694,2307,1972,1638,1333,1097
51,Virgin Islands,760,213,248,243,227,203,179,157
52,Guam,577,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,8641,869,783,676,573,481,399,324
54,Northern Mariana Islands,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
