,State,190,199,206,213,220,227,234,241
0,Washington,55803,4835,4174,3515,2921,2396,1985,738
1,Illinois,178135,7377,6142,5056,4096,3314,2710,999
2,California,492934,97505,89296,77246,68273,56890,47986,17920
3,Arizona,170798,13617,11597,9605,7890,6517,5294,1944
4,Massachusetts,111483,1901,1548,1248,997,780,633,232
5,Wisconsin,52108,4947,4244,3550,2887,2405,1981,725
6,Texas,428229,66981,60069,52938,45079,37190,31118,11673
7,Nebraska,25766,1464,1229,1020,838,679,558,207
8,Utah,39696,2285,1823,1465,1156,892,701,253
9,Oregon,18131,2048,1790,1518,1253,1045,870,323
10,Florida,461379,62960,54883,47440,40296,33947,27769,10367
11,New York,414370,3347,2678,2151,1723,1370,1061,394
12,Rhode Island,18950,655,538,442,356,287,226,82
13,Georgia,182286,21097,18564,15663,12999,10902,8951,3338
14,New Hampshire,6544,150,121,97,79,62,50,18
15,North Carolina,123690,10469,8935,7538,6179,5094,4260,1586
16,New Jersey,180970,2326,1854,1486,1206,950,763,278
17,Colorado,46186,3241,2712,2289,1894,1560,1276,472
18,Maryland,87177,4820,4003,3287,2704,2216,1784,665
19,Nevada,46824,5996,5456,4694,3968,3354,2832,1051
20,Tennessee,102871,12391,10722,9238,7761,6494,5449,1963
21,Hawaii,1989,486,470,439,398,353,311,118
22,Indiana,65253,3976,3352,2807,2348,1935,1530,560
23,Kentucky,29386,3561,3179,2715,2295,1961,1639,609
24,Minnesota,53692,3913,3283,2723,2274,1815,1482,547
25,Oklahoma,35740,6379,5864,5242,4520,3794,3186,1186
26,Pennsylvania,115807,5307,4327,3560,2928,2347,1887,688
27,South Carolina,87572,10174,8902,7591,6467,5384,4489,1693
28,District of Columbia,12057,380,307,247,199,161,129,47
29,Kansas,26885,2567,2216,1834,1510,1282,1060,396
30,Missouri,49139,12076,11534,10699,9525,8325,7149,2757
31,Vermont,1407,19,14,10,7,5,3,1
32,Virginia,88904,6256,5302,4372,3611,2964,2386,875
33,Connecticut,49670,873,693,555,451,367,291,105
34,Iowa,44285,2681,2243,1865,1516,1241,1013,366
35,Louisiana,114481,10269,8768,7397,6171,5102,4156,1547
36,Ohio,89626,8054,6813,5699,4821,3911,3186,1159
37,Michigan,89781,4942,4168,3414,2810,2254,1824,681
38,South Dakota,8685,526,442,367,295,238,192,71
39,Arkansas,41759,4688,4106,3470,2932,2454,2038,762
40,Delaware,14689,469,386,315,256,206,167,61
41,Mississippi,57579,9938,9045,8117,7072,6157,5167,1898
42,New Mexico,20388,2067,1785,1504,1260,1057,846,316
43,North Dakota,6301,758,663,566,470,392,329,121
44,Wyoming,2686,283,247,212,180,150,124,46
45,Alaska,2879,752,723,660,587,508,448,168
46,Maine,3888,125,101,83,67,55,44,16
47,Alabama,85762,9067,7802,6756,5734,4804,4026,1510
48,Idaho,20242,3173,2843,2504,2145,1797,1495,564
49,Montana,3814,984,967,898,795,715,609,229
50,Puerto Rico,16572,2192,1929,1649,1406,1178,949,351
51,Virgin Islands,385,36,29,23,17,13,9,3
52,Guam,356,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,6375,790,696,600,507,423,355,129
54,Northern Mariana Islands,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
