,State,376,381,388,395,402
0,Washington,4318,169,156,155,162
1,Illinois,21273,552,486,443,389
2,California,41402,3479,3199,2999,2661
3,Arizona,13124,962,875,807,701
4,Massachusetts,14607,460,434,403,387
5,Wisconsin,6436,223,200,186,166
6,Texas,37245,2086,2049,1969,1905
7,Nebraska,1920,42,38,35,31
8,Utah,1668,79,73,64,61
9,Oregon,1958,84,76,68,66
10,Florida,26685,1121,1072,994,966
11,New York,43805,1251,1207,1167,1096
12,Rhode Island,2173,69,64,61,63
13,Georgia,14242,900,852,816,760
14,New Hampshire,1059,63,61,57,55
15,North Carolina,9342,622,617,578,574
16,New Jersey,21513,518,500,479,437
17,Colorado,5641,131,116,104,95
18,Maryland,7154,260,243,224,217
19,Nevada,4278,234,212,195,181
20,Tennessee,9753,559,512,460,397
21,Hawaii,409,19,19,18,17
22,Indiana,9989,288,259,223,200
23,Kentucky,3780,293,275,263,266
24,Minnesota,6270,127,115,110,97
25,Oklahoma,3564,260,241,225,224
26,Pennsylvania,21651,1086,929,885,840
27,South Carolina,7283,440,425,405,399
28,District of Columbia,916,31,29,29,27
29,Kansas,3797,171,155,131,121
30,Missouri,7044,233,214,193,175
31,Vermont,175,6,5,6,7
32,Virginia,6474,369,388,367,355
33,Connecticut,7119,222,215,200,187
34,Iowa,4906,160,131,118,112
35,Louisiana,8912,304,276,263,264
36,Ohio,11230,433,410,378,338
37,Michigan,15536,354,300,286,259
38,South Dakota,1778,48,41,35,28
39,Arkansas,4895,257,233,210,200
40,Delaware,1101,37,36,34,31
41,Mississippi,6056,266,256,235,224
42,New Mexico,3295,148,132,124,114
43,North Dakota,1447,17,15,13,11
44,Wyoming,596,28,27,29,27
45,Alaska,262,8,7,7,7
46,Maine,595,45,46,41,42
47,Alabama,7688,701,652,620,570
48,Idaho,1735,51,46,40,38
49,Montana,1234,53,51,48,44
50,Puerto Rico,1836,57,54,53,53
51,Virgin Islands,24,0,0,0,0
52,Guam,129,1,1,1,0
53,West Virginia,2028,123,112,98,88
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
