,State,312,318,325,332,339
0,Washington,162700,19821,22362,24724,26735
1,Illinois,720114,64334,54892,45747,37392
2,California,1215455,93190,90357,86121,80885
3,Arizona,325995,27673,28191,28479,28559
4,Massachusetts,224964,19024,19114,18852,18257
5,Wisconsin,409054,31176,24332,18618,14034
6,Texas,1225118,68915,62921,56983,51236
7,Nebraska,126466,11136,9178,7513,6110
8,Utah,193809,18098,15417,12806,10420
9,Oregon,74119,9982,11252,12497,13649
10,Florida,992660,48874,42121,35737,29974
11,New York,641161,47402,53312,58832,63547
12,Rhode Island,53954,4768,3836,3054,2408
13,Georgia,469516,22041,21649,20716,19843
14,New Hampshire,20516,2905,2893,2872,2840
15,North Carolina,361778,27700,30081,32332,34331
16,New Jersey,334114,28273,28438,28322,27928
17,Colorado,228772,31148,27852,23976,19976
18,Maryland,196447,16306,16976,17640,18156
19,Nevada,150527,18092,19387,19818,19296
20,Tennessee,366518,26817,25915,24760,23402
21,Hawaii,18138,851,975,1113,1270
22,Indiana,333312,39438,36033,32138,28065
23,Kentucky,176925,19833,19483,18993,18375
24,Minnesota,312969,39329,34784,29741,24703
25,Oklahoma,195545,24666,26918,28895,30488
26,Pennsylvania,360944,49440,50345,49945,48265
27,South Carolina,216129,10461,10355,10188,9997
28,District of Columbia,21448,1041,977,911,846
29,Kansas,155500,15653,12961,10532,8424
30,Missouri,302409,25351,21879,18415,15183
31,Vermont,4100,483,396,325,264
32,Virginia,235942,18890,20346,21402,21953
33,Connecticut,112581,8806,6909,5392,4187
34,Iowa,228690,16729,13149,10256,7956
35,Louisiana,232245,13118,12252,11297,10319
36,Ohio,414432,64877,68022,69415,68914
37,Michigan,378152,49968,46792,42844,38411
38,South Dakota,79900,7289,7152,6920,6598
39,Arkansas,156247,11481,10917,10249,9506
40,Delaware,35251,3564,3936,4279,4632
41,Mississippi,151785,7660,6586,5556,4622
42,New Mexico,95417,14971,13611,12062,10442
43,North Dakota,78658,7285,7052,6720,6297
44,Wyoming,32489,3810,3012,2362,1840
45,Alaska,32065,4319,4417,4521,4616
46,Maine,11508,1096,965,843,733
47,Alabama,247229,14970,14938,14847,14659
48,Idaho,100484,8481,7717,6949,6200
49,Montana,61801,6080,4962,3955,3092
50,Puerto Rico,51702,5780,6526,7237,8096
51,Virgin Islands,1544,NaN,NaN,NaN,NaN
52,Guam,6768,219,211,190,176
53,West Virginia,46997,6378,6015,5551,5021
54,Northern Mariana Islands,105,1,0,0,0
55,American Samoa,0,0,0,0,0
