,State,417,423,430,437,444,451,458,465
0,Washington,349425,5351,5255,5123,5006,4884,4762,4641
1,Illinois,1209245,10295,9809,9289,8804,8330,7874,7437
2,California,3623063,21779,17865,14477,11769,9553,7754,6291
3,Arizona,832743,7277,6575,5846,5218,4648,4140,3684
4,Massachusetts,602308,10678,10345,9944,9550,9178,8787,8413
5,Wisconsin,625359,4033,3742,3438,3166,2910,2673,2454
6,Texas,2727462,27199,20872,15991,12235,9351,7140,5448
7,Nebraska,204638,1972,1790,1619,1461,1318,1185,1066
8,Utah,378379,3382,3144,2892,2665,2452,2252,2067
9,Oregon,159617,2070,2046,2001,1964,1924,1884,1845
10,Florida,1976808,30179,26031,22407,19249,16505,14130,12081
11,New York,1741363,47637,46254,44479,42824,41105,39327,37588
12,Rhode Island,130502,2027,1828,1639,1464,1302,1152,1018
13,Georgia,1033786,10010,7489,5593,4171,3110,2316,1724
14,New Hampshire,78615,1539,1490,1424,1364,1303,1244,1184
15,North Carolina,882715,11695,9762,8212,7018,5807,4959,4166
16,New Jersey,837861,25389,26290,27131,27904,28607,29224,29750
17,Colorado,443968,6877,6182,5538,4947,4409,3921,3480
18,Maryland,393441,6197,6470,6722,6980,7234,7484,7727
19,Nevada,299287,2853,3000,3146,3290,3433,3569,3702
20,Tennessee,789652,8089,7326,6607,5945,5341,4791,4292
21,Hawaii,28554,391,405,419,435,450,466,483
22,Indiana,672554,5895,6077,6248,6408,6555,6687,6805
23,Kentucky,416215,5213,4661,4126,3662,3243,2870,2539
24,Minnesota,497392,6892,7541,8211,8901,9601,10299,10985
25,Oklahoma,432483,3632,3123,2659,2270,1935,1649,1405
26,Pennsylvania,968259,17425,17195,16896,16575,16227,15855,15462
27,South Carolina,533421,6588,5355,4201,3337,2635,2082,1643
28,District of Columbia,42511,1016,1092,1167,1241,1313,1381,1445
29,Kansas,299995,1425,1083,890,634,512,393,291
30,Missouri,571005,3994,3768,3503,3272,3048,2838,2641
31,Vermont,16890,782,789,793,795,797,796,795
32,Virginia,594735,8825,8105,7355,6602,5872,5179,4533
33,Connecticut,290577,4245,4031,3730,3479,3229,2995,2776
34,Iowa,342886,3344,3173,3002,2831,2663,2499,2340
35,Louisiana,437393,2528,1898,1422,1065,797,597,446
36,Ohio,989191,10549,9754,8900,8150,7450,6807,6215
37,Michigan,670088,16968,20010,23474,27353,31616,36204,41016
38,South Dakota,114623,1264,1280,1292,1297,1296,1288,1275
39,Arkansas,326943,1990,1653,1363,1128,931,769,635
40,Delaware,90381,1397,1262,1131,1015,909,812,725
41,Mississippi,300780,3488,3648,3802,3954,4100,4240,4373
42,New Mexico,188311,1451,1305,1170,1049,939,839,749
43,North Dakota,100976,549,555,560,521,543,514,505
44,Wyoming,55163,333,286,246,211,181,155,133
45,Alaska,60207,720,576,460,368,294,234,186
46,Maine,47032,1286,1344,1402,1457,1510,1560,1606
47,Alabama,503673,3581,2997,2502,2088,1741,1451,1207
48,Idaho,175236,2124,2123,2117,2104,2083,2056,2020
49,Montana,101760,1075,1081,1084,1084,1079,1073,1062
50,Puerto Rico,102995,1159,1204,1247,1292,1337,1382,1427
51,Virgin Islands,2767,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7768,12,11,10,10,10,8,9
53,West Virginia,135468,1985,2105,2224,2339,2450,2557,2656
54,Northern Mariana Islands,154,3,5,11,21,41,82,161
55,American Samoa,0,0,0,0,0,0,0,0
