,State,193,199,206,213,220,227,234,241,248
0,Washington,58173,5572,5276,4853,4345,3800,3256,2738,2270
1,Illinois,183224,10874,10806,10291,9404,8274,7040,5820,4697
2,California,512175,53838,44494,34959,26374,19289,13788,9696,6739
3,Arizona,178467,13309,10140,7003,4799,3194,2102,1371,888
4,Massachusetts,112109,2901,3312,3722,4114,4475,4775,4996,5116
5,Wisconsin,54924,6048,5541,4871,4133,3399,2726,2142,1655
6,Texas,448145,48315,36994,26598,18282,12179,7946,5114,3261
7,Nebraska,26702,1915,1735,1507,1261,1022,808,625,477
8,Utah,41175,3030,2460,1928,1471,1099,809,588,424
9,Oregon,19097,2394,2379,2313,2201,2051,1876,1685,1491
10,Florida,487132,55436,42617,30348,20836,13835,9012,5791,3690
11,New York,416298,4552,4306,4032,3743,3448,3152,2864,2585
12,Rhode Island,19022,495,458,414,366,319,272,229,191
13,Georgia,193177,23958,21136,17499,13838,10520,7768,5611,3988
14,New Hampshire,6634,202,183,164,147,132,116,103,91
15,North Carolina,128450,11808,10893,9739,8536,7333,6196,5161,4248
16,New Jersey,182350,3676,4385,5066,5639,6021,6147,5994,5587
17,Colorado,47709,3493,3060,2621,2202,1822,1489,1204,964
18,Maryland,90274,6779,6835,6497,5837,4984,4071,3208,2457
19,Nevada,50205,6344,5389,4370,3419,2595,1927,1407,1015
20,Tennessee,109627,15902,14517,12421,10117,7892,5956,4383,3165
21,Hawaii,2242,756,1158,1719,2447,3285,4072,4576,4608
22,Indiana,67857,5696,5391,4923,4355,3744,3139,2577,2080
23,Kentucky,31185,4352,4299,4082,3731,3294,2817,2347,1911
24,Minnesota,55947,5159,5278,5258,5099,4819,4442,4005,3536
25,Oklahoma,38225,8124,8394,7856,6694,5255,3865,2708,1832
26,Pennsylvania,118033,6239,5930,5526,5055,4548,4029,3521,3041
27,South Carolina,91788,9519,8070,6556,5210,4051,3093,2335,1744
28,District of Columbia,12274,296,192,122,76,48,30,19,12
29,Kansas,27871,2452,2007,1596,1241,948,714,534,395
30,Missouri,52184,12646,14530,15787,15891,14887,12999,10675,8326
31,Vermont,1426,28,21,17,13,9,8,5,5
32,Virginia,91782,0,0,0,0,0,0,0,0
33,Connecticut,49810,1290,1554,1863,2188,2524,2846,3130,3348
34,Iowa,45723,3225,2964,2635,2301,1971,1662,1382,1137
35,Louisiana,119747,9511,6712,4590,3026,1959,1250,791,498
36,Ohio,93031,8802,8087,7220,6283,5349,4467,3671,2979
37,Michigan,91758,5581,5837,6014,6111,6113,6027,5854,5605
38,South Dakota,8955,521,539,543,531,507,470,426,377
39,Arkansas,43810,4819,4092,3250,2448,1772,1245,856,581
40,Delaware,14949,700,686,656,616,570,518,465,410
41,Mississippi,60553,8027,6036,4028,2476,1446,819,456,251
42,New Mexico,21016,2033,1941,1820,1671,1506,1334,1165,1004
43,North Dakota,6660,849,794,712,612,509,410,324,251
44,Wyoming,2808,341,344,339,326,307,284,257,228
45,Alaska,4014,781,919,1054,1164,1237,1260,1228,1148
46,Maine,3958,167,194,221,252,285,319,354,388
47,Alabama,91444,10121,7616,5265,3433,2153,1317,794,475
48,Idaho,21110,3090,2721,2310,1916,1549,1230,963,744
49,Montana,4193,871,935,969,968,933,868,781,683
50,Puerto Rico,18411,3597,3791,3803,3629,3300,2874,2407,1951
51,Virgin Islands,421,55,47,37,30,24,20,15,13
52,Guam,368,10,16,24,39,59,90,132,190
53,West Virginia,6858,982,1076,1158,1228,1283,1320,1334,1326
54,Northern Mariana Islands,45,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0
