,State,424,430,437,444,451,458,465,472
0,Washington,354782,6009,6202,6374,6551,6725,6897,7068
1,Illinois,1221775,13076,14189,15301,16479,17699,18958,20248
2,California,3641876,16587,13355,10741,8635,6936,5570,4470
3,Arizona,836253,2894,1762,1073,654,397,242,148
4,Massachusetts,614668,13032,14040,15033,15988,16882,17691,18389
5,Wisconsin,629407,3810,3543,3290,3048,2822,2607,2405
6,Texas,2754616,24319,20537,17105,14304,11937,9959,8305
7,Nebraska,206388,1756,1645,1539,1437,1340,1248,1160
8,Utah,381629,3237,3059,2880,2708,2541,2381,2228
9,Oregon,161531,2052,2042,2019,1997,1975,1952,1928
10,Florida,2008349,29946,27365,24895,22589,20449,18477,16663
11,New York,1782769,43536,40996,38799,36750,34460,32547,30587
12,Rhode Island,133039,1598,1334,1104,911,752,619,511
13,Georgia,1045694,10087,9134,8246,7429,6682,6001,5383
14,New Hampshire,80543,2012,2108,2254,2374,2493,2619,2737
15,North Carolina,895263,11089,10592,9932,9351,8779,8232,7712
16,New Jersey,865886,29426,31236,32934,34473,35804,36887,37689
17,Colorado,450630,7035,6976,6796,6647,6479,6304,6125
18,Maryland,400023,6954,7431,7912,8390,8862,9319,9753
19,Nevada,301178,2122,1968,1842,1716,1599,1489,1386
20,Tennessee,798621,5639,4512,3604,2877,2295,1829,1458
21,Hawaii,29120,483,546,616,695,782,881,989
22,Indiana,677905,5407,5382,5331,5280,5222,5157,5087
23,Kentucky,420828,4611,4168,3729,3341,2992,2676,2391
24,Minnesota,505224,8288,9491,10866,11989,13648,15283,16962
25,Oklahoma,434491,2438,1949,1565,1255,1007,807,646
26,Pennsylvania,988656,20698,22294,23821,25361,26996,28603,30240
27,South Carolina,541582,7419,7053,6516,6063,5613,5192,4794
28,District of Columbia,43229,759,703,649,598,549,504,461
29,Kansas,301519,1247,1004,805,644,518,414,332
30,Missouri,575253,4594,4710,4815,4911,4998,5072,5134
31,Vermont,17740,822,846,861,879,896,910,925
32,Virginia,604904,9836,9939,9912,9822,9653,9413,9110
33,Connecticut,296691,3526,2753,2148,1672,1301,1010,785
34,Iowa,345785,2635,2252,1920,1635,1389,1179,1000
35,Louisiana,439737,2800,2567,2356,2161,1981,1813,1659
36,Ohio,999750,10419,9963,9514,9070,8637,8211,7797
37,Michigan,691070,22995,31979,39757,50563,67645,81469,106897
38,South Dakota,115867,1090,1048,1009,967,926,885,845
39,Arkansas,328655,1570,1288,1086,871,727,595,489
40,Delaware,92287,1862,2004,2140,2272,2392,2499,2591
41,Mississippi,302837,2470,2163,1890,1652,1441,1256,1095
42,New Mexico,189731,1360,1279,1201,1126,1053,985,918
43,North Dakota,101651,714,777,845,906,983,1057,1135
44,Wyoming,55581,261,214,179,145,120,98,81
45,Alaska,61086,708,586,485,401,331,272,224
46,Maine,48464,1524,1658,1798,1943,2090,2239,2386
47,Alabama,511460,3856,3649,3411,3197,2990,2797,2612
48,Idaho,177420,2368,2478,2598,2709,2822,2930,3035
49,Montana,103060,1003,984,989,984,975,968,960
50,Puerto Rico,104516,1612,1837,2090,2377,2698,3057,3454
51,Virgin Islands,2767,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7780,10,8,7,6,5,4,3
53,West Virginia,137826,2492,2737,2995,3258,3526,3792,4052
54,Northern Mariana Islands,157,7,10,17,26,42,67,106
55,American Samoa,0,0,0,0,0,0,0,0
