,State,824,829,836,843,850
0,Washington,NaN,54,65,69,80
1,Illinois,NaN,46,40,36,33
2,California,NaN,195,166,143,124
3,Arizona,NaN,12,11,10,9
4,Massachusetts,NaN,30,24,19,16
5,Wisconsin,NaN,58,57,55,54
6,Texas,NaN,122,113,101,96
7,Nebraska,NaN,10,8,7,6
8,Utah,NaN,13,11,10,10
9,Oregon,NaN,80,81,84,88
10,Florida,NaN,71,81,104,242
11,New York,NaN,85,82,73,66
12,Rhode Island,NaN,3,2,1,1
13,Georgia,NaN,139,125,120,118
14,New Hampshire,NaN,7,6,6,5
15,North Carolina,NaN,26,26,27,30
16,New Jersey,NaN,48,45,41,37
17,Colorado,NaN,53,58,60,61
18,Maryland,NaN,24,24,22,21
19,Nevada,NaN,35,38,43,51
20,Tennessee,NaN,53,52,47,42
21,Hawaii,NaN,3,3,3,3
22,Indiana,NaN,35,30,26,24
23,Kentucky,NaN,117,118,112,104
24,Minnesota,NaN,40,36,34,33
25,Oklahoma,NaN,3,2,1,1
26,Pennsylvania,NaN,101,96,86,79
27,South Carolina,NaN,9,7,5,4
28,District of Columbia,NaN,0,0,0,0
29,Kansas,NaN,3,6,10,16
30,Missouri,NaN,30,33,34,35
31,Vermont,NaN,4,4,4,5
32,Virginia,NaN,110,87,69,57
33,Connecticut,NaN,43,58,76,105
34,Iowa,NaN,11,6,4,3
35,Louisiana,NaN,25,25,27,30
36,Ohio,NaN,16,16,15,14
37,Michigan,NaN,1094,2208,3700,7945
38,South Dakota,NaN,4,5,7,8
39,Arkansas,NaN,27,29,27,27
40,Delaware,NaN,10,8,7,6
41,Mississippi,NaN,7,6,6,6
42,New Mexico,NaN,27,24,21,19
43,North Dakota,NaN,3,2,2,2
44,Wyoming,NaN,8,9,15,24
45,Alaska,NaN,15,19,26,33
46,Maine,NaN,18,18,17,17
47,Alabama,NaN,55,56,50,51
48,Idaho,NaN,8,8,8,8
49,Montana,NaN,2,2,2,1
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,34,31,28,26
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
