,State,348,353,360,367,374
0,Washington,256435,19247,18635,17790,17756
1,Illinois,984880,39740,33480,31583,31137
2,California,2458100,245999,235883,255434,259649
3,Arizona,561542,57502,48052,54604,57100
4,Massachusetts,392568,34458,35412,34625,34470
5,Wisconsin,527871,18749,15075,13841,13657
6,Texas,1829199,132389,123644,126996,129482
7,Nebraska,169585,6730,5474,5448,5491
8,Utah,285633,17391,16185,16375,16507
9,Oregon,118453,8487,7989,7621,7574
10,Florida,1376692,92506,103093,101539,101276
11,New York,1035139,85802,80568,87130,89339
12,Rhode Island,92708,5962,4760,4416,4385
13,Georgia,696063,59167,62770,63253,63694
14,New Hampshire,47328,5977,5566,5384,5391
15,North Carolina,570111,49595,55020,52415,51826
16,New Jersey,493102,30025,29486,29157,29068
17,Colorado,343435,15157,12566,11337,11089
18,Maryland,287802,18062,16970,16980,17070
19,Nevada,233032,14081,11708,11609,11645
20,Tennessee,612250,40768,43918,40460,38968
21,Hawaii,22378,1064,1462,1281,1226
22,Indiana,529688,29925,24531,24293,24272
23,Kentucky,279142,19611,18137,17561,17543
24,Minnesota,423688,12978,12984,10386,10385
25,Oklahoma,306771,25576,23325,24136,24623
26,Pennsylvania,670039,48974,41436,40844,40627
27,South Carolina,325472,28195,27041,27933,28473
28,District of Columbia,29904,1718,1570,1818,2912
29,Kansas,234297,14587,12377,12922,13171
30,Missouri,414213,20180,18010,17976,18064
31,Vermont,7873,832,1172,992,937
32,Virginia,367536,32389,34843,33769,33616
33,Connecticut,194636,14500,10801,11710,12086
34,Iowa,286356,9391,7215,7464,7621
35,Louisiana,322181,22578,20948,21307,21720
36,Ohio,727423,50367,49425,41375,39917
37,Michigan,543611,20033,15793,13921,14330
38,South Dakota,100643,3142,2828,2474,2389
39,Arkansas,234781,17208,17236,17672,17843
40,Delaware,60333,4885,5413,4828,4662
41,Mississippi,223677,14898,14537,14629,14700
42,New Mexico,147315,7756,6476,6352,6315
43,North Dakota,93240,1554,1734,1344,1315
44,Wyoming,45257,1660,1843,1434,1401
45,Alaska,48363,2396,2493,1981,1956
46,Maine,25967,4291,4883,4666,4638
47,Alabama,374095,26172,23631,24445,24812
48,Idaho,143305,6385,6141,5207,5010
49,Montana,82664,2738,3032,2355,2308
50,Puerto Rico,78805,NaN,NaN,NaN,NaN
51,Virgin Islands,2055,NaN,NaN,NaN,NaN
52,Guam,7344,NaN,NaN,NaN,NaN
53,West Virginia,91886,10512,10197,10524,10686
54,Northern Mariana Islands,122,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
