,State,369,374,381,388,395
0,Washington,302141,12683,17574,14053,12810
1,Illinois,1104763,31228,38658,34237,32337
2,California,3213222,186832,232815,200051,186800
3,Arizona,727895,45436,59472,51537,48354
4,Massachusetts,503688,30453,42124,36274,33950
5,Wisconsin,582477,12295,16716,14246,13148
6,Texas,2269424,120163,156244,145995,140704
7,Nebraska,187793,5086,5334,4887,4715
8,Utah,337264,12672,19291,15438,13924
9,Oregon,138587,5161,6960,5725,5245
10,Florida,1658169,77186,99041,87209,82426
11,New York,1347667,90065,125404,111911,106229
12,Rhode Island,111754,5622,7578,6575,6170
13,Georgia,870828,47262,59853,53956,51337
14,New Hampshire,62768,5246,5236,5236,5230
15,North Carolina,723445,47788,64235,55899,52891
16,New Jersey,666951,34845,41084,39258,38314
17,Colorado,387500,11577,14733,12270,11347
18,Maryland,343138,15640,21365,18475,17339
19,Nevada,271897,9015,11361,9602,8861
20,Tennessee,710427,23184,32263,24220,22179
21,Hawaii,25495,799,1123,954,887
22,Indiana,613228,21049,29039,23234,21051
23,Kentucky,347827,17792,22502,20950,20110
24,Minnesota,455783,7918,8923,7878,7417
25,Oklahoma,374853,18229,25591,21326,19671
26,Pennsylvania,812098,34602,41803,36333,34016
27,South Carolina,421417,29761,35937,34661,33968
28,District of Columbia,35505,1454,0,1944,2290
29,Kansas,271503,11506,14349,11762,10884
30,Missouri,462759,12478,17428,13440,12002
31,Vermont,11165,955,1349,1233,1181
32,Virginia,478619,34996,41952,40076,39247
33,Connecticut,243632,14044,19158,16707,15742
34,Iowa,313909,6916,8118,7421,7073
35,Louisiana,385942,15556,21430,17938,16538
36,Ohio,868656,36817,42740,38429,36557
37,Michigan,600093,13460,16077,14025,13097
38,South Dakota,107180,1490,1915,1469,1362
39,Arkansas,284702,13247,20288,16034,14456
40,Delaware,75191,4699,5710,5197,5012
41,Mississippi,265146,11153,14357,12266,11445
42,New Mexico,169696,5279,7056,5832,5330
43,North Dakota,96874,879,917,783,729
44,Wyoming,51062,1554,1904,1838,1785
45,Alaska,53399,1360,1452,1236,1157
46,Maine,37046,3511,4706,4087,3867
47,Alabama,443009,16782,22502,18581,17018
48,Idaho,160033,4042,4700,4044,3773
49,Montana,91816,2282,2485,2371,2301
50,Puerto Rico,91596,NaN,NaN,NaN,NaN
51,Virgin Islands,2350,NaN,NaN,NaN,NaN
52,Guam,7554,NaN,NaN,NaN,NaN
53,West Virginia,115839,6482,9673,7471,6678
54,Northern Mariana Islands,132,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
