,State,634,640,647,654,661
0,Washington,NaN,207,189,170,153
1,Illinois,NaN,174,156,140,128
2,California,NaN,589,526,455,397
3,Arizona,NaN,185,174,161,149
4,Massachusetts,NaN,79,75,75,78
5,Wisconsin,NaN,155,147,139,132
6,Texas,NaN,891,736,660,636
7,Nebraska,NaN,18,18,18,18
8,Utah,NaN,73,69,66,60
9,Oregon,NaN,206,188,168,149
10,Florida,NaN,1219,945,735,603
11,New York,NaN,260,248,232,222
12,Rhode Island,NaN,3,0,0,0
13,Georgia,NaN,564,426,310,226
14,New Hampshire,NaN,23,23,23,27
15,North Carolina,NaN,320,256,205,162
16,New Jersey,NaN,116,108,97,92
17,Colorado,NaN,136,149,158,162
18,Maryland,NaN,117,108,96,88
19,Nevada,NaN,134,120,108,99
20,Tennessee,NaN,244,188,151,124
21,Hawaii,NaN,23,16,12,8
22,Indiana,NaN,251,219,186,161
23,Kentucky,NaN,221,184,153,129
24,Minnesota,NaN,149,152,149,139
25,Oklahoma,NaN,193,165,139,117
26,Pennsylvania,NaN,511,493,455,413
27,South Carolina,NaN,272,212,164,130
28,District of Columbia,NaN,1,1,1,1
29,Kansas,NaN,35,31,25,24
30,Missouri,NaN,144,122,103,88
31,Vermont,NaN,10,10,10,10
32,Virginia,NaN,205,179,154,137
33,Connecticut,NaN,51,51,51,55
34,Iowa,NaN,90,78,68,60
35,Louisiana,NaN,162,130,107,91
36,Ohio,NaN,86,83,83,83
37,Michigan,NaN,278,298,302,302
38,South Dakota,NaN,8,8,8,8
39,Arkansas,NaN,90,76,64,56
40,Delaware,NaN,28,28,27,21
41,Mississippi,NaN,91,66,48,34
42,New Mexico,NaN,65,64,61,58
43,North Dakota,NaN,38,35,31,27
44,Wyoming,NaN,36,32,28,25
45,Alaska,NaN,25,25,25,20
46,Maine,NaN,20,20,20,15
47,Alabama,NaN,287,215,165,135
48,Idaho,NaN,129,121,108,93
49,Montana,NaN,49,42,40,34
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,164,140,117,98
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
