,State,431,437,444,451,458
0,Washington,5218,65,74,89,109
1,Illinois,23521,170,191,223,260
2,California,58949,1334,1135,1035,1016
3,Arizona,16918,135,100,72,51
4,Massachusetts,17115,253,280,314,348
5,Wisconsin,7274,56,56,56,57
6,Texas,48093,680,554,486,460
7,Nebraska,2175,7,7,7,7
8,Utah,2114,16,14,14,9
9,Oregon,2375,21,21,21,21
10,Florida,33178,468,458,475,498
11,New York,50017,521,518,511,490
12,Rhode Island,2608,35,35,35,30
13,Georgia,18926,268,235,235,252
14,New Hampshire,1237,14,20,22,28
15,North Carolina,12028,142,133,133,126
16,New Jersey,24389,252,267,273,267
17,Colorado,6092,42,46,51,58
18,Maryland,8251,108,122,140,159
19,Nevada,5236,56,56,51,49
20,Tennessee,11816,84,84,90,91
21,Hawaii,462,7,8,14,18
22,Indiana,13023,91,91,95,98
23,Kentucky,6031,128,105,89,73
24,Minnesota,6908,54,67,82,97
25,Oklahoma,4850,33,21,13,7
26,Pennsylvania,24971,284,339,409,478
27,South Carolina,9122,95,85,84,87
28,District of Columbia,1056,14,14,14,14
29,Kansas,4848,29,23,21,21
30,Missouri,8796,106,112,119,122
31,Vermont,225,0,0,7,7
32,Virginia,10198,227,230,243,258
33,Connecticut,7865,68,90,125,168
34,Iowa,5725,42,42,42,42
35,Louisiana,10087,87,74,65,57
36,Ohio,18609,79,77,77,83
37,Michigan,17047,241,368,548,754
38,South Dakota,1933,0,0,0,0
39,Arkansas,5595,47,35,27,21
40,Delaware,1544,28,28,28,28
41,Mississippi,7001,45,35,28,22
42,New Mexico,3925,38,34,28,28
43,North Dakota,1498,0,0,0,0
44,Wyoming,695,0,0,0,0
45,Alaska,313,7,7,7,7
46,Maine,736,0,0,0,0
47,Alabama,10526,103,88,74,65
48,Idaho,1954,21,21,21,21
49,Montana,1436,14,14,14,14
50,Puerto Rico,2112,NaN,NaN,NaN,NaN
51,Virgin Islands,26,NaN,NaN,NaN,NaN
52,Guam,134,NaN,NaN,NaN,NaN
53,West Virginia,2634,35,39,51,64
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
