,State,425,430,437,444,451,458,465,472,479
0,Washington,5183,74,69,63,58,53,49,44,40
1,Illinois,23379,173,153,135,119,105,93,81,72
2,California,57619,875,777,689,610,538,473,415,364
3,Arizona,16745,319,290,262,236,212,190,169,150
4,Massachusetts,16894,204,182,161,143,126,111,98,86
5,Wisconsin,7240,51,45,39,34,30,26,23,20
6,Texas,47446,832,780,728,676,626,578,531,487
7,Nebraska,2135,17,14,13,11,10,8,7,6
8,Utah,2062,25,22,20,18,16,14,12,11
9,Oregon,2365,39,36,33,30,27,25,22,20
10,Florida,32779,629,584,539,496,454,415,378,343
11,New York,49444,563,498,438,385,338,295,258,225
12,Rhode Island,2604,26,23,20,18,16,14,12,10
13,Georgia,18556,449,427,405,382,359,336,314,291
14,New Hampshire,1217,19,17,15,13,12,10,9,8
15,North Carolina,11836,282,266,250,234,218,202,187,172
16,New Jersey,24181,353,324,297,271,247,225,204,185
17,Colorado,6070,63,53,44,37,31,25,21,17
18,Maryland,8184,110,103,96,89,82,76,70,64
19,Nevada,5174,61,54,47,41,36,31,27,23
20,Tennessee,11713,166,152,139,127,115,104,94,85
21,Hawaii,453,5,4,4,3,3,2,2,2
22,Indiana,12947,142,128,115,104,93,83,74,66
23,Kentucky,5799,103,97,91,85,79,73,67,61
24,Minnesota,6850,62,55,49,44,39,35,31,27
25,Oklahoma,4788,92,86,80,74,68,62,57,52
26,Pennsylvania,24774,428,396,365,335,306,279,254,231
27,South Carolina,9027,232,222,211,199,187,176,164,153
28,District of Columbia,1050,20,20,19,19,18,18,17,17
29,Kansas,4806,74,67,59,53,47,41,36,32
30,Missouri,8719,119,110,102,93,86,79,72,66
31,Vermont,219,0,0,0,0,0,0,0,0
32,Virginia,10127,362,359,353,346,337,327,315,303
33,Connecticut,7841,88,78,69,61,53,47,41,36
34,Iowa,5675,61,54,48,43,38,34,30,26
35,Louisiana,10030,131,124,116,109,102,95,89,83
36,Ohio,18526,230,208,188,168,151,135,120,107
37,Michigan,16912,227,210,195,179,165,152,139,127
38,South Dakota,1923,12,10,8,7,6,5,4,3
39,Arkansas,5544,59,54,49,45,41,37,33,30
40,Delaware,1531,24,23,21,19,18,16,15,14
41,Mississippi,6956,72,66,60,55,50,45,41,37
42,New Mexico,3892,55,49,44,39,34,30,27,23
43,North Dakota,1492,4,4,3,3,2,2,1,1
44,Wyoming,693,6,5,4,3,3,2,2,1
45,Alaska,310,4,3,3,3,2,2,2,1
46,Maine,729,19,18,16,15,14,13,12,10
47,Alabama,10436,229,213,198,183,168,154,141,128
48,Idaho,1946,16,15,13,11,10,9,8,7
49,Montana,1414,12,10,8,7,6,5,4,4
50,Puerto Rico,2098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,2612,47,43,40,36,33,30,27,24
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
