,State,250,255,262,269,276
0,Washington,86638,3617,3583,3500,3408
1,Illinois,292082,13579,12510,11288,10491
2,California,812711,22855,20908,19514,17941
3,Arizona,217510,3186,2871,2609,2412
4,Massachusetts,131072,2901,2855,2707,2550
5,Wisconsin,117588,14413,14083,14083,14083
6,Texas,761198,32393,35165,33066,29024
7,Nebraska,44578,2799,2804,2827,2799
8,Utah,71442,6700,6473,6360,6274
9,Oregon,32994,1932,1888,1982,1982
10,Florida,701302,16238,14748,13796,12896
11,New York,456460,5406,4859,5007,4874
12,Rhode Island,24424,554,539,490,445
13,Georgia,315281,8387,8032,7432,6593
14,New Hampshire,8208,244,220,222,215
15,North Carolina,209718,10919,11008,10171,10632
16,New Jersey,204107,3522,3428,3327,3314
17,Colorado,69490,4128,3989,3890,3979
18,Maryland,123880,3228,3156,2883,2650
19,Nevada,79191,2594,2470,2100,2073
20,Tennessee,193732,9060,8928,8583,8252
21,Hawaii,12203,692,669,641,612
22,Indiana,118322,5838,5790,5790,5700
23,Kentucky,66939,4851,4858,4874,4794
24,Minnesota,97638,6802,6425,5669,5680
25,Oklahoma,85194,7133,7012,6794,6388
26,Pennsylvania,161594,5497,5358,5225,5095
27,South Carolina,146455,6795,6289,6171,5800
28,District of Columbia,15264,283,238,248,226
29,Kansas,57963,3699,3641,3565,3469
30,Missouri,126265,9921,9970,9715,9885
31,Vermont,1745,27,29,27,27
32,Virginia,146593,5708,5141,5215,4898
33,Connecticut,57147,1060,1010,868,832
34,Iowa,87257,6024,5878,5818,5439
35,Louisiana,165091,3526,3081,3035,2943
36,Ohio,151802,6144,6266,5916,5521
37,Michigan,135702,5761,6057,5669,5577
38,South Dakota,21738,2603,2574,2478,2484
39,Arkansas,82049,5269,5406,5410,5273
40,Delaware,20389,636,569,516,494
41,Mississippi,97049,3078,3080,2849,2717
42,New Mexico,28985,1178,1189,1176,1183
43,North Dakota,20983,2664,2653,2432,2428
44,Wyoming,5754,668,713,710,699
45,Alaska,8617,623,630,586,539
46,Maine,5300,216,224,224,224
47,Alabama,152983,6775,6157,5477,5204
48,Idaho,40923,2650,2562,2508,2598
49,Montana,12413,1560,1659,1730,1671
50,Puerto Rico,47422,4391,4133,4144,3789
51,Virgin Islands,1318,39,38,33,30
52,Guam,2286,212,212,212,212
53,West Virginia,15516,1278,1306,1300,1264
54,Northern Mariana Islands,70,1,1,1,1
55,American Samoa,0,0,0,0,0
