,State,670,675
0,Washington,NaN,11762
1,Illinois,NaN,31276
2,California,NaN,34171
3,Arizona,NaN,27243
4,Massachusetts,NaN,17461
5,Wisconsin,NaN,26065
6,Texas,NaN,23462
7,Nebraska,NaN,6709
8,Utah,NaN,11089
9,Oregon,NaN,5539
10,Florida,NaN,10025
11,New York,NaN,47298
12,Rhode Island,NaN,3536
13,Georgia,NaN,7815
14,New Hampshire,NaN,6747
15,North Carolina,NaN,13388
16,New Jersey,NaN,14649
17,Colorado,NaN,22396
18,Maryland,NaN,6480
19,Nevada,NaN,4427
20,Tennessee,NaN,9514
21,Hawaii,NaN,924
22,Indiana,NaN,19626
23,Kentucky,NaN,10285
24,Minnesota,NaN,29808
25,Oklahoma,NaN,5938
26,Pennsylvania,NaN,41571
27,South Carolina,NaN,4618
28,District of Columbia,NaN,659
29,Kansas,NaN,8509
30,Missouri,NaN,17137
31,Vermont,NaN,2658
32,Virginia,NaN,10623
33,Connecticut,NaN,5168
34,Iowa,NaN,10073
35,Louisiana,NaN,2923
36,Ohio,NaN,38200
37,Michigan,NaN,61551
38,South Dakota,NaN,3027
39,Arkansas,NaN,4462
40,Delaware,NaN,2388
41,Mississippi,NaN,2234
42,New Mexico,NaN,10356
43,North Dakota,NaN,3263
44,Wyoming,NaN,1714
45,Alaska,NaN,2624
46,Maine,NaN,4287
47,Alabama,NaN,3129
48,Idaho,NaN,2889
49,Montana,NaN,3404
50,Puerto Rico,NaN,871
51,Virgin Islands,NaN,90
52,Guam,NaN,136
53,West Virginia,NaN,5801
54,Northern Mariana Islands,NaN,50
55,American Samoa,NaN,0
