,State,474,479,486,493,500
0,Washington,NaN,8958,8236,7483,6955
1,Illinois,NaN,14516,12192,11576,9944
2,California,NaN,11192,10890,9325,9274
3,Arizona,NaN,4745,4462,4083,3680
4,Massachusetts,NaN,5291,4230,3321,2760
5,Wisconsin,NaN,4369,4110,3527,3400
6,Texas,NaN,16523,14944,13885,12552
7,Nebraska,NaN,1089,912,804,783
8,Utah,NaN,2225,2167,1956,1777
9,Oregon,NaN,5007,4535,4385,4170
10,Florida,NaN,26054,22380,19207,16443
11,New York,NaN,15837,12385,9854,7832
12,Rhode Island,NaN,1283,1092,925,774
13,Georgia,NaN,7273,6315,5637,4989
14,New Hampshire,NaN,1133,982,862,673
15,North Carolina,NaN,9638,8725,7917,7178
16,New Jersey,NaN,6940,4598,3741,3045
17,Colorado,NaN,9457,8030,7450,7248
18,Maryland,NaN,3987,3274,3388,2587
19,Nevada,NaN,2241,2036,1859,1741
20,Tennessee,NaN,4769,4190,3699,3104
21,Hawaii,NaN,662,651,637,625
22,Indiana,NaN,6780,6407,5917,5230
23,Kentucky,NaN,3664,3627,3618,3567
24,Minnesota,NaN,8407,7197,6190,5594
25,Oklahoma,NaN,907,790,662,623
26,Pennsylvania,NaN,15321,12214,10404,9602
27,South Carolina,NaN,4174,3874,3561,3092
28,District of Columbia,NaN,350,294,254,251
29,Kansas,NaN,1434,1345,1175,1056
30,Missouri,NaN,3905,3901,3592,3198
31,Vermont,NaN,331,248,205,185
32,Virginia,NaN,5147,4572,4191,3853
33,Connecticut,NaN,2990,2403,2044,1706
34,Iowa,NaN,2018,1714,1509,1398
35,Louisiana,NaN,2960,2551,2487,2415
36,Ohio,NaN,7864,6919,6213,5590
37,Michigan,NaN,17891,12799,10516,9921
38,South Dakota,NaN,477,387,355,286
39,Arkansas,NaN,1428,1410,1392,1357
40,Delaware,NaN,1162,906,731,726
41,Mississippi,NaN,1173,975,980,889
42,New Mexico,NaN,1502,1381,1277,1135
43,North Dakota,NaN,694,599,530,491
44,Wyoming,NaN,429,397,367,346
45,Alaska,NaN,662,561,520,434
46,Maine,NaN,1981,1880,1669,1595
47,Alabama,NaN,2231,1968,1884,1703
48,Idaho,NaN,1027,875,813,752
49,Montana,NaN,764,632,655,562
50,Puerto Rico,NaN,2152,1499,1144,1039
51,Virgin Islands,NaN,57,58,55,56
52,Guam,NaN,57,55,52,49
53,West Virginia,NaN,2293,2148,2019,1883
54,Northern Mariana Islands,NaN,1,1,1,1
55,American Samoa,NaN,0,0,0,0
