,State,635,640
0,Washington,NaN,15437
1,Illinois,NaN,13863
2,California,NaN,33584
3,Arizona,NaN,14294
4,Massachusetts,NaN,9247
5,Wisconsin,NaN,17420
6,Texas,NaN,36949
7,Nebraska,NaN,3923
8,Utah,NaN,7374
9,Oregon,NaN,6806
10,Florida,NaN,14979
11,New York,NaN,31283
12,Rhode Island,NaN,1753
13,Georgia,NaN,11088
14,New Hampshire,NaN,3836
15,North Carolina,NaN,18573
16,New Jersey,NaN,9559
17,Colorado,NaN,16687
18,Maryland,NaN,6466
19,Nevada,NaN,3695
20,Tennessee,NaN,11784
21,Hawaii,NaN,711
22,Indiana,NaN,12560
23,Kentucky,NaN,10852
24,Minnesota,NaN,19211
25,Oklahoma,NaN,8116
26,Pennsylvania,NaN,29904
27,South Carolina,NaN,8090
28,District of Columbia,NaN,633
29,Kansas,NaN,5370
30,Missouri,NaN,6726
31,Vermont,NaN,1612
32,Virginia,NaN,12824
33,Connecticut,NaN,2956
34,Iowa,NaN,7710
35,Louisiana,NaN,3722
36,Ohio,NaN,28733
37,Michigan,NaN,30692
38,South Dakota,NaN,2021
39,Arkansas,NaN,3740
40,Delaware,NaN,2421
41,Mississippi,NaN,2837
42,New Mexico,NaN,4706
43,North Dakota,NaN,3344
44,Wyoming,NaN,2651
45,Alaska,NaN,5689
46,Maine,NaN,2522
47,Alabama,NaN,4465
48,Idaho,NaN,7692
49,Montana,NaN,5697
50,Puerto Rico,NaN,741
51,Virgin Islands,NaN,110
52,Guam,NaN,696
53,West Virginia,NaN,6629
54,Northern Mariana Islands,NaN,8
55,American Samoa,NaN,0
